PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1356.806,867.645,194.375,894.613,500.0,1.0,1.0,956.0,1280.0
15.0,902.266,-664.189,-225.25,268.699,500.0,-1.0,1.0,956.0,1281.0
