PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,760.602,129.717,106.081,548.12,500.0,1.0,1.0,982.0,1932.0
15.0,565.036,-153.739,-118.587,-177.672,500.0,-1.0,1.0,982.0,1933.0
