PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,841.444,134.916,6.783,663.159,500.0,1.0,1.0,86.0,1234.0
15.0,535.443,-90.943,114.096,124.139,500.0,-1.0,1.0,86.0,1235.0
