PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,714.775,158.136,447.957,-187.696,500.0,1.0,1.0,863.0,843.0
15.0,701.736,-82.465,-411.089,-258.145,500.0,-1.0,1.0,863.0,844.0
