"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,-2.367741935483871,1.,1,48
2,5.05,-2.377227722772277,1.6,2,48
3,8.85,-2.3949152542372882,2.8000000000000003,3,48
4,12.25,-2.411428571428571,3.88,4,48
5,29.9,-2.4958729096989964,9.48,5,48
6,37.1,-2.5304797843665763,11.8,6,48
7,44.3,-2.565656884875846,14.120000000000001,7,48
8,51.4,-2.600338521400778,16.44,8,48
9,3.1,-0.4032258064516129,15.040000000000001,1,50
10,5.05,-0.4405940594059406,24.560000000000002,2,50
11,8.85,-0.5129943502824859,43.160000000000004,3,50
12,12.25,-0.5779591836734693,60.,4,50
13,29.9,-0.942448160535117,154.16,5,50
14,37.1,-1.1166846361185983,199.32,6,50
15,44.3,-1.3301444695259592,254.20000000000002,7,50
16,3.1,-0.36774193548387096,-1.6400000000000001,1,52
17,5.05,-0.3603960396039604,-2.64,2,52
18,8.85,-0.3480225988700565,-4.64,3,52
19,12.25,-0.336734693877551,-6.44,4,52
20,29.9,-0.2782541806020067,-15.76,5,52
21,37.1,-0.25431266846361184,-19.56,6,52
22,44.3,-0.23032505643340856,-23.400000000000002,7,52
23,51.4,-0.2065136186770428,-27.16,8,52
24,3.1,0.8419354838709677,3.3200000000000003,1,53
25,5.05,0.8198019801980199,5.44,2,53
26,8.85,0.7757062146892656,9.52,3,53
27,12.25,0.7363265306122448,13.200000000000001,4,53
28,29.9,0.5277391304347826,32.8,5,53
29,37.1,0.43796765498652285,41.2,6,53
30,44.3,0.34483521444695253,49.96,7,53
31,51.4,0.24692996108949414,59.120000000000005,8,53
32,3.1,-2.5080645161290325,7.4,1,54
33,5.05,-2.5,12.08,2,54
34,8.85,-2.4858757062146895,21.16,3,54
35,12.25,-2.473469387755102,29.28,4,54
36,29.9,-2.406608695652174,71.56,5,54
37,37.1,-2.379450134770889,88.92,6,54
38,44.3,-2.3518329571106094,106.32000000000001,7,54
39,51.4,-2.324832684824903,123.56,8,54
40,3.1,0.024193548387096774,1.68,1,55
41,5.05,0.01089108910891089,2.72,2,55
42,8.85,-0.015254237288135594,4.76,3,55
43,12.25,-0.038775510204081626,6.6000000000000005,4,55
44,29.9,-0.1620401337792642,16.2,5,55
45,37.1,-0.21307277628032342,20.16,6,55
46,44.3,-0.2650925507900677,24.2,7,55
47,51.4,-0.31711284046692606,28.240000000000002,8,55
48,3.1,-0.1435483870967742,-7.,1,158
49,5.05,-0.12673267326732673,-11.4,2,158
50,8.85,-0.09322033898305085,-19.96,3,158
51,12.25,-0.06326530612244897,-27.64,4,158
52,29.9,0.09540468227424749,-68.16,5,158
53,37.1,0.16184366576819403,-85.16,6,158
