PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,540.393,180.851,-95.404,-14.683,500.0,1.0,1.0,996.0,995.0
15.0,635.686,-182.136,2.429,347.731,500.0,-1.0,1.0,996.0,996.0
