particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
114.0,0.147,0.676,0.691,0.097,0.449,0.459,-1.0,-211.0,52.0,0.14
115.0,-0.108,-0.238,0.961,-0.163,-0.361,1.455,1.0,211.0,52.0,0.14
116.0,0.421,0.339,0.808,0.25,0.201,0.48,-1.0,-211.0,52.0,0.14
117.0,-0.465,0.168,0.799,-0.671,0.242,1.153,1.0,321.0,52.0,0.494
121.0,-0.817,-0.171,-0.549,-3.742,-0.785,-2.513,1.0,211.0,52.0,0.14
123.0,-0.824,-0.067,-0.559,-1.885,-0.154,-1.28,-1.0,-211.0,52.0,0.14
133.0,0.079,-0.381,-0.907,0.068,-0.326,-0.775,1.0,211.0,52.0,0.14
136.0,0.154,-0.351,-0.917,0.204,-0.465,-1.214,-1.0,-211.0,52.0,0.14
185.0,-0.04,-0.811,0.091,-0.01,-0.196,0.022,-1.0,-211.0,52.0,0.14
191.0,-0.805,-0.211,-0.554,-3.569,-0.937,-2.456,1.0,211.0,52.0,0.14
192.0,-0.854,-0.249,-0.456,-5.177,-1.51,-2.763,-1.0,-211.0,52.0,0.14
194.0,-0.141,-0.604,-0.775,-0.159,-0.683,-0.876,-1.0,-211.0,52.0,0.14
195.0,-0.042,-0.191,-0.979,-0.09,-0.406,-2.086,1.0,211.0,52.0,0.14
197.0,0.032,-0.708,-0.701,0.055,-1.23,-1.217,-1.0,-211.0,52.0,0.14
199.0,-0.556,0.241,-0.767,-0.364,0.158,-0.502,1.0,211.0,52.0,0.14
228.0,0.172,-0.86,-0.13,0.052,-0.26,-0.039,1.0,211.0,52.0,0.14
229.0,-0.216,-0.764,0.579,-0.164,-0.581,0.44,-1.0,-211.0,52.0,0.14
240.0,-0.469,-0.231,-0.848,-0.728,-0.358,-1.316,1.0,211.0,52.0,0.14
257.0,0.627,0.249,-0.594,0.2,0.079,-0.189,1.0,211.0,52.0,0.14
258.0,-0.088,0.24,-0.949,-0.067,0.182,-0.72,-1.0,-211.0,52.0,0.14
261.0,0.063,0.312,-0.835,70.031,347.161,-928.272,1.0,-15.0,52.0,500.0
262.0,-0.033,-0.338,-0.791,-32.754,-331.611,-777.384,-1.0,15.0,52.0,500.0
