particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
143.0,0.191,-0.37,0.26,0.108,-0.21,0.147,-1.0,-321.0,52.0,0.494,143.0
164.0,0.253,0.698,-0.645,0.193,0.533,-0.493,-1.0,-211.0,52.0,0.14,164.0
165.0,0.015,-0.59,-0.693,0.005,-0.199,-0.234,1.0,211.0,52.0,0.14,165.0
394.0,0.122,0.685,0.458,0.031,0.172,0.115,-1.0,-211.0,52.0,0.14,394.0
396.0,0.003,0.409,0.906,0.004,0.509,1.127,1.0,211.0,52.0,0.14,396.0
429.0,-0.149,0.053,-0.946,-0.259,0.093,-1.647,-1.0,-321.0,52.0,0.494,429.0
432.0,0.06,0.53,0.841,0.094,0.83,1.318,-1.0,-211.0,52.0,0.14,432.0
584.0,0.011,-0.199,0.971,0.011,-0.21,1.024,-1.0,-211.0,52.0,0.14,584.0
587.0,0.102,-0.426,0.878,0.073,-0.304,0.627,-1.0,-211.0,52.0,0.14,587.0
590.0,0.539,-0.251,0.794,0.584,-0.271,0.859,-1.0,-211.0,52.0,0.14,590.0
592.0,-0.173,-0.053,-0.982,-0.505,-0.156,-2.865,1.0,211.0,52.0,0.14,592.0
594.0,0.266,0.205,-0.935,0.325,0.251,-1.143,-1.0,-211.0,52.0,0.14,594.0
631.0,-0.031,-0.195,-0.954,-0.019,-0.122,-0.596,1.0,211.0,52.0,0.14,631.0
633.0,-0.322,0.503,-0.692,-0.111,0.174,-0.239,-1.0,-211.0,52.0,0.14,633.0
670.0,-0.18,-0.123,-0.969,-0.209,-0.143,-1.126,-1.0,-211.0,52.0,0.14,670.0
685.0,0.83,0.257,-0.057,0.235,0.073,-0.016,1.0,211.0,52.0,0.14,685.0
687.0,0.01,0.405,-0.879,0.005,0.224,-0.485,-1.0,-211.0,52.0,0.14,687.0
690.0,-0.555,0.072,0.775,-0.264,0.034,0.368,1.0,211.0,52.0,0.14,690.0
692.0,0.274,0.165,0.926,0.19,0.115,0.645,1.0,211.0,52.0,0.14,692.0
728.0,0.137,0.087,0.975,0.126,0.08,0.897,-1.0,-211.0,52.0,0.14,728.0
747.0,0.07,-0.16,-0.985,0.587,-1.339,-8.266,-1.0,-211.0,52.0,0.14,747.0
791.0,-0.044,0.395,-0.906,-0.042,0.376,-0.861,1.0,211.0,52.0,0.14,791.0
831.0,-0.181,-0.052,0.982,-0.795,-0.227,4.3,1.0,211.0,52.0,0.14,831.0
835.0,-0.201,0.196,0.953,-0.244,0.237,1.154,-1.0,-211.0,52.0,0.14,835.0
865.0,-0.382,-0.369,-0.479,-0.076,-0.074,-0.096,1.0,211.0,52.0,0.14,865.0
866.0,-0.261,0.162,-0.916,-0.141,0.087,-0.495,-1.0,-211.0,52.0,0.14,866.0
868.0,0.379,0.343,-0.821,0.21,0.19,-0.454,1.0,211.0,52.0,0.14,868.0
882.0,-0.263,-0.297,0.912,-0.359,-0.406,1.246,1.0,211.0,52.0,0.14,882.0
943.0,0.108,0.804,-0.53,0.061,0.456,-0.3,-1.0,-211.0,52.0,0.14,943.0
1003.0,0.092,-0.155,-0.979,0.129,-0.219,-1.379,1.0,211.0,52.0,0.14,1003.0
1004.0,0.12,-0.152,-0.981,0.651,-0.825,-5.333,-1.0,-211.0,52.0,0.14,1004.0
1230.0,0.056,-0.162,-0.985,0.1,-0.291,-1.772,1.0,-11.0,52.0,0.001,1230.0
1316.0,-0.071,-0.157,0.981,-0.119,-0.264,1.647,1.0,211.0,52.0,0.14,1316.0
1487.0,0.297,0.181,-0.937,1.267,0.771,-3.999,-1.0,-211.0,52.0,0.14,1487.0
1488.0,-0.193,0.173,-0.916,-0.088,0.079,-0.419,1.0,211.0,52.0,0.14,1488.0
1489.0,0.295,-0.284,-0.903,0.322,-0.31,-0.985,-1.0,-211.0,52.0,0.14,1489.0
1490.0,0.287,0.172,-0.918,0.662,0.397,-2.118,1.0,321.0,52.0,0.494,1490.0
