particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
47.0,-0.123,-0.264,-0.712,-0.095,-0.204,-0.551,-1.0,-321.0,359.0,0.494,47.0
226.0,0.536,0.395,-0.733,0.526,0.388,-0.719,1.0,211.0,359.0,0.14,226.0
230.0,0.736,0.157,0.558,1.034,0.221,0.784,-1.0,-321.0,359.0,0.494,230.0
243.0,0.32,0.127,0.931,0.372,0.147,1.081,-1.0,-211.0,359.0,0.14,243.0
277.0,0.522,-0.481,-0.067,0.368,-0.339,-0.047,-1.0,-321.0,359.0,0.494,277.0
298.0,-0.348,0.053,0.811,-0.368,0.056,0.857,1.0,321.0,359.0,0.494,298.0
300.0,-0.164,-0.065,0.97,-0.138,-0.055,0.818,1.0,211.0,359.0,0.14,300.0
301.0,0.484,-0.067,0.867,0.683,-0.094,1.224,-1.0,-211.0,359.0,0.14,301.0
333.0,-0.589,0.492,-0.617,-0.465,0.389,-0.487,1.0,211.0,359.0,0.14,333.0
346.0,-0.107,0.306,-0.944,-0.251,0.717,-2.214,-1.0,-211.0,359.0,0.14,346.0
350.0,0.459,0.524,-0.717,0.258,0.295,-0.403,-1.0,11.0,359.0,0.001,350.0
351.0,0.551,0.455,-0.699,0.28,0.231,-0.355,1.0,-11.0,359.0,0.001,351.0
352.0,0.174,-0.046,-0.976,0.197,-0.052,-1.108,1.0,211.0,359.0,0.14,352.0
353.0,-0.184,0.43,-0.801,-0.069,0.161,-0.299,-1.0,-211.0,359.0,0.14,353.0
355.0,0.048,0.217,-0.941,0.026,0.118,-0.512,1.0,211.0,359.0,0.14,355.0
356.0,0.473,0.353,-0.514,0.106,0.079,-0.115,-1.0,-211.0,359.0,0.14,356.0
360.0,0.752,-0.47,0.399,0.448,-0.28,0.238,1.0,211.0,359.0,0.14,360.0
361.0,0.273,0.272,0.875,0.131,0.13,0.419,-1.0,-211.0,359.0,0.14,361.0
363.0,0.363,-0.543,0.644,0.127,-0.19,0.225,1.0,211.0,359.0,0.14,363.0
