PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,932.631,265.686,43.776,739.794,500.0,1.0,1.0,387.0,748.0
15.0,1796.473,-454.76,-25.486,1664.29,500.0,-1.0,1.0,387.0,749.0
