"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,1.7467741935483871,-1.16,1,73
2,5.05,1.7405940594059406,-1.8800000000000001,2,73
3,8.85,1.7265536723163843,-3.2800000000000002,3,73
4,12.25,1.7142857142857142,-4.5200000000000005,4,73
5,29.9,1.6511036789297657,-11.08,5,73
6,37.1,1.6250350404312666,-13.76,6,73
7,44.3,1.5990744920993227,-16.44,7,73
8,51.4,1.5731284046692606,-19.080000000000002,8,73
9,3.1,-1.0241935483870968,-3.64,1,130
10,5.05,-1.0336633663366337,-5.88,2,130
11,8.85,-1.0519774011299436,-10.36,3,130
12,12.25,-1.0681632653061224,-14.32,4,130
13,29.9,-1.153839464882943,-35.04,5,130
14,37.1,-1.1889919137466305,-43.56,6,130
15,44.3,-1.2243837471783294,-52.160000000000004,7,130
16,51.4,-1.2596536964980545,-60.68,8,130
17,3.1,-1.667741935483871,-1.16,1,131
18,5.05,-1.6544554455445544,-1.92,2,131
19,8.85,-1.6293785310734463,-3.36,3,131
20,12.25,-1.606938775510204,-4.64,4,131
21,29.9,-1.4890635451505017,-11.36,5,131
22,37.1,-1.440097035040431,-14.16,6,131
23,44.3,-1.3908532731376975,-16.96,7,131
24,51.4,-1.3410817120622567,-19.8,8,131
25,3.1,1.9241935483870967,15.44,1,135
26,5.05,1.9366336633663366,25.12,2,135
27,8.85,1.9587570621468928,44.08,3,135
28,12.25,1.9791836734693875,61.04,4,135
29,29.9,2.08514381270903,149.6,5,135
30,37.1,2.1288032345013472,186.16,6,135
31,44.3,2.172930022573363,223.12,7,135
32,51.4,2.2169455252918286,259.96,8,135
33,3.1,-3.0580645161290323,-17.04,1,299
34,5.05,-3.0653465346534654,-27.72,2,299
35,8.85,-3.080225988700565,-48.6,3,299
36,12.25,-3.0930612244897957,-67.28,4,299
37,29.9,3.121290969899665,-164.56,5,299
38,37.1,3.0929919137466304,-204.44,6,299
39,44.3,3.0647584650112862,-244.48000000000002,7,299
40,51.4,3.0367159533073926,-284.16,8,299
41,3.1,-1.3903225806451613,0.44,1,305
42,5.05,-1.394059405940594,0.72,2,305
43,8.85,-1.4016949152542373,1.28,3,305
44,12.25,-1.4085714285714284,1.76,4,305
45,29.9,-1.4433511705685618,4.32,5,305
46,37.1,-1.4576927223719673,5.36,6,305
47,44.3,-1.4719774266365686,6.4,7,305
48,51.4,-1.4860778210116732,7.4,8,305
49,3.1,-2.325806451612903,-0.64,1,306
50,5.05,-2.3188118811881187,-1.04,2,306
51,8.85,-2.3056497175141244,-1.84,3,306
52,12.25,-2.294285714285714,-2.56,4,306
53,29.9,-2.233765886287625,-6.28,5,306
54,37.1,-2.2089919137466305,-7.8,6,306
55,44.3,-2.1841354401805866,-9.32,7,306
56,51.4,-2.1595953307392994,-10.84,8,306
57,3.1,-2.770967741935484,-17.64,1,420
58,5.05,-2.7792079207920795,-28.76,2,420
59,8.85,-2.7943502824858757,-50.4,3,420
60,12.25,-2.8081632653061224,-69.76,4,420
61,29.9,-2.878742474916388,-170.6,5,420
62,37.1,-2.9078706199460913,-211.96,6,420
63,44.3,-2.9369706546275394,-253.48000000000002,7,420
64,51.4,-2.9658715953307393,-294.64,8,420
65,3.1,2.8080645161290323,-1.08,1,424
