PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,714.922,469.84,127.672,-155.126,500.0,1.0,1.0,467.0,1322.0
15.0,740.067,-392.077,-140.893,352.313,500.0,-1.0,1.0,467.0,1323.0
