PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1355.793,915.365,-22.753,-865.889,500.0,1.0,1.0,791.0,1154.0
15.0,1327.092,324.557,-406.372,-1113.867,500.0,-1.0,1.0,791.0,1155.0
