PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,665.117,-109.683,308.745,-291.594,500.0,1.0,1.0,390.0,1404.0
15.0,736.996,61.45,-390.953,-369.516,500.0,-1.0,1.0,390.0,1405.0
