particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
155.0,0.09,-0.471,-0.873,0.146,-0.769,-1.426,1.0,211.0,329.0,0.14,155.0
200.0,0.109,0.281,0.893,0.046,0.118,0.375,1.0,211.0,329.0,0.14,200.0
204.0,0.566,-0.155,-0.757,0.277,-0.076,-0.37,-1.0,-211.0,329.0,0.14,204.0
206.0,0.5,0.715,0.387,0.233,0.333,0.181,1.0,211.0,329.0,0.14,206.0
236.0,0.09,-0.683,0.713,0.096,-0.727,0.759,-1.0,-211.0,329.0,0.14,236.0
240.0,-0.135,0.197,0.969,-0.276,0.402,1.98,-1.0,-211.0,329.0,0.14,240.0
287.0,0.135,-0.114,-0.867,0.143,-0.121,-0.918,1.0,321.0,329.0,0.494,287.0
288.0,-0.098,-0.341,-0.929,-0.132,-0.461,-1.256,-1.0,-211.0,329.0,0.14,288.0
304.0,-0.31,0.034,0.936,-0.261,0.029,0.788,-1.0,-211.0,329.0,0.14,304.0
335.0,0.405,0.213,-0.641,0.092,0.048,-0.145,1.0,211.0,329.0,0.14,335.0
336.0,0.703,-0.422,0.129,0.176,-0.106,0.032,-1.0,-211.0,329.0,0.14,336.0
342.0,0.631,0.169,0.631,0.21,0.056,0.211,1.0,211.0,329.0,0.14,342.0
343.0,0.28,0.03,-0.923,0.148,0.016,-0.488,-1.0,-211.0,329.0,0.14,343.0
730.0,-0.17,-0.085,0.97,-0.159,-0.08,0.911,-1.0,-211.0,329.0,0.14,730.0
799.0,0.355,-0.061,-0.929,0.537,-0.092,-1.407,1.0,211.0,329.0,0.14,799.0
800.0,-0.204,-0.43,-0.865,-0.175,-0.37,-0.744,-1.0,-211.0,329.0,0.14,800.0
801.0,-0.105,-0.68,-0.718,-0.134,-0.865,-0.914,1.0,211.0,329.0,0.14,801.0
813.0,-0.157,-0.331,-0.93,-1.037,-2.192,-6.15,-1.0,-211.0,329.0,0.14,813.0
946.0,0.447,0.071,0.886,0.595,0.094,1.18,1.0,211.0,329.0,0.14,946.0
950.0,-0.448,0.039,0.893,-2.366,0.207,4.709,-1.0,-211.0,329.0,0.14,950.0
955.0,0.022,0.867,0.496,0.079,3.164,1.809,-1.0,-211.0,329.0,0.14,955.0
956.0,0.104,0.639,0.755,0.139,0.859,1.015,1.0,211.0,329.0,0.14,956.0
984.0,0.196,-0.007,0.978,0.379,-0.013,1.89,-1.0,-211.0,329.0,0.14,984.0
1052.0,0.495,-0.259,-0.733,0.177,-0.093,-0.263,1.0,211.0,329.0,0.14,1052.0
1053.0,0.772,0.167,-0.503,0.306,0.066,-0.2,-1.0,-211.0,329.0,0.14,1053.0
1055.0,0.614,-0.545,-0.56,0.789,-0.7,-0.72,-1.0,-211.0,329.0,0.14,1055.0
1060.0,-0.043,-0.387,-0.921,-0.331,-2.96,-7.038,1.0,211.0,329.0,0.14,1060.0
1143.0,0.148,0.235,0.956,0.233,0.369,1.501,-1.0,-211.0,329.0,0.14,1143.0
1145.0,0.322,-0.908,0.016,0.169,-0.476,0.008,-1.0,-211.0,329.0,0.14,1145.0
1146.0,0.383,0.725,-0.559,0.44,0.832,-0.641,1.0,211.0,329.0,0.14,1146.0
1147.0,-0.334,-0.376,-0.857,-0.419,-0.471,-1.074,-1.0,-211.0,329.0,0.14,1147.0
1170.0,-0.165,-0.009,-0.986,-1.25,-0.07,-7.476,-1.0,-211.0,329.0,0.14,1170.0
1171.0,-0.272,-0.173,-0.946,-1.464,-0.932,-5.084,1.0,211.0,329.0,0.14,1171.0
1172.0,-0.331,-0.135,-0.932,-0.85,-0.348,-2.396,-1.0,-211.0,329.0,0.14,1172.0
1339.0,-0.091,0.194,-0.962,-0.077,0.163,-0.808,1.0,211.0,329.0,0.14,1339.0
1347.0,-0.401,-0.695,0.399,-0.126,-0.219,0.126,1.0,211.0,329.0,0.14,1347.0
1348.0,0.814,0.533,-0.078,0.521,0.341,-0.05,-1.0,-211.0,329.0,0.14,1348.0
1352.0,-0.295,0.189,0.924,-0.27,0.173,0.845,1.0,211.0,329.0,0.14,1352.0
1366.0,-0.373,0.223,0.899,-0.909,0.542,2.189,-1.0,-211.0,329.0,0.14,1366.0
1367.0,-0.314,0.077,0.945,-1.002,0.247,3.018,1.0,211.0,329.0,0.14,1367.0
1373.0,-0.071,0.27,0.96,-0.385,1.456,5.18,1.0,211.0,329.0,0.14,1373.0
1379.0,0.197,0.116,0.971,0.403,0.238,1.99,-1.0,-211.0,329.0,0.14,1379.0
1434.0,0.216,0.056,0.975,1.65,0.43,7.461,-1.0,-211.0,329.0,0.14,1434.0
1435.0,0.432,0.186,0.881,1.25,0.539,2.554,1.0,211.0,329.0,0.14,1435.0
1439.0,0.339,-0.131,0.925,1.489,-0.574,4.061,1.0,321.0,329.0,0.494,1439.0
1442.0,0.263,-0.268,0.926,0.925,-0.945,3.264,1.0,211.0,329.0,0.14,1442.0
1458.0,-0.531,-0.39,0.737,-0.489,-0.358,0.677,1.0,211.0,329.0,0.14,1458.0
1459.0,0.106,0.52,0.829,0.085,0.414,0.661,-1.0,-211.0,329.0,0.14,1459.0
1464.0,-0.193,0.362,0.907,-0.273,0.511,1.28,1.0,211.0,329.0,0.14,1464.0
1465.0,-0.041,0.662,0.746,-0.099,1.612,1.814,-1.0,-211.0,329.0,0.14,1465.0
1577.0,-0.205,0.078,-0.976,-1.802,0.684,-8.582,1.0,211.0,329.0,0.14,1577.0
1579.0,-0.156,0.176,-0.971,-0.608,0.686,-3.79,-1.0,-211.0,329.0,0.14,1579.0
1581.0,-0.33,0.167,-0.928,-0.983,0.498,-2.763,-1.0,-211.0,329.0,0.14,1581.0
1585.0,0.029,0.173,-0.984,0.099,0.584,-3.32,-1.0,-211.0,329.0,0.14,1585.0
1586.0,0.163,-0.078,-0.981,0.317,-0.152,-1.911,1.0,211.0,329.0,0.14,1586.0
1587.0,0.366,-0.027,-0.899,0.215,-0.016,-0.529,-1.0,-211.0,329.0,0.14,1587.0
1752.0,-0.147,-0.34,-0.896,-0.297,-0.686,-1.81,-1.0,-321.0,329.0,0.494,1752.0
1756.0,0.686,-0.102,-0.465,0.174,-0.026,-0.118,1.0,211.0,329.0,0.14,1756.0
1759.0,0.025,-0.36,-0.868,0.036,-0.521,-1.259,-1.0,-321.0,329.0,0.494,1759.0
1760.0,0.611,-0.413,-0.469,0.621,-0.42,-0.477,1.0,321.0,329.0,0.494,1760.0
