PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,792.201,-293.189,-281.898,460.605,500.0,1.0,1.0,329.0,1339.0
15.0,694.14,289.244,306.462,-232.915,500.0,-1.0,1.0,329.0,1340.0
