"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,-0.3935483870967742,-4.84,1,126
2,5.05,-0.37326732673267327,-7.88,2,126
3,8.85,-0.3338983050847458,-13.84,3,126
4,12.25,-0.2987755102040816,-19.16,4,126
5,29.9,-0.1120066889632107,-47.44,5,126
6,37.1,-0.033175202156334224,-59.4,6,126
7,44.3,0.04865914221218961,-71.8,7,126
8,51.4,0.13302334630350193,-84.56,8,126
9,3.1,1.0258064516129033,-11.48,1,127
10,5.05,1.007920792079208,-18.72,2,127
11,8.85,0.9728813559322034,-32.8,3,127
12,12.25,0.9420408163265305,-45.44,4,127
13,29.9,0.7792709030100334,-112.08,5,127
14,37.1,0.7108840970350403,-140.08,6,127
15,44.3,0.6408577878103837,-168.76,7,127
16,51.4,0.5695992217898832,-197.92000000000002,8,127
17,3.1,3.0016129032258063,3.12,1,129
18,5.05,2.984158415841584,5.08,2,129
19,8.85,2.949717514124294,8.88,3,129
20,12.25,2.9195918367346936,12.32,4,129
21,29.9,2.759685618729097,30.36,5,129
22,37.1,2.6924150943396223,37.92,6,129
23,44.3,2.624216704288939,45.64,7,129
24,51.4,2.553968871595331,53.52,8,129
25,3.1,-0.682258064516129,10.92,1,132
26,5.05,-0.6920792079207921,17.8,2,132
27,8.85,-0.7107344632768362,31.16,3,132
28,12.25,-0.7273469387755102,43.160000000000004,4,132
29,29.9,-0.814180602006689,105.64,5,132
30,37.1,-0.8498167115902964,131.36,6,132
31,44.3,-0.88568848758465,157.20000000000002,7,132
32,51.4,-0.9213735408560311,182.92000000000002,8,132
33,3.1,2.554838709677419,0.6,1,402
34,5.05,2.5554455445544555,1.,2,402
35,8.85,2.553672316384181,1.76,3,402
36,12.25,2.5530612244897957,2.44,4,402
37,29.9,2.548066889632107,5.96,5,402
38,37.1,2.546150943396226,7.4,6,402
39,44.3,2.54416704288939,8.84,7,402
40,51.4,2.5421945525291827,10.28,8,402
41,3.1,2.529032258064516,0.56,1,405
42,5.05,2.5287128712871287,0.92,2,405
43,8.85,2.5293785310734465,1.6,3,405
44,12.25,2.530204081632653,2.24,4,405
45,29.9,2.5339665551839463,5.44,5,405
46,37.1,2.5355202156334227,6.76,6,405
47,44.3,2.5370293453724604,8.040000000000001,7,405
48,51.4,2.538556420233463,9.36,8,405
49,3.1,2.553225806451613,0.72,1,406
50,5.05,2.5524752475247525,1.16,2,406
51,8.85,2.5519774011299434,2.04,3,406
52,12.25,2.551428571428571,2.84,4,406
53,29.9,2.547270903010033,6.88,5,406
54,37.1,2.5456010781671154,8.56,6,406
55,3.1,-2.225806451612903,0.44,1,415
56,5.05,-2.218811881188119,0.72,2,415
57,8.85,-2.2045197740112994,1.28,3,415
58,12.25,-2.1914285714285713,1.8,4,415
59,29.9,-2.1234648829431437,4.36,5,415
60,37.1,-2.0956280323450134,5.44,6,415
61,44.3,-2.067706546275395,6.48,7,415
62,51.4,-2.04,7.5600000000000005,8,415
63,3.1,2.953225806451613,0.8,1,416
64,5.05,2.9485148514851485,1.32,2,416
65,8.85,2.9389830508474577,2.32,3,416
66,12.25,2.930204081632653,3.2,4,416
67,29.9,2.8867023411371235,7.8,5,416
68,37.1,2.8688301886792447,9.68,6,416
69,44.3,2.8509345372460495,11.56,7,416
70,51.4,2.83324513618677,13.44,8,416
71,3.1,-2.4419354838709677,0.68,1,417
72,5.05,-2.4376237623762376,1.12,2,417
73,8.85,-2.429943502824859,2.,3,417
74,12.25,-2.423673469387755,2.7600000000000002,4,417
75,29.9,-2.388755852842809,6.68,5,417
76,37.1,-2.374684636118598,8.32,6,417
77,44.3,-2.3604288939051914,9.92,7,417
78,51.4,-2.3464630350194553,11.52,8,417
79,3.1,2.032258064516129,6.36,1,418
80,5.05,2.011881188118812,10.4,2,418
81,8.85,1.9745762711864407,18.2,3,418
82,12.25,1.9404081632653059,25.240000000000002,4,418
83,29.9,1.7600401337792642,62.4,5,418
84,37.1,1.6841455525606466,78.12,6,418
85,44.3,1.6052911963882617,94.32000000000001,7,418
86,51.4,1.5246420233463034,110.92,8,418
87,3.1,-2.217741935483871,4.6000000000000005,1,420
