PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,997.956,219.294,158.871,-820.114,500.0,1.0,1.0,382.0,825.0
15.0,1116.637,-175.139,-218.902,-958.272,500.0,-1.0,1.0,382.0,826.0
