PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,726.196,-360.272,14.284,383.876,500.0,1.0,1.0,450.0,856.0
15.0,653.889,414.188,-23.151,74.047,500.0,-1.0,1.0,450.0,857.0
