"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,-2.5709677419354837,-15.48,1,121
2,5.05,-2.5722772277227723,-25.240000000000002,2,121
3,8.85,-2.5751412429378533,-44.24,3,121
4,12.25,-2.577551020408163,-61.2,4,121
5,29.9,-2.5908227424749164,-149.44,5,121
6,37.1,-2.596188679245283,-185.44,6,121
7,44.3,-2.6015756207674943,-221.44,7,121
8,51.4,-2.606887159533074,-256.92,8,121
9,3.1,-2.6258064516129034,-10.56,1,122
10,5.05,-2.620792079207921,-17.2,2,122
11,8.85,-2.6118644067796613,-30.16,3,122
12,12.25,-2.6032653061224487,-41.76,4,122
13,29.9,-2.5597792642140464,-101.96000000000001,5,122
14,37.1,-2.5419353099730455,-126.60000000000001,6,122
15,44.3,-2.5240586907449205,-151.24,7,122
16,51.4,-2.506474708171206,-175.6,8,122
17,3.1,-2.314516129032258,-17.240000000000002,1,123
18,5.05,-2.3188118811881187,-28.080000000000002,2,123
19,8.85,-2.327118644067797,-49.24,3,123
20,12.25,-2.33469387755102,-68.16,4,123
21,29.9,-2.3729498327759195,-166.4,5,123
22,37.1,-2.3887061994609162,-206.56,6,123
23,44.3,-2.4043295711060946,-246.76000000000002,7,123
24,51.4,-2.419887159533074,-286.48,8,123
25,3.1,-2.161290322580645,-11.,1,141
26,5.05,-2.1663366336633665,-17.92,2,141
27,8.85,-2.1751412429378534,-31.400000000000002,3,141
28,12.25,-2.1832653061224487,-43.44,4,141
29,29.9,-2.2236454849498326,-106.12,5,141
30,37.1,-2.240242587601078,-131.72,6,141
31,44.3,-2.2568939051918733,-157.36,7,141
32,51.4,-2.273303501945525,-182.68,8,141
33,3.1,1.3790322580645162,0.8,1,145
34,5.05,1.3504950495049506,1.28,2,145
35,8.85,1.2966101694915255,2.2800000000000002,3,145
36,12.25,1.24734693877551,3.16,4,145
37,29.9,0.9828160535117056,7.92,5,145
38,37.1,0.8657628032345013,10.040000000000001,6,145
39,44.3,0.7400180586907449,12.32,7,145
40,51.4,0.6006225680933852,14.8,8,145
41,3.1,-0.9516129032258065,13.56,1,148
42,5.05,-0.9415841584158416,22.080000000000002,2,148
43,8.85,-0.9231638418079097,38.68,3,148
44,12.25,-0.9061224489795917,53.56,4,148
45,29.9,-0.8178193979933109,131.12,5,148
46,37.1,-0.7815417789757412,163.,6,148
47,44.3,-0.7449300225733634,195.12,7,148
48,51.4,-0.7085097276264591,227.08,8,148
49,3.1,-2.953225806451613,-3.7600000000000002,1,168
50,5.05,-2.912871287128713,-6.12,2,168
51,8.85,-2.8333333333333335,-10.72,3,168
52,12.25,-2.761224489795918,-14.92,4,168
53,29.9,-2.351458193979933,-38.88,5,168
54,37.1,-2.1440161725067384,-50.96,6,168
55,3.1,-1.95,-13.68,1,323
56,5.05,-1.9405940594059405,-22.28,2,323
57,8.85,-1.9220338983050849,-39.04,3,323
58,12.25,-1.904489795918367,-54.08,4,323
59,29.9,-1.8155317725752507,-132.4,5,323
60,37.1,-1.7789056603773583,-164.64000000000001,6,323
61,44.3,-1.741981941309255,-197.08,7,323
62,51.4,-1.705225680933852,-229.36,8,323
63,3.1,1.314516129032258,-8.52,1,327
64,5.05,1.305940594059406,-13.88,2,327
65,8.85,1.2898305084745763,-24.32,3,327
66,12.25,1.2751020408163265,-33.68,4,327
67,29.9,1.1992107023411371,-82.4,5,327
68,37.1,1.1680970350404312,-102.4,6,327
69,44.3,1.1366591422121894,-122.52,7,327
70,51.4,1.1055291828793774,-142.44,8,327
71,3.1,1.4370967741935483,3.7600000000000002,1,333
72,5.05,1.4386138613861386,6.16,2,333
73,8.85,1.4429378531073447,10.76,3,333
74,12.25,1.4465306122448978,14.92,4,333
75,29.9,1.4663210702341136,36.4,5,333
76,37.1,1.4743719676549862,45.160000000000004,6,333
77,44.3,1.482415349887133,53.92,7,333
78,51.4,1.4903774319066148,62.6,8,333
79,3.1,1.8564516129032258,17.2,1,334
80,5.05,1.8435643564356436,28.,2,334
81,8.85,1.8197740112994352,49.120000000000005,3,334
82,12.25,1.7983673469387753,68.,4,334
83,29.9,1.686240802675585,166.8,5,334
84,37.1,1.6399730458221022,207.64000000000001,6,334
85,44.3,1.5930880361173814,248.96,7,334
86,51.4,1.546338521400778,290.24,8,334
87,3.1,-0.6629032258064516,11.84,1,336
88,5.05,-0.7039603960396039,19.28,2,336
89,8.85,-0.7830508474576271,33.92,3,336
90,12.25,-0.8551020408163265,47.2,4,336
91,29.9,-1.2640267558528426,122.8,5,336
92,37.1,-1.4707061994609163,161.04,6,336
93,3.1,-2.0725806451612905,-5.28,1,364
94,5.05,-2.086138613861386,-8.6,2,364
95,8.85,-2.1141242937853106,-15.040000000000001,3,364
96,12.25,-2.1387755102040815,-20.84,4,364
97,29.9,-2.268789297658863,-51.24,5,364
98,37.1,-2.3227223719676546,-63.84,6,364
99,44.3,-2.3774672686230245,-76.68,7,364
100,51.4,-2.43252140077821,-89.56,8,364
101,3.1,1.8419354838709678,-17.64,1,392
102,5.05,1.816831683168317,-28.76,2,392
103,8.85,1.765536723163842,-50.480000000000004,3,392
104,12.25,1.7191836734693875,-70.04,4,392
105,29.9,1.4724615384615383,-175.04,5,392
106,37.1,1.3642156334231803,-220.92000000000002,6,392
107,44.3,1.249634311512415,-269.84000000000003,7,392
108,51.4,1.1251089494163424,-322.56,8,392
109,3.1,-1.5080645161290323,-9.32,1,394
110,5.05,-1.5455445544554456,-15.24,2,394
111,8.85,-1.619774011299435,-26.76,3,394
112,12.25,-1.6861224489795916,-37.24,4,394
113,29.9,-2.060127090301003,-95.84,5,394
114,37.1,-2.241433962264151,-124.28,6,394
115,44.3,-2.46565237020316,-159.4,7,394
116,3.1,1.1629032258064516,-7.5600000000000005,1,416
117,5.05,1.1712871287128712,-12.32,2,416
118,8.85,1.187005649717514,-21.6,3,416
119,12.25,1.2012244897959183,-29.88,4,416
120,29.9,1.274829431438127,-73.08,5,416
121,37.1,1.3050134770889485,-90.84,6,416
122,44.3,1.335593679458239,-108.64,7,416
123,51.4,1.3656887159533073,-126.32000000000001,8,416
124,3.1,-1.4596774193548387,18.52,1,438
125,5.05,-1.500990099009901,30.16,2,438
126,8.85,-1.5819209039548023,53.08,3,438
127,12.25,-1.6546938775510203,73.88,4,438
128,29.9,-2.071612040133779,192.68,5,438
129,37.1,-2.284598382749326,253.36,6,438
130,3.1,1.6258064516129032,-3.36,1,444
131,5.05,1.618811881188119,-5.48,2,444
132,8.85,1.605084745762712,-9.64,3,444
133,12.25,1.5926530612244896,-13.36,4,444
134,29.9,1.5292040133779263,-32.6,5,444
135,37.1,1.5031482479784364,-40.52,6,444
136,44.3,1.477042889390519,-48.44,7,444
137,51.4,1.4511517509727625,-56.28,8,444
138,3.1,1.7516129032258065,-15.08,1,465
139,5.05,1.7415841584158416,-24.6,2,465
140,8.85,1.722033898305085,-43.08,3,465
141,12.25,1.704081632653061,-59.68,4,465
142,29.9,1.6131237458193979,-146.12,5,465
143,37.1,1.5758221024258758,-181.72,6,465
144,44.3,1.537905191873589,-217.56,7,465
145,51.4,1.5003657587548638,-253.20000000000002,8,465
146,3.1,2.235483870967742,-2.08,1,470
147,5.05,2.282178217821782,-3.4,2,470
148,8.85,2.3768361581920905,-5.96,3,470
149,12.25,2.4628571428571426,-8.32,4,470
150,29.9,2.978581939799331,-22.44,5,470
151,37.1,-2.987692722371967,-31.080000000000002,6,470
152,3.1,3.046774193548387,-3.48,1,471
153,5.05,2.998019801980198,-5.68,2,471
154,8.85,2.9022598870056497,-10.040000000000001,3,471
155,12.25,2.8138775510204077,-14.,4,471
156,29.9,2.281638795986622,-37.96,5,471
157,37.1,1.939374663072776,-53.4,6,471
158,3.1,1.7016129032258065,-5.48,1,472
159,5.05,1.7227722772277227,-8.88,2,472
160,8.85,1.765536723163842,-15.6,3,472
161,12.25,1.803673469387755,-21.64,4,472
162,29.9,2.0050903010033445,-53.68,5,472
163,37.1,2.091229110512129,-67.36,6,472
164,44.3,2.180297968397291,-81.56,7,472
165,51.4,2.2738988326848246,-96.32000000000001,8,472
166,3.1,2.153225806451613,-3.2800000000000002,1,476
167,5.05,2.1623762376237625,-5.36,2,476
168,8.85,2.1785310734463277,-9.4,3,476
169,12.25,2.193877551020408,-13.040000000000001,4,476
