PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,589.8,-9.248,-282.384,-134.303,500.0,1.0,1.0,313.0,1861.0
15.0,611.806,-73.369,193.195,285.655,500.0,-1.0,1.0,313.0,1862.0
