particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
339.0,0.048,0.222,-0.973,0.13,0.603,-2.645,1.0,211.0,449.0,0.14,339.0
341.0,-0.309,0.005,-0.949,-0.684,0.012,-2.105,-1.0,-211.0,449.0,0.14,341.0
350.0,-0.841,-0.473,0.11,-0.49,-0.276,0.064,-1.0,-211.0,449.0,0.14,350.0
368.0,-0.3,0.164,-0.936,-0.476,0.259,-1.485,-1.0,-211.0,449.0,0.14,368.0
370.0,0.264,0.136,-0.872,0.095,0.049,-0.313,1.0,211.0,449.0,0.14,370.0
454.0,0.156,0.148,0.975,0.475,0.45,2.964,-1.0,-211.0,449.0,0.14,454.0
458.0,-0.146,0.189,0.97,-0.6,0.776,3.976,1.0,211.0,449.0,0.14,458.0
487.0,0.112,0.365,-0.895,0.068,0.223,-0.546,1.0,211.0,449.0,0.14,487.0
489.0,0.182,-0.276,-0.94,0.3,-0.456,-1.553,-1.0,-211.0,449.0,0.14,489.0
491.0,0.324,0.852,-0.377,0.273,0.718,-0.318,1.0,211.0,449.0,0.14,491.0
502.0,-0.579,0.27,0.667,-0.211,0.098,0.243,-1.0,-211.0,449.0,0.14,502.0
504.0,-0.621,-0.509,-0.531,-0.318,-0.261,-0.272,1.0,211.0,449.0,0.14,504.0
511.0,-0.376,-0.799,0.182,-0.121,-0.257,0.059,1.0,211.0,449.0,0.14,511.0
516.0,-0.188,0.249,0.943,-0.232,0.308,1.167,1.0,211.0,449.0,0.14,516.0
517.0,0.074,-0.255,0.957,0.086,-0.296,1.111,-1.0,-211.0,449.0,0.14,517.0
555.0,0.039,0.315,0.93,0.104,0.84,2.482,1.0,321.0,449.0,0.494,555.0
558.0,0.053,0.516,0.847,0.064,0.626,1.029,-1.0,-211.0,449.0,0.14,558.0
712.0,0.031,0.409,0.907,0.044,0.584,1.293,-1.0,-211.0,449.0,0.14,712.0
716.0,0.018,-0.285,0.954,0.027,-0.419,1.402,1.0,211.0,449.0,0.14,716.0
745.0,0.085,0.862,0.487,0.109,1.103,0.623,1.0,211.0,449.0,0.14,745.0
746.0,-0.242,0.566,0.726,-0.11,0.258,0.331,-1.0,-211.0,449.0,0.14,746.0
758.0,-0.145,-0.095,0.984,-0.578,-0.377,3.907,1.0,211.0,449.0,0.14,758.0
763.0,-0.217,0.079,0.971,-0.444,0.161,1.985,-1.0,-211.0,449.0,0.14,763.0
770.0,-0.162,0.151,0.973,-0.346,0.322,2.083,1.0,211.0,449.0,0.14,770.0
771.0,0.165,0.295,0.931,0.17,0.304,0.96,-1.0,-211.0,449.0,0.14,771.0
788.0,0.168,0.002,0.985,0.808,0.009,4.754,1.0,211.0,449.0,0.14,788.0
789.0,0.171,0.039,0.985,3.232,0.738,18.638,-1.0,-211.0,449.0,0.14,789.0
846.0,-0.342,-0.058,0.938,-14.327,-2.442,39.281,1.0,-11.0,449.0,0.001,846.0
851.0,0.732,0.328,0.597,2.862,1.283,2.334,-1.0,-211.0,449.0,0.14,851.0
852.0,0.806,0.354,0.471,2.221,0.974,1.298,-1.0,-211.0,449.0,0.14,852.0
853.0,0.701,0.319,0.633,1.33,0.605,1.2,1.0,211.0,449.0,0.14,853.0
867.0,0.769,0.304,0.562,1.539,0.608,1.123,1.0,-11.0,449.0,0.001,867.0
875.0,0.169,-0.006,0.985,0.937,-0.034,5.446,1.0,211.0,449.0,0.14,875.0
904.0,0.166,-0.023,0.986,3.417,-0.468,20.264,-1.0,-211.0,449.0,0.14,904.0
