PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,632.1,-101.685,301.414,-219.91,500.0,1.0,1.0,559.0,1918.0
15.0,682.327,65.183,-374.03,267.25,500.0,-1.0,1.0,559.0,1919.0
