PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,634.412,-189.386,-321.605,-114.812,500.0,1.0,1.0,99.0,2830.0
15.0,726.179,238.373,128.722,-451.602,500.0,-1.0,1.0,99.0,2831.0
