PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,523.455,-4.568,-121.527,96.0,500.0,1.0,1.0,767.0,410.0
15.0,529.313,-9.477,144.577,95.813,500.0,-1.0,1.0,767.0,411.0
