PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,582.467,-37.86,276.378,-107.001,500.0,1.0,1.0,160.0,1381.0
15.0,611.447,-2.366,-296.037,190.326,500.0,-1.0,1.0,160.0,1382.0
