PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,579.478,-19.659,102.023,-273.86,500.0,1.0,1.0,375.0,432.0
15.0,572.903,22.646,-196.628,197.591,500.0,-1.0,1.0,375.0,433.0
