particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
336.0,-0.118,-0.245,0.937,-0.075,-0.155,0.594,-1.0,-211.0,140.0,0.14,336.0
338.0,0.127,0.633,0.719,0.069,0.341,0.388,1.0,211.0,140.0,0.14,338.0
339.0,0.56,-0.418,-0.296,0.424,-0.316,-0.224,-1.0,-321.0,140.0,0.494,339.0
341.0,-0.324,0.129,-0.927,-0.337,0.134,-0.963,1.0,211.0,140.0,0.14,341.0
586.0,0.243,-0.072,-0.964,0.444,-0.131,-1.761,1.0,211.0,140.0,0.14,586.0
590.0,0.698,-0.4,0.198,0.174,-0.1,0.049,1.0,211.0,140.0,0.14,590.0
600.0,0.514,0.78,-0.312,0.414,0.629,-0.251,-1.0,-211.0,140.0,0.14,600.0
602.0,0.677,0.637,0.15,0.993,0.935,0.22,1.0,321.0,140.0,0.494,602.0
606.0,0.279,0.914,-0.241,0.232,0.762,-0.201,-1.0,-211.0,140.0,0.14,606.0
607.0,0.792,0.517,0.234,0.494,0.322,0.146,1.0,211.0,140.0,0.14,607.0
619.0,-0.282,0.369,0.841,-0.498,0.652,1.486,1.0,321.0,140.0,0.494,619.0
625.0,0.264,-0.809,0.523,0.681,-2.087,1.348,-1.0,-211.0,140.0,0.14,625.0
632.0,-0.426,-0.889,0.137,-0.628,-1.312,0.202,1.0,211.0,140.0,0.14,632.0
636.0,-0.656,-0.675,0.315,-0.768,-0.79,0.369,1.0,211.0,140.0,0.14,636.0
640.0,-0.98,0.031,0.197,-6.444,0.207,1.293,-1.0,-211.0,140.0,0.14,640.0
645.0,-0.903,-0.342,-0.249,-6.369,-2.412,-1.753,-1.0,-321.0,140.0,0.494,645.0
647.0,-0.885,-0.369,-0.283,-9.972,-4.16,-3.184,1.0,211.0,140.0,0.14,647.0
776.0,0.545,0.074,-0.821,0.494,0.067,-0.744,-1.0,-211.0,140.0,0.14,776.0
781.0,0.344,0.547,0.338,0.07,0.112,0.069,1.0,211.0,140.0,0.14,781.0
782.0,0.189,0.812,-0.519,0.141,0.603,-0.385,-1.0,-211.0,140.0,0.14,782.0
784.0,0.531,0.766,-0.321,0.448,0.646,-0.271,1.0,211.0,140.0,0.14,784.0
785.0,0.24,0.923,-0.266,0.239,0.92,-0.265,-1.0,-211.0,140.0,0.14,785.0
799.0,0.106,0.959,-0.189,0.082,0.734,-0.144,1.0,211.0,140.0,0.14,799.0
800.0,0.354,0.33,0.858,0.284,0.265,0.689,-1.0,-211.0,140.0,0.14,800.0
806.0,-0.791,0.42,0.411,-0.646,0.343,0.336,-1.0,-211.0,140.0,0.14,806.0
807.0,-0.53,0.419,0.737,-2.339,1.848,3.255,1.0,211.0,140.0,0.14,807.0
809.0,0.092,0.288,0.916,0.049,0.153,0.487,-1.0,-211.0,140.0,0.14,809.0
811.0,-0.479,0.334,0.812,-5.139,3.582,8.704,1.0,211.0,140.0,0.14,811.0
813.0,-0.366,0.42,0.83,-1.224,1.404,2.777,1.0,211.0,140.0,0.14,813.0
814.0,-0.497,0.42,0.759,-3.08,2.603,4.709,-1.0,-211.0,140.0,0.14,814.0
822.0,-0.563,0.138,0.813,-1.47,0.359,2.122,-1.0,-211.0,140.0,0.14,822.0
827.0,0.446,-0.681,0.551,0.342,-0.523,0.423,1.0,211.0,140.0,0.14,827.0
828.0,-0.397,0.001,0.908,-0.426,0.001,0.974,-1.0,-211.0,140.0,0.14,828.0
829.0,0.297,-0.937,0.139,0.342,-1.079,0.16,-1.0,-211.0,140.0,0.14,829.0
831.0,0.341,-0.884,0.315,1.011,-2.62,0.934,1.0,211.0,140.0,0.14,831.0
836.0,0.309,-0.584,0.738,0.317,-0.598,0.756,1.0,211.0,140.0,0.14,836.0
838.0,0.341,-0.784,0.518,1.539,-3.535,2.333,-1.0,-211.0,140.0,0.14,838.0
840.0,0.327,-0.738,0.585,0.645,-1.453,1.152,1.0,211.0,140.0,0.14,840.0
841.0,0.304,-0.879,0.362,0.691,-2.0,0.823,-1.0,-211.0,140.0,0.14,841.0
844.0,-0.855,-0.159,0.49,-2.048,-0.382,1.173,-1.0,-211.0,140.0,0.14,844.0
851.0,-0.935,-0.009,0.342,-1.376,-0.013,0.503,1.0,211.0,140.0,0.14,851.0
852.0,-0.881,-0.296,0.369,-4.682,-1.571,1.962,-1.0,-211.0,140.0,0.14,852.0
853.0,-0.921,-0.144,0.36,-5.315,-0.831,2.079,-1.0,-211.0,140.0,0.14,853.0
855.0,-0.979,-0.132,0.151,-3.384,-0.456,0.521,1.0,211.0,140.0,0.14,855.0
