PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,537.044,-102.944,11.133,166.419,500.0,1.0,1.0,164.0,1433.0
15.0,550.483,-64.884,212.073,62.018,500.0,-1.0,1.0,164.0,1434.0
