particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
67.0,-0.36,-0.386,0.837,-0.354,-0.38,0.823,1.0,211.0,800.0,0.14
69.0,-0.53,-0.036,0.814,-0.318,-0.021,0.489,1.0,211.0,800.0,0.14
70.0,0.845,0.414,-0.304,0.791,0.387,-0.284,-1.0,-211.0,800.0,0.14
93.0,-0.302,-0.115,0.887,-0.128,-0.049,0.376,-1.0,-211.0,800.0,0.14
94.0,-0.193,-0.272,0.886,-0.084,-0.118,0.385,1.0,211.0,800.0,0.14
113.0,-0.521,0.624,0.544,-0.35,0.419,0.365,1.0,211.0,800.0,0.14
246.0,-0.091,-0.207,-0.963,-0.086,-0.196,-0.909,-1.0,-211.0,800.0,0.14
247.0,0.568,0.141,-0.803,0.725,0.18,-1.024,1.0,211.0,800.0,0.14
285.0,-0.553,0.259,0.034,-0.097,0.046,0.006,1.0,211.0,800.0,0.14
286.0,0.341,0.357,-0.824,0.172,0.18,-0.415,-1.0,-211.0,800.0,0.14
288.0,0.454,-0.13,0.656,0.108,-0.031,0.155,1.0,211.0,800.0,0.14
312.0,-0.13,0.141,0.968,-0.111,0.121,0.83,-1.0,-211.0,800.0,0.14
318.0,-0.573,-0.038,0.756,-0.254,-0.017,0.335,-1.0,-211.0,800.0,0.14
321.0,-0.52,0.743,0.063,-0.174,0.248,0.021,-1.0,-211.0,800.0,0.14
324.0,0.06,-0.155,-0.986,0.46,-1.199,-7.6,-1.0,-211.0,800.0,0.14
358.0,0.042,0.162,0.986,0.546,2.098,12.782,1.0,211.0,800.0,0.14
363.0,0.187,0.083,0.978,0.558,0.248,2.921,-1.0,-211.0,800.0,0.14
370.0,-0.027,0.302,0.943,-0.028,0.309,0.965,-1.0,-211.0,800.0,0.14
373.0,-0.391,-0.862,-0.251,-0.268,-0.591,-0.173,1.0,211.0,800.0,0.14
377.0,-0.099,-0.301,-0.943,-0.134,-0.409,-1.282,1.0,211.0,800.0,0.14
378.0,0.625,0.259,-0.697,0.366,0.151,-0.407,-1.0,-211.0,800.0,0.14
404.0,-0.497,-0.731,-0.171,-0.16,-0.235,-0.055,-1.0,-211.0,800.0,0.14
408.0,0.392,-0.633,0.653,0.393,-0.636,0.656,1.0,211.0,800.0,0.14
415.0,0.26,-0.072,0.949,0.222,-0.061,0.81,1.0,211.0,800.0,0.14
457.0,0.498,0.076,0.714,0.143,0.022,0.205,-1.0,-211.0,800.0,0.14
622.0,-0.235,-0.359,0.884,-0.625,-0.956,2.351,-1.0,-321.0,800.0,0.494
624.0,-0.347,-0.819,0.349,-0.164,-0.388,0.165,-1.0,-211.0,800.0,0.14
626.0,-0.205,-0.115,0.971,-0.535,-0.301,2.534,-1.0,-211.0,800.0,0.14
628.0,0.085,-0.313,0.936,0.085,-0.312,0.934,1.0,211.0,800.0,0.14
643.0,-0.159,0.081,0.983,-0.425,0.217,2.627,-1.0,-211.0,800.0,0.14
645.0,0.073,-0.177,0.978,0.125,-0.303,1.677,-1.0,-211.0,800.0,0.14
649.0,0.258,-0.016,0.958,1.048,-0.065,3.896,1.0,321.0,800.0,0.494
694.0,0.592,0.067,0.73,0.248,0.028,0.305,1.0,211.0,800.0,0.14
696.0,-0.175,-0.202,0.963,-0.792,-0.917,4.367,1.0,211.0,800.0,0.14
698.0,-0.202,-0.203,0.954,-0.301,-0.304,1.426,1.0,211.0,800.0,0.14
717.0,0.335,-0.19,0.905,0.258,-0.146,0.696,1.0,211.0,800.0,0.14
720.0,0.541,0.17,0.819,0.897,0.282,1.359,1.0,211.0,800.0,0.14
726.0,0.73,-0.258,0.619,0.77,-0.273,0.654,-1.0,-211.0,800.0,0.14
729.0,0.189,0.084,0.977,0.43,0.191,2.227,1.0,211.0,800.0,0.14
752.0,-0.253,0.164,0.939,-0.21,0.136,0.778,-1.0,-211.0,800.0,0.14
755.0,0.284,-0.221,0.929,0.454,-0.353,1.482,1.0,211.0,800.0,0.14
756.0,-0.062,0.268,0.946,-0.05,0.219,0.775,-1.0,-211.0,800.0,0.14
844.0,0.089,-0.945,0.134,0.043,-0.462,0.065,1.0,211.0,800.0,0.14
