PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,708.48,138.649,-26.979,-481.656,500.0,1.0,1.0,37.0,912.0
15.0,913.844,-83.588,-126.684,-749.716,500.0,-1.0,1.0,37.0,913.0
