particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
142.0,-0.838,0.284,0.458,-1.276,0.433,0.697,-1.0,-211.0,561.0,0.14,142.0
143.0,-0.856,-0.098,0.421,-0.423,-0.049,0.208,1.0,211.0,561.0,0.14,143.0
147.0,0.309,-0.629,-0.672,0.181,-0.369,-0.394,1.0,211.0,561.0,0.14,147.0
148.0,-0.742,0.314,-0.345,-0.216,0.091,-0.1,-1.0,-211.0,561.0,0.14,148.0
200.0,0.191,-0.26,0.938,0.211,-0.286,1.034,1.0,211.0,561.0,0.14,200.0
202.0,-0.687,0.533,0.448,-0.456,0.354,0.297,1.0,211.0,561.0,0.14,202.0
203.0,-0.693,0.398,-0.406,-0.219,0.126,-0.128,-1.0,-211.0,561.0,0.14,203.0
207.0,-0.624,0.38,-0.647,-0.405,0.247,-0.42,1.0,211.0,561.0,0.14,207.0
208.0,-0.538,0.698,-0.331,-0.222,0.288,-0.137,-1.0,-211.0,561.0,0.14,208.0
212.0,0.003,0.264,-0.959,0.004,0.357,-1.3,1.0,211.0,561.0,0.14,212.0
213.0,-0.058,-0.156,-0.985,-0.177,-0.476,-3.009,-1.0,-211.0,561.0,0.14,213.0
308.0,0.104,-0.196,0.97,0.147,-0.277,1.375,1.0,211.0,561.0,0.14,308.0
421.0,0.613,0.176,-0.768,1.545,0.445,-1.935,-1.0,-211.0,561.0,0.14,421.0
432.0,0.83,-0.318,-0.453,1.793,-0.687,-0.978,-1.0,-211.0,561.0,0.14,432.0
434.0,-0.135,-0.695,-0.634,-0.061,-0.314,-0.286,1.0,211.0,561.0,0.14,434.0
437.0,0.153,0.325,-0.924,0.165,0.351,-0.996,-1.0,-211.0,561.0,0.14,437.0
440.0,0.665,0.381,0.611,0.469,0.268,0.43,-1.0,-211.0,561.0,0.14,440.0
442.0,0.917,0.359,-0.138,1.19,0.466,-0.179,1.0,211.0,561.0,0.14,442.0
445.0,0.419,-0.229,-0.877,1.253,-0.684,-2.621,-1.0,-211.0,561.0,0.14,445.0
447.0,0.562,0.052,-0.824,4.779,0.441,-7.009,1.0,321.0,561.0,0.494,447.0
493.0,0.476,-0.336,-0.8,0.461,-0.325,-0.775,1.0,211.0,561.0,0.14,493.0
494.0,0.201,-0.141,-0.955,0.168,-0.118,-0.797,-1.0,-211.0,561.0,0.14,494.0
499.0,0.042,0.85,-0.362,0.015,0.312,-0.133,1.0,211.0,561.0,0.14,499.0
