PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,586.9,275.378,-106.065,85.84,500.0,1.0,1.0,73.0,1880.0
15.0,564.64,-231.425,119.846,-29.966,500.0,-1.0,1.0,73.0,1881.0
