particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
130.0,0.243,0.464,0.845,0.306,0.584,1.064,-1.0,-211.0,358.0,0.14,130.0
156.0,0.392,0.365,0.838,0.539,0.502,1.153,-1.0,-211.0,358.0,0.14,156.0
157.0,-0.555,-0.663,0.354,-0.218,-0.26,0.139,1.0,211.0,358.0,0.14,157.0
287.0,-0.418,-0.292,0.843,-0.34,-0.237,0.685,1.0,211.0,358.0,0.14,287.0
288.0,0.241,-0.261,0.932,0.457,-0.496,1.767,-1.0,-211.0,358.0,0.14,288.0
291.0,-0.225,-0.125,0.848,-0.24,-0.133,0.902,1.0,321.0,358.0,0.494,291.0
296.0,0.055,0.483,0.84,0.032,0.281,0.488,1.0,211.0,358.0,0.14,296.0
332.0,-0.667,0.053,0.677,-0.304,0.024,0.308,1.0,211.0,358.0,0.14,332.0
383.0,0.461,0.13,-0.876,1.305,0.367,-2.481,1.0,211.0,358.0,0.14,383.0
386.0,0.452,-0.088,0.858,0.279,-0.054,0.529,-1.0,-211.0,358.0,0.14,386.0
387.0,-0.579,0.451,0.603,-0.258,0.201,0.268,1.0,211.0,358.0,0.14,387.0
402.0,-0.045,-0.18,-0.982,-0.275,-1.096,-5.979,1.0,211.0,358.0,0.14,402.0
403.0,0.31,-0.188,-0.892,0.161,-0.097,-0.463,-1.0,-211.0,358.0,0.14,403.0
404.0,-0.228,-0.428,-0.866,-0.259,-0.487,-0.986,1.0,211.0,358.0,0.14,404.0
408.0,-0.251,-0.954,0.022,-0.212,-0.807,0.019,1.0,211.0,358.0,0.14,408.0
409.0,0.465,0.598,-0.001,0.099,0.128,-0.0,-1.0,-211.0,358.0,0.14,409.0
410.0,0.729,0.212,-0.116,0.159,0.046,-0.025,1.0,211.0,358.0,0.14,410.0
411.0,-0.185,0.07,0.956,-0.121,0.046,0.622,-1.0,-211.0,358.0,0.14,411.0
413.0,-0.186,-0.149,0.968,-0.329,-0.264,1.714,-1.0,-211.0,358.0,0.14,413.0
433.0,-0.025,-0.252,0.966,-0.079,-0.787,3.018,-1.0,-211.0,358.0,0.14,433.0
435.0,-0.065,-0.246,0.966,-0.173,-0.651,2.553,1.0,211.0,358.0,0.14,435.0
441.0,-0.326,0.336,0.872,-0.32,0.329,0.854,1.0,211.0,358.0,0.14,441.0
444.0,-0.069,-0.175,0.973,-0.072,-0.183,1.016,-1.0,-211.0,358.0,0.14,444.0
445.0,-0.205,-0.036,0.977,-0.602,-0.105,2.866,1.0,211.0,358.0,0.14,445.0
446.0,0.103,-0.316,0.939,0.151,-0.465,1.381,-1.0,-211.0,358.0,0.14,446.0
449.0,0.07,0.147,0.982,0.1,0.212,1.415,1.0,211.0,358.0,0.14,449.0
479.0,0.335,0.277,-0.87,0.201,0.166,-0.521,-1.0,-211.0,358.0,0.14,479.0
480.0,-0.009,-0.409,-0.407,-0.006,-0.247,-0.246,-1.0,-321.0,358.0,0.494,480.0
481.0,-0.273,0.186,-0.92,-0.181,0.123,-0.609,1.0,211.0,358.0,0.14,481.0
482.0,0.028,-0.219,0.967,0.032,-0.245,1.086,-1.0,-211.0,358.0,0.14,482.0
484.0,0.049,-0.671,0.491,0.012,-0.169,0.124,-1.0,-211.0,358.0,0.14,484.0
496.0,0.353,0.639,-0.061,0.072,0.131,-0.013,1.0,211.0,358.0,0.14,496.0
497.0,0.579,0.15,0.707,0.214,0.055,0.261,-1.0,-211.0,358.0,0.14,497.0
