particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
139.0,-0.978,0.113,0.156,-1.733,0.2,0.277,-1.0,-211.0,149.0,0.14,139.0
140.0,-0.625,-0.534,0.471,-0.273,-0.233,0.206,1.0,211.0,149.0,0.14,140.0
148.0,0.184,-0.254,0.949,3.199,-4.41,16.487,-1.0,-321.0,149.0,0.494,148.0
173.0,0.531,0.117,-0.832,0.688,0.151,-1.077,-1.0,-211.0,149.0,0.14,173.0
195.0,-0.042,-0.199,0.978,-0.124,-0.586,2.872,1.0,211.0,149.0,0.14,195.0
197.0,-0.571,-0.043,0.651,-0.565,-0.043,0.644,-1.0,-321.0,149.0,0.494,197.0
214.0,0.371,0.257,-0.855,0.202,0.14,-0.466,1.0,211.0,149.0,0.14,214.0
281.0,0.639,0.363,-0.616,0.314,0.178,-0.303,-1.0,-211.0,149.0,0.14,281.0
284.0,0.366,-0.042,0.903,0.229,-0.026,0.565,1.0,211.0,149.0,0.14,284.0
308.0,-0.612,-0.269,-0.561,-0.175,-0.077,-0.16,-1.0,-211.0,149.0,0.14,308.0
309.0,0.647,-0.272,0.326,0.143,-0.06,0.072,1.0,211.0,149.0,0.14,309.0
462.0,-0.255,0.044,-0.966,-1.533,0.263,-5.802,1.0,211.0,149.0,0.14,462.0
464.0,-0.432,0.114,-0.878,-0.343,0.09,-0.698,-1.0,-211.0,149.0,0.14,464.0
465.0,-0.177,-0.02,-0.983,-1.944,-0.221,-10.781,1.0,321.0,149.0,0.494,465.0
467.0,-0.276,0.064,-0.959,-1.511,0.349,-5.256,-1.0,-211.0,149.0,0.14,467.0
474.0,-0.734,0.636,-0.086,-0.464,0.402,-0.054,1.0,211.0,149.0,0.14,474.0
477.0,-0.573,-0.649,0.426,-0.304,-0.345,0.226,1.0,211.0,149.0,0.14,477.0
482.0,0.182,0.886,0.406,0.193,0.941,0.431,1.0,211.0,149.0,0.14,482.0
500.0,-0.966,-0.009,0.041,-0.53,-0.005,0.023,1.0,211.0,149.0,0.14,500.0
501.0,-0.988,0.125,0.03,-1.67,0.211,0.05,-1.0,-211.0,149.0,0.14,501.0
503.0,-0.965,0.169,0.155,-1.053,0.184,0.169,1.0,211.0,149.0,0.14,503.0
505.0,-0.47,-0.813,-0.005,-0.191,-0.33,-0.002,1.0,211.0,149.0,0.14,505.0
506.0,-0.512,0.115,0.807,-0.266,0.059,0.419,-1.0,-211.0,149.0,0.14,506.0
507.0,-0.304,-0.222,0.827,-0.102,-0.074,0.277,1.0,211.0,149.0,0.14,507.0
508.0,0.368,-0.448,0.448,0.075,-0.092,0.092,-1.0,-211.0,149.0,0.14,508.0
512.0,0.413,0.026,0.861,0.195,0.012,0.407,1.0,211.0,149.0,0.14,512.0
513.0,0.302,-0.382,0.846,0.194,-0.245,0.544,-1.0,-211.0,149.0,0.14,513.0
517.0,0.166,-0.366,0.914,0.478,-1.056,2.635,1.0,211.0,149.0,0.14,517.0
