particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
186.0,0.165,-0.128,0.972,0.212,-0.165,1.251,1.0,211.0,700.0,0.14,186.0
193.0,0.633,-0.185,-0.722,0.421,-0.123,-0.48,1.0,211.0,700.0,0.14,193.0
220.0,-0.105,0.144,-0.983,-0.377,0.516,-3.534,1.0,211.0,700.0,0.14,220.0
222.0,0.1,0.252,-0.934,0.213,0.535,-1.983,-1.0,-321.0,700.0,0.494,222.0
223.0,0.283,-0.029,-0.958,1.47,-0.15,-4.988,1.0,211.0,700.0,0.14,223.0
235.0,0.228,0.352,-0.904,0.386,0.597,-1.532,1.0,211.0,700.0,0.14,235.0
337.0,-0.468,0.15,0.505,-0.325,0.104,0.351,-1.0,-321.0,700.0,0.494,337.0
338.0,0.332,-0.427,-0.798,0.175,-0.224,-0.419,1.0,211.0,700.0,0.14,338.0
341.0,-0.028,0.177,0.965,-0.073,0.46,2.506,-1.0,-321.0,700.0,0.494,341.0
363.0,0.645,0.348,0.659,0.542,0.293,0.554,1.0,211.0,700.0,0.14,363.0
368.0,0.436,0.062,-0.852,0.764,0.108,-1.493,-1.0,-321.0,700.0,0.494,368.0
370.0,-0.053,-0.342,-0.927,-0.051,-0.33,-0.895,1.0,211.0,700.0,0.14,370.0
413.0,-0.387,0.888,0.05,-0.221,0.508,0.028,-1.0,-211.0,700.0,0.14,413.0
415.0,-0.805,0.214,0.238,-0.225,0.06,0.066,-1.0,-211.0,700.0,0.14,415.0
444.0,-0.196,-0.931,-0.264,-0.175,-0.832,-0.236,-1.0,-211.0,700.0,0.14,444.0
449.0,0.615,0.249,-0.699,0.321,0.13,-0.364,1.0,211.0,700.0,0.14,449.0
450.0,-0.147,-0.4,-0.895,-0.152,-0.415,-0.93,-1.0,-211.0,700.0,0.14,450.0
465.0,0.031,0.591,-0.792,0.029,0.54,-0.724,-1.0,-211.0,700.0,0.14,465.0
499.0,-0.021,-0.589,0.785,-0.016,-0.427,0.569,-1.0,-211.0,700.0,0.14,499.0
572.0,0.165,-0.187,-0.964,0.256,-0.288,-1.49,1.0,211.0,700.0,0.14,572.0
573.0,0.197,-0.016,-0.979,0.659,-0.052,-3.269,-1.0,-211.0,700.0,0.14,573.0
575.0,0.245,-0.233,-0.897,0.12,-0.114,-0.439,-1.0,-211.0,700.0,0.14,575.0
672.0,0.603,-0.429,0.6,0.278,-0.198,0.277,1.0,211.0,700.0,0.14,672.0
673.0,-0.01,0.235,0.971,-0.031,0.763,3.146,-1.0,-211.0,700.0,0.14,673.0
791.0,-0.209,0.076,-0.966,-0.218,0.079,-1.005,1.0,211.0,700.0,0.14,791.0
792.0,-0.102,-0.475,-0.814,-0.045,-0.208,-0.358,-1.0,-211.0,700.0,0.14,792.0
805.0,0.596,-0.331,0.668,0.279,-0.155,0.313,1.0,211.0,700.0,0.14,805.0
807.0,-0.228,-0.677,0.634,-0.107,-0.319,0.298,-1.0,-211.0,700.0,0.14,807.0
809.0,-0.068,0.704,0.563,-0.022,0.23,0.184,1.0,211.0,700.0,0.14,809.0
810.0,0.212,0.087,0.947,0.131,0.054,0.588,-1.0,-211.0,700.0,0.14,810.0
831.0,-0.041,0.897,0.376,-0.025,0.547,0.23,1.0,211.0,700.0,0.14,831.0
833.0,0.344,-0.373,0.852,0.38,-0.412,0.941,-1.0,-211.0,700.0,0.14,833.0
835.0,0.178,0.042,0.981,1.478,0.352,8.143,1.0,321.0,700.0,0.494,835.0
912.0,0.296,-0.597,-0.585,0.089,-0.18,-0.177,1.0,211.0,700.0,0.14,912.0
913.0,0.346,-0.311,0.865,0.255,-0.229,0.639,-1.0,-211.0,700.0,0.14,913.0
914.0,-0.139,0.187,0.966,-0.169,0.227,1.172,1.0,211.0,700.0,0.14,914.0
915.0,0.025,0.507,0.834,0.016,0.326,0.535,-1.0,-211.0,700.0,0.14,915.0
1042.0,-0.434,0.113,-0.886,-0.385,0.1,-0.786,1.0,-13.0,700.0,0.106,1042.0
1045.0,-0.325,-0.063,-0.943,-1.078,-0.21,-3.128,-1.0,-211.0,700.0,0.14,1045.0
1049.0,-0.222,-0.226,-0.946,-0.462,-0.469,-1.966,1.0,211.0,700.0,0.14,1049.0
1051.0,-0.394,0.163,-0.872,-0.23,0.095,-0.509,1.0,211.0,700.0,0.14,1051.0
1123.0,-0.172,-0.525,0.803,-0.378,-1.156,1.766,-1.0,-321.0,700.0,0.494,1123.0
1143.0,-0.226,-0.096,-0.965,-1.172,-0.496,-4.997,-1.0,-321.0,700.0,0.494,1143.0
1144.0,-0.35,-0.163,-0.921,-0.963,-0.449,-2.538,1.0,211.0,700.0,0.14,1144.0
1187.0,0.128,-0.227,0.902,0.183,-0.325,1.292,1.0,321.0,700.0,0.494,1187.0
1191.0,0.25,0.806,0.307,0.079,0.256,0.098,1.0,211.0,700.0,0.14,1191.0
1192.0,-0.744,0.011,-0.655,-0.784,0.011,-0.69,-1.0,-211.0,700.0,0.14,1192.0
1265.0,-0.156,0.097,0.976,-0.671,0.416,4.199,-1.0,-321.0,700.0,0.494,1265.0
1273.0,0.258,-0.212,0.942,1.554,-1.28,5.688,1.0,211.0,700.0,0.14,1273.0
1274.0,0.298,-0.363,0.879,0.497,-0.606,1.468,-1.0,-211.0,700.0,0.14,1274.0
1275.0,0.212,-0.231,0.728,0.172,-0.187,0.59,1.0,321.0,700.0,0.494,1275.0
1278.0,0.222,-0.5,0.837,2.068,-4.653,7.793,1.0,211.0,700.0,0.14,1278.0
1279.0,0.035,-0.77,0.629,0.048,-1.055,0.863,-1.0,-211.0,700.0,0.14,1279.0
1280.0,0.243,-0.406,0.878,0.505,-0.845,1.829,1.0,211.0,700.0,0.14,1280.0
1297.0,-0.199,-0.478,-0.853,-0.348,-0.837,-1.494,-1.0,13.0,700.0,0.106,1297.0
1306.0,-0.183,-0.073,0.978,-0.374,-0.15,2.001,1.0,211.0,700.0,0.14,1306.0
1311.0,0.056,-0.278,0.955,0.091,-0.455,1.562,-1.0,-211.0,700.0,0.14,1311.0
1312.0,0.155,-0.332,0.925,0.222,-0.476,1.326,1.0,211.0,700.0,0.14,1312.0
1313.0,0.265,-0.504,0.817,0.385,-0.732,1.187,-1.0,-211.0,700.0,0.14,1313.0
1323.0,-0.47,0.172,-0.616,-0.382,0.14,-0.501,1.0,321.0,700.0,0.494,1323.0
1324.0,0.207,-0.329,-0.896,0.134,-0.212,-0.578,-1.0,-211.0,700.0,0.14,1324.0
1333.0,0.139,-0.694,0.706,0.493,-2.464,2.507,1.0,211.0,700.0,0.14,1333.0
1334.0,0.253,-0.599,0.756,0.47,-1.112,1.402,-1.0,-211.0,700.0,0.14,1334.0
1410.0,-0.666,0.737,0.118,-28.343,31.383,5.013,1.0,-13.0,700.0,0.106,1410.0
1415.0,-0.084,-0.156,-0.984,-1.239,-2.306,-14.588,-1.0,-211.0,700.0,0.14,1415.0
