"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,-2.9338709677419357,-10.52,1,516
2,5.05,-2.9217821782178217,-17.12,2,516
3,8.85,-2.898305084745763,-30.,3,516
4,12.25,-2.877551020408163,-41.56,4,516
5,29.9,-2.767531772575251,-101.92,5,516
6,37.1,-2.722016172506738,-126.88000000000001,6,516
7,44.3,-2.6762528216704284,-152.08,7,516
8,51.4,-2.6302373540856028,-177.28,8,516
9,3.1,0.7419354838709677,-1.16,1,520
10,5.05,0.7356435643564356,-1.8800000000000001,2,520
11,8.85,0.7237288135593221,-3.2800000000000002,3,520
12,12.25,0.7130612244897958,-4.5200000000000005,4,520
13,29.9,0.6583946488294314,-11.08,5,520
14,37.1,0.636010781671159,-13.76,6,520
15,44.3,0.6135349887133182,-16.44,7,520
16,51.4,0.5913618677042801,-19.080000000000002,8,520
17,3.1,-0.7161290322580646,0.44,1,576
18,5.05,-0.7198019801980198,0.76,2,576
19,8.85,-0.7242937853107345,1.28,3,576
20,12.25,-0.7289795918367347,1.8,4,576
21,29.9,-0.7520936454849498,4.4,5,576
22,37.1,-0.7615633423180592,5.44,6,576
23,44.3,-0.7710248306997742,6.48,7,576
24,51.4,-0.7804124513618677,7.5200000000000005,8,576
25,3.1,-0.7629032258064516,1.44,1,577
26,5.05,-0.7574257425742574,2.36,2,577
27,8.85,-0.7463276836158192,4.16,3,577
28,12.25,-0.7363265306122448,5.76,4,577
29,29.9,-0.6861404682274247,14.040000000000001,5,577
30,37.1,-0.6656118598382749,17.400000000000002,6,577
31,44.3,-0.6450022573363431,20.8,7,577
32,51.4,-0.6246342412451361,24.16,8,577
33,3.1,-0.11612903225806452,0.36,1,578
34,5.05,-0.12772277227722773,0.6,2,578
35,8.85,-0.1497175141242938,1.08,3,578
36,12.25,-0.16979591836734692,1.48,4,578
37,29.9,-0.273933110367893,3.64,5,578
38,37.1,-0.31708894878706195,4.5200000000000005,6,578
39,44.3,-0.3603386004514672,5.44,7,578
40,51.4,-0.40396498054474705,6.32,8,578
41,3.1,1.685483870967742,-0.96,1,588
42,5.05,1.6742574257425742,-1.6,2,588
43,8.85,1.6531073446327684,-2.8000000000000003,3,588
44,12.25,1.633877551020408,-3.84,4,588
45,29.9,1.53352508361204,-9.44,5,588
46,37.1,1.4921509433962261,-11.76,6,588
47,44.3,1.4506410835214445,-14.08,7,588
48,51.4,1.408817120622568,-16.4,8,588
49,3.1,-2.529032258064516,9.44,1,746
50,5.05,-2.512871287128713,15.4,2,746
51,8.85,-2.4790960451977404,27.,3,746
52,12.25,-2.4489795918367343,37.4,4,746
53,29.9,-2.2905083612040134,92.2,5,746
54,37.1,-2.224204851752021,115.2,6,746
55,44.3,-2.15627539503386,138.68,7,746
56,51.4,-2.0874280155642024,162.56,8,746
57,3.1,0.867741935483871,4.88,1,747
58,5.05,0.8603960396039604,7.96,2,747
59,8.85,0.844632768361582,13.92,3,747
60,12.25,0.8310204081632653,19.28,4,747
61,29.9,0.7599397993311037,47.160000000000004,5,747
62,37.1,0.7307708894878705,58.6,6,747
63,44.3,0.7014898419864559,70.08,7,747
64,51.4,0.6725252918287937,81.48,8,747
65,3.1,0.01935483870967742,-0.44,1,748
66,5.05,0.040594059405940595,-0.76,2,748
67,8.85,0.08135593220338984,-1.32,3,748
68,12.25,0.1183673469387755,-1.8,4,748
69,29.9,0.3149832775919732,-4.5200000000000005,5,748
70,37.1,0.39865229110512124,-5.64,6,748
71,44.3,0.4854401805869074,-6.84,7,748
72,51.4,0.5753540856031129,-8.08,8,748
73,3.1,-2.893548387096774,-0.2,1,750
74,5.05,-2.885148514851485,-0.32,2,750
75,8.85,-2.8677966101694916,-0.6,3,750
76,12.25,-2.8522448979591832,-0.8,4,750
77,29.9,-2.770943143812709,-1.96,5,750
78,37.1,-2.7375040431266844,-2.44,6,750
79,44.3,-2.703882618510158,-2.92,7,750
80,51.4,-2.670587548638132,-3.4,8,750
81,3.1,-0.8403225806451613,2.44,1,751
82,5.05,-0.8792079207920792,3.96,2,751
83,8.85,-0.9531073446327684,6.96,3,751
84,12.25,-1.020408163265306,9.68,4,751
85,29.9,-1.3980936454849497,24.92,5,751
86,37.1,-1.5815040431266845,32.32,6,751
87,44.3,-1.8112866817155755,41.6,7,751
88,3.1,1.511290322580645,-9.76,1,753
89,5.05,1.4782178217821782,-15.92,2,753
90,8.85,1.411864406779661,-28.,3,753
91,12.25,1.3522448979591835,-38.88,4,753
92,29.9,1.0239799331103678,-98.92,5,753
93,37.1,0.8717196765498652,-126.76,6,753
94,44.3,0.696884875846501,-158.72,7,753
95,3.1,0.09516129032258064,-1.04,1,757
96,5.05,0.07425742574257425,-1.72,2,757
97,8.85,0.03389830508474576,-3.04,3,757
98,12.25,-0.0024489795918367346,-4.2,4,757
99,29.9,-0.1958127090301003,-10.4,5,757
100,37.1,-0.27814016172506734,-13.,6,757
101,44.3,-0.3627945823927765,-15.76,7,757
102,51.4,-0.4513929961089494,-18.56,8,757
103,3.1,3.0661290322580643,-1.6400000000000001,1,758
104,5.05,3.096039603960396,-2.68,2,758
105,8.85,-3.128813559322034,-4.72,3,758
106,12.25,-3.0763265306122447,-6.5600000000000005,4,758
107,29.9,-2.7925484949832775,-16.52,5,758
108,37.1,-2.6652884097035034,-20.96,6,758
109,44.3,-2.526591422121896,-25.84,7,758
110,51.4,-2.368225680933852,-31.36,8,758
111,3.1,1.2806451612903227,-4.92,1,761
112,5.05,1.2495049504950495,-8.040000000000001,2,761
113,8.85,1.188135593220339,-14.08,3,761
114,12.25,1.1334693877551019,-19.56,4,761
115,29.9,0.8344214046822742,-49.44,5,761
116,37.1,0.6986037735849056,-62.96,6,761
117,44.3,0.5482979683972912,-78.,7,761
118,51.4,0.37234630350194553,-95.48,8,761
119,3.1,-1.3564516129032258,6.5600000000000005,1,772
120,5.05,-1.3693069306930694,10.72,2,772
121,8.85,-1.3932203389830509,18.8,3,772
122,12.25,-1.4146938775510203,26.04,4,772
123,29.9,-1.5269297658862875,63.84,5,772
124,37.1,-1.5730727762803232,79.48,6,772
125,44.3,-1.620334085778781,95.28,7,772
126,51.4,-1.6670583657587548,111.08,8,772
127,3.1,-1.2258064516129032,7.4,1,818
128,5.05,-1.2198019801980198,12.08,2,818
129,8.85,-1.2084745762711864,21.2,3,818
130,12.25,-1.1983673469387754,29.32,4,818
131,29.9,-1.1456521739130434,71.64,5,818
132,37.1,-1.1239245283018866,88.96000000000001,6,818
133,44.3,-1.10227539503386,106.36,7,818
134,51.4,-1.0807898832684824,123.52,8,818
135,3.1,-2.5451612903225804,1.6400000000000001,1,819
136,5.05,-2.5584158415841585,2.68,2,819
137,8.85,-2.5836158192090397,4.72,3,819
138,12.25,-2.6061224489795918,6.5600000000000005,4,819
139,29.9,-2.7246622073578592,16.080000000000002,5,819
140,37.1,-2.773795148247978,20.04,6,819
141,44.3,-2.823458239277652,24.,7,819
142,51.4,-2.873198443579766,28.04,8,819
143,3.1,-1.303225806451613,-1.12,1,821
144,5.05,-1.293069306930693,-1.84,2,821
145,8.85,-1.2751412429378532,-3.2,3,821
146,12.25,-1.2591836734693875,-4.44,4,821
147,29.9,-1.1746488294314381,-10.84,5,821
148,37.1,-1.1401455525606468,-13.48,6,821
149,44.3,-1.104961625282167,-16.16,7,821
150,51.4,-1.0704708171206225,-18.8,8,821
151,3.1,-0.8274193548387097,0.04,1,823
152,5.05,-0.8366336633663366,0.04,2,823
153,8.85,-0.8525423728813559,0.08,3,823
154,12.25,-0.866938775510204,0.12,4,823
155,29.9,-0.942561872909699,0.28,5,823
156,37.1,-0.9736280323450134,0.36,6,823
157,44.3,-1.004803611738149,0.44,7,823
158,51.4,-1.0357431906614785,0.52,8,823
159,3.1,-1.685483870967742,0.64,1,824
160,5.05,-1.6811881188118811,1.04,2,824
161,8.85,-1.6706214689265537,1.8,3,824
162,12.25,-1.6612244897959183,2.52,4,824
163,29.9,-1.61266889632107,6.12,5,824
164,37.1,-1.5926846361185982,7.640000000000001,6,824
165,44.3,-1.5729029345372458,9.120000000000001,7,824
166,51.4,-1.5531517509727626,10.56,8,824
167,3.1,-1.1983870967741936,0.6,1,828
168,5.05,-1.200990099009901,0.96,2,828
169,8.85,-1.2050847457627119,1.68,3,828
170,12.25,-1.2093877551020407,2.32,4,828
171,29.9,-1.2302541806020066,5.64,5,828
172,37.1,-1.238754716981132,7.,6,828
173,44.3,-1.2472550790067718,8.4,7,828
174,51.4,-1.2556848249027237,9.72,8,828
175,3.1,-2.6790322580645163,-2.52,1,844
176,5.05,-2.6613861386138615,-4.08,2,844
177,8.85,-2.625988700564972,-7.2,3,844
178,12.25,-2.594285714285714,-9.96,4,844
179,29.9,-2.426167224080267,-24.6,5,844
180,37.1,-2.3557142857142854,-30.72,6,844
181,44.3,-2.283218961625282,-37.04,7,844
182,51.4,-2.209007782101167,-43.480000000000004,8,844
183,3.1,-1.6693548387096775,-11.36,1,974
184,5.05,-1.6801980198019801,-18.52,2,974
185,8.85,-1.7005649717514124,-32.44,3,974
186,12.25,-1.7191836734693875,-44.96,4,974
187,29.9,-1.8155317725752507,-110.08,5,974
188,37.1,-1.8553369272237195,-136.96,6,974
189,44.3,-1.8952505643340856,-164.,7,974
190,51.4,-1.9353540856031128,-190.96,8,974
191,3.1,-0.7290322580645161,5.08,1,991
192,5.05,-0.7683168316831683,8.24,2,991
193,8.85,-0.8457627118644068,14.52,3,991
194,12.25,-0.9155102040816325,20.2,4,991
195,29.9,-1.312581939799331,52.4,5,991
196,37.1,-1.5097466307277625,68.4,6,991
197,44.3,-1.768690744920993,89.36,7,991
198,3.1,-1.7661290322580645,-0.04,1,1033
199,5.05,-1.814851485148515,-0.08,2,1033
200,3.1,2.82741935483871,4.16,1,1108
201,5.05,2.8138613861386137,6.76,2,1108
202,8.85,2.7875706214689266,11.84,3,1108
203,12.25,2.7636734693877547,16.4,4,1108
204,29.9,2.6394916387959864,40.32,5,1108
205,37.1,2.5880323450134766,50.24,6,1108
206,44.3,2.535571106094808,60.28,7,1108
207,51.4,2.483190661478599,70.36,8,1108
208,3.1,1.4112903225806452,2.08,1,1110
209,5.05,1.3891089108910892,3.4,2,1110
210,8.85,1.3451977401129944,5.92,3,1110
211,12.25,1.3057142857142856,8.24,4,1110
212,29.9,1.0956187290969899,20.44,5,1110
213,37.1,1.0053369272237196,25.64,6,1110
214,44.3,0.9118600451467268,31.12,7,1110
215,51.4,0.8130233463035019,36.84,8,1110
216,3.1,1.6564516129032258,10.040000000000001,1,1140
217,5.05,1.6574257425742573,16.36,2,1140
218,8.85,1.6581920903954803,28.72,3,1140
219,12.25,1.6591836734693877,39.72,4,1140
220,29.9,1.6631571906354514,97.,5,1140
221,37.1,1.664808625336927,120.32000000000001,6,1140
222,44.3,1.6664604966139953,143.68,7,1140
223,51.4,1.6680505836575874,166.72,8,1140
224,3.1,1.4516129032258065,10.56,1,1141
225,5.05,1.4495049504950495,17.2,2,1141
226,8.85,1.4451977401129945,30.12,3,1141
227,12.25,1.4416326530612245,41.72,4,1141
228,29.9,1.4233377926421404,101.84,5,1141
229,37.1,1.4158113207547167,126.36,6,1141
230,44.3,1.4082753950338598,150.88,7,1141
231,51.4,1.4008793774319066,175.12,8,1141
232,3.1,-3.020967741935484,2.84,1,1145
233,5.05,-3.006930693069307,4.64,2,1145
234,8.85,-2.978531073446328,8.120000000000001,3,1145
235,12.25,-2.953877551020408,11.24,4,1145
236,29.9,-2.8227959866220735,27.64,5,1145
237,37.1,-2.7682964959568728,34.44,6,1145
238,44.3,-2.7131693002257333,41.36,7,1145
239,51.4,-2.6573579766536963,48.32,8,1145
240,3.1,0.6870967741935484,-3.2800000000000002,1,1189
241,5.05,0.6623762376237624,-5.32,2,1189
242,8.85,0.6135593220338983,-9.32,3,1189
243,12.25,0.5693877551020408,-12.92,4,1189
244,29.9,0.3331772575250836,-32.28,5,1189
245,37.1,0.23011859838274928,-40.68,6,1189
246,44.3,0.12180135440180585,-49.56,7,1189
247,51.4,0.005291828793774319,-59.04,8,1189
248,3.1,-0.7548387096774194,0.64,1,1190
249,5.05,-0.7287128712871287,1.08,2,1190
250,8.85,-0.6757062146892655,1.8800000000000001,3,1190
251,12.25,-0.6277551020408163,2.6,4,1190
252,29.9,-0.37172575250836115,6.5600000000000005,5,1190
253,37.1,-0.2586199460916442,8.28,6,1190
254,44.3,-0.13814898419864557,10.120000000000001,7,1190
255,51.4,-0.006085603112840466,12.16,8,1190
256,3.1,-2.693548387096774,-6.5200000000000005,1,1306
257,5.05,-2.699009900990099,-10.64,2,1306
258,8.85,-2.7067796610169492,-18.64,3,1306
259,12.25,-2.7146938775510203,-25.8,4,1306
260,29.9,-2.754,-63.,5,1306
261,37.1,-2.7701293800539077,-78.2,6,1306
262,44.3,-2.7862347629796838,-93.44,7,1306
263,51.4,-2.802089494163424,-108.48,8,1306
264,3.1,-2.546774193548387,-8.08,1,1308
265,5.05,-2.5564356435643565,-13.200000000000001,2,1308
266,8.85,-2.5757062146892657,-23.12,3,1308
267,12.25,-2.5934693877551016,-32.,4,1308
268,29.9,-2.6853177257525083,-78.36,5,1308
269,37.1,-2.723115902964959,-97.44,6,1308
270,44.3,-2.7611376975169297,-116.64,7,1308
271,51.4,-2.799046692607004,-135.8,8,1308
272,3.1,-2.806451612903226,-9.64,1,1309
273,5.05,-2.801980198019802,-15.72,2,1309
