hit_id,r,phi,z,layer_id,particle_id
1,3.1,-1.6741935483870967,4.5200000000000005,1,101
2,5.05,-1.686138613861386,7.36,2,101
3,8.85,-1.7090395480225988,12.92,3,101
4,12.25,-1.7297959183673468,17.92,4,101
5,29.9,-1.8372508361204012,43.92,5,101
6,37.1,-1.8818221024258757,54.64,6,101
7,44.3,-1.9264875846501126,65.48,7,101
8,51.4,-1.971669260700389,76.32000000000001,8,101
9,3.1,-1.114516129032258,-1.72,1,102
10,5.05,-1.0742574257425743,-2.8000000000000003,2,102
11,8.85,-0.9949152542372882,-4.92,3,102
12,12.25,-0.923673469387755,-6.88,4,102
13,29.9,-0.5173913043478261,-17.84,5,102
14,37.1,-0.31342318059299185,-23.36,6,102
15,44.3,-0.037453724604966133,-30.8,7,102
16,3.1,-1.3403225806451613,-1.6,1,104
17,5.05,-1.3504950495049506,-2.6,2,104
18,8.85,-1.3706214689265537,-4.5200000000000005,3,104
19,12.25,-1.3881632653061222,-6.28,4,104
20,29.9,-1.4811036789297658,-15.36,5,104
21,37.1,-1.5192776280323448,-19.080000000000002,6,104
22,44.3,-1.5578600451467266,-22.84,7,104
23,51.4,-1.596214007782101,-26.6,8,104
24,3.1,-0.20806451612903226,-11.24,1,105
25,5.05,-0.19702970297029704,-18.32,2,105
26,8.85,-0.17627118644067796,-32.08,3,105
27,12.25,-0.15714285714285714,-44.44,4,105
28,29.9,-0.05776588628762541,-108.88,5,105
29,37.1,-0.01695417789757412,-135.48,6,105
30,44.3,0.024483069977426632,-162.28,7,105
31,51.4,0.06561867704280155,-188.96,8,105
32,3.1,-0.43870967741935485,-12.48,1,106
33,5.05,-0.45544554455445546,-20.32,2,106
34,8.85,-0.48926553672316386,-35.64,3,106
35,12.25,-0.5195918367346938,-49.36,4,106
36,29.9,-0.6789765886287625,-121.72,5,106
37,37.1,-0.7457088948787061,-152.04,6,106
38,44.3,-0.814158013544018,-183.12,7,106
39,51.4,-0.8838677042801556,-214.68,8,106
40,3.1,-0.7887096774193548,-12.4,1,111
41,5.05,-0.7811881188118812,-20.2,2,111
42,8.85,-0.764406779661017,-35.44,3,111
43,12.25,-0.7493877551020407,-49.04,4,111
44,29.9,-0.6720401337792642,-120.,5,111
45,37.1,-0.640409703504043,-149.12,6,111
46,44.3,-0.608316027088036,-178.4,7,111
47,51.4,-0.5767431906614786,-207.44,8,111
48,3.1,-1.456451612903226,3.52,1,164
49,5.05,-1.4405940594059405,5.76,2,164
50,8.85,-1.4124293785310735,10.08,3,164
51,12.25,-1.3861224489795918,14.,4,164
52,29.9,-1.25038127090301,34.4,5,164
53,37.1,-1.1938490566037734,42.88,6,164
54,44.3,-1.1365056433408576,51.52,7,164
55,51.4,-1.078408560311284,60.2,8,164
56,3.1,0.8193548387096774,-3.04,1,166
57,5.05,0.807920792079208,-4.92,2,166
58,8.85,0.7847457627118645,-8.64,3,166
59,12.25,0.763673469387755,-11.96,4,166
60,29.9,0.6538461538461539,-29.36,5,166
61,37.1,0.6085175202156333,-36.56,6,166
62,44.3,0.562726862302483,-43.800000000000004,7,166
63,51.4,0.5169455252918288,-51.08,8,166
64,3.1,-2.014516129032258,-0.92,1,167
65,5.05,-1.991089108910891,-1.52,2,167
66,8.85,-1.9451977401129945,-2.64,3,167
67,12.25,-1.904081632653061,-3.68,4,167
68,29.9,-1.6832842809364548,-9.120000000000001,5,167
69,37.1,-1.587919137466307,-11.48,6,167
70,44.3,-1.4884018058690742,-13.92,7,167
71,51.4,-1.3828871595330738,-16.52,8,167
72,3.1,-1.1887096774193548,-8.76,1,168
73,5.05,-1.194059405940594,-14.24,2,168
74,8.85,-1.2056497175141243,-25.,3,168
75,12.25,-1.2163265306122448,-34.6,4,168
76,29.9,-1.2707357859531772,-84.52,5,168
77,37.1,-1.2929164420485173,-104.96000000000001,6,168
78,44.3,-1.3154085778781037,-125.44,7,168
79,51.4,-1.3373774319066147,-145.68,8,168
80,3.1,-0.9096774193548387,-9.96,1,169
81,5.05,-0.9099009900990099,-16.2,2,169
82,8.85,-0.9079096045197741,-28.400000000000002,3,169
83,12.25,-0.9061224489795917,-39.32,4,169
84,29.9,-0.8981003344481605,-95.96000000000001,5,169
85,37.1,-0.8948140161725067,-119.08,6,169
86,44.3,-0.8915214446952595,-142.16,7,169
87,51.4,-0.8882334630350194,-164.96,8,169
88,3.1,-0.7451612903225806,-16.04,1,176
89,5.05,-0.7475247524752475,-26.16,2,176
90,8.85,-0.7502824858757062,-45.800000000000004,3,176
91,12.25,-0.7530612244897958,-63.4,4,176
92,29.9,-0.7675585284280936,-154.8,5,176
93,37.1,-0.7733854447439352,-192.08,6,176
94,44.3,-0.779237020316027,-229.4,7,176
95,51.4,-0.784976653696498,-266.16,8,176
96,3.1,-0.7838709677419354,-11.72,1,178
97,5.05,-0.7811881188118812,-19.080000000000002,2,178
98,8.85,-0.7779661016949153,-33.480000000000004,3,178
99,12.25,-0.7751020408163265,-46.32,4,178
100,29.9,-0.7585752508361203,-113.08,5,178
101,37.1,-0.7519407008086252,-140.32,6,178
102,44.3,-0.745313769751693,-167.56,7,178
103,51.4,-0.7387392996108949,-194.4,8,178
104,3.1,-0.682258064516129,-14.120000000000001,1,179
105,5.05,-0.6861386138613862,-23.,2,179
106,8.85,-0.6926553672316385,-40.28,3,179
107,12.25,-0.6983673469387754,-55.800000000000004,4,179
108,29.9,-0.7282140468227424,-136.2,5,179
109,37.1,-0.7403935309973044,-169.04,6,179
110,44.3,-0.7526049661399548,-201.88,7,179
111,51.4,-0.7646031128404669,-234.32,8,179
112,3.1,-0.6612903225806451,-12.56,1,183
113,5.05,-0.6594059405940594,-20.44,2,183
114,8.85,-0.6548022598870057,-35.84,3,183
115,12.25,-0.650204081632653,-49.6,4,183
116,29.9,-0.627123745819398,-121.12,5,183
117,37.1,-0.6177735849056603,-150.32,6,183
118,44.3,-0.608316027088036,-179.52,7,183
119,51.4,-0.5990350194552528,-208.36,8,183
120,3.1,-0.9983870967741936,-8.48,1,187
121,5.05,-0.9792079207920792,-13.8,2,187
122,8.85,-0.9440677966101695,-24.2,3,187
123,12.25,-0.9118367346938775,-33.52,4,187
124,29.9,-0.7424280936454849,-82.76,5,187
125,37.1,-0.6712938005390835,-103.48,6,187
126,44.3,-0.5979548532731377,-124.76,7,187
127,51.4,-0.5230972762645915,-146.48,8,187
128,3.1,-2.7338709677419355,12.96,1,199
129,5.05,-2.741584158415842,21.12,2,199
130,8.85,-2.75819209039548,37.,3,199
131,12.25,-2.7726530612244895,51.2,4,199
132,29.9,-2.849404682274247,125.28,5,199
133,37.1,-2.8808355795148244,155.68,6,199
134,44.3,-2.9124875846501124,186.24,7,199
135,51.4,-2.9437782101167316,216.6,8,199
136,3.1,0.9451612903225807,15.040000000000001,1,200
137,5.05,0.9594059405940594,24.48,2,200
138,8.85,0.9864406779661017,42.92,3,200
139,12.25,1.010612244897959,59.480000000000004,4,200
140,29.9,1.1379197324414716,146.08,5,200
141,37.1,1.1906415094339622,182.04,6,200
142,44.3,1.2441851015801353,218.48000000000002,7,200
143,51.4,1.2980194552529183,255.12,8,200
144,3.1,-0.21935483870967742,-2.2,1,201
145,5.05,-0.23564356435643566,-3.56,2,201
146,8.85,-0.26949152542372884,-6.24,3,201
147,12.25,-0.29959183673469386,-8.68,4,201
148,29.9,-0.4574648829431438,-21.36,5,201
149,37.1,-0.523288409703504,-26.68,6,201
150,44.3,-0.5912776523702031,-32.12,7,201
151,51.4,-0.6598910505836576,-37.68,8,201
152,3.1,1.5129032258064516,-6.88,1,202
