particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
141.0,0.194,-0.018,0.98,0.569,-0.054,2.872,-1.0,-211.0,1.0,0.14
142.0,-0.226,0.094,0.969,-0.727,0.301,3.109,1.0,211.0,1.0,0.14
240.0,0.213,0.292,0.804,0.063,0.086,0.237,1.0,211.0,1.0,0.14
505.0,-0.012,-0.283,0.957,-0.087,-2.044,6.918,1.0,321.0,1.0,0.494
506.0,-0.002,-0.32,0.899,-0.003,-0.529,1.484,-1.0,-321.0,1.0,0.494
508.0,0.061,-0.4,0.914,0.269,-1.75,4.003,1.0,211.0,1.0,0.14
513.0,-0.994,0.08,-0.011,-1.893,0.152,-0.02,1.0,211.0,1.0,0.14
706.0,-0.053,-0.634,0.768,-0.097,-1.161,1.407,-1.0,-211.0,1.0,0.14
707.0,0.273,-0.377,0.884,0.86,-1.189,2.785,1.0,211.0,1.0,0.14
712.0,0.635,-0.502,0.564,0.536,-0.424,0.476,1.0,211.0,1.0,0.14
729.0,-0.126,0.168,-0.974,-0.221,0.294,-1.701,1.0,211.0,1.0,0.14
745.0,0.066,0.205,-0.971,0.091,0.284,-1.345,1.0,211.0,1.0,0.14
752.0,-0.598,0.047,0.082,-0.105,0.008,0.014,-1.0,-211.0,1.0,0.14
756.0,0.276,0.17,0.936,0.284,0.175,0.964,-1.0,-211.0,1.0,0.14
783.0,-0.166,-0.035,-0.983,-0.315,-0.066,-1.866,1.0,211.0,1.0,0.14
904.0,0.338,0.607,-0.718,1.025,1.842,-2.18,-1.0,-211.0,1.0,0.14
905.0,0.066,0.65,-0.467,0.055,0.538,-0.387,1.0,321.0,1.0,0.494
907.0,0.726,0.672,0.104,0.995,0.92,0.143,-1.0,-211.0,1.0,0.14
908.0,0.779,0.478,0.235,0.328,0.201,0.099,1.0,211.0,1.0,0.14
909.0,0.187,0.923,0.302,0.174,0.856,0.28,-1.0,-211.0,1.0,0.14
910.0,-0.174,-0.546,0.731,-0.066,-0.206,0.276,1.0,211.0,1.0,0.14
912.0,0.072,0.625,0.768,0.295,2.574,3.164,-1.0,-321.0,1.0,0.494
915.0,-0.168,0.544,0.808,-0.159,0.515,0.764,1.0,211.0,1.0,0.14
916.0,-0.227,-0.234,0.935,-0.223,-0.23,0.919,-1.0,-211.0,1.0,0.14
920.0,-0.156,-0.054,0.878,-0.171,-0.059,0.965,-1.0,-321.0,1.0,0.494
921.0,-0.486,0.398,0.716,-0.222,0.182,0.327,1.0,211.0,1.0,0.14
947.0,0.128,-0.346,0.925,0.187,-0.505,1.35,-1.0,-211.0,1.0,0.14
951.0,0.185,-0.655,0.722,0.213,-0.752,0.829,1.0,211.0,1.0,0.14
952.0,-0.188,-0.442,0.875,-0.467,-1.098,2.174,-1.0,-211.0,1.0,0.14
953.0,-0.595,-0.259,0.746,-0.565,-0.246,0.708,1.0,211.0,1.0,0.14
954.0,0.174,-0.697,0.66,0.11,-0.44,0.416,-1.0,-211.0,1.0,0.14
955.0,-0.586,-0.704,-0.121,-0.214,-0.257,-0.044,-1.0,-211.0,1.0,0.14
957.0,-0.539,0.465,0.021,-0.107,0.092,0.004,1.0,211.0,1.0,0.14
958.0,-0.622,-0.693,-0.298,-0.412,-0.459,-0.197,-1.0,-211.0,1.0,0.14
1023.0,-0.194,-0.908,0.311,-0.134,-0.628,0.215,-1.0,-211.0,1.0,0.14
1025.0,0.516,-0.745,-0.401,0.525,-0.758,-0.408,-1.0,-211.0,1.0,0.14
1030.0,0.559,-0.691,-0.142,0.179,-0.221,-0.045,1.0,211.0,1.0,0.14
1031.0,0.113,-0.8,-0.578,0.134,-0.948,-0.684,-1.0,-211.0,1.0,0.14
1034.0,0.212,-0.802,-0.133,0.054,-0.206,-0.034,-1.0,-211.0,1.0,0.14
1035.0,-0.074,-0.28,-0.954,-0.133,-0.507,-1.725,1.0,211.0,1.0,0.14
1038.0,-0.286,-0.297,-0.812,-0.096,-0.1,-0.274,1.0,211.0,1.0,0.14
1039.0,-0.179,0.003,-0.87,-0.192,0.004,-0.933,-1.0,-321.0,1.0,0.494
1041.0,-0.094,-0.134,-0.986,-0.374,-0.536,-3.933,1.0,211.0,1.0,0.14
1043.0,-0.075,-0.171,-0.981,-0.194,-0.44,-2.532,-1.0,-211.0,1.0,0.14
1055.0,-0.166,-0.244,-0.955,-0.563,-0.828,-3.247,1.0,211.0,1.0,0.14
1056.0,-0.163,0.094,-0.978,-0.245,0.141,-1.47,-1.0,-211.0,1.0,0.14
1058.0,-0.341,0.171,-0.912,-0.319,0.16,-0.853,1.0,211.0,1.0,0.14
1061.0,-0.052,0.158,-0.976,-0.051,0.153,-0.947,-1.0,-211.0,1.0,0.14
1077.0,-0.314,0.386,-0.857,-0.334,0.411,-0.912,1.0,211.0,1.0,0.14
1081.0,0.309,0.832,-0.419,0.224,0.603,-0.304,1.0,211.0,1.0,0.14
1085.0,-0.528,-0.111,0.796,-0.268,-0.056,0.404,1.0,211.0,1.0,0.14
1129.0,0.488,0.188,-0.843,0.544,0.21,-0.939,1.0,211.0,1.0,0.14
1131.0,0.503,0.498,-0.184,0.364,0.36,-0.133,-1.0,-321.0,1.0,0.494
1132.0,-0.611,0.428,-0.586,-0.269,0.188,-0.258,1.0,211.0,1.0,0.14
1134.0,0.141,0.837,0.493,0.102,0.607,0.357,1.0,211.0,1.0,0.14
1136.0,0.214,0.464,0.85,0.231,0.499,0.915,-1.0,-211.0,1.0,0.14
1138.0,-0.445,0.34,0.757,-0.653,0.498,1.111,1.0,321.0,1.0,0.494
1139.0,-0.516,0.444,0.731,-1.348,1.159,1.908,-1.0,-211.0,1.0,0.14
1193.0,-0.022,-0.479,-0.662,-0.005,-0.116,-0.16,-1.0,-211.0,1.0,0.14
1351.0,-0.547,-0.204,0.783,-1.241,-0.462,1.776,-1.0,-321.0,1.0,0.494
1356.0,-0.826,-0.187,0.467,-0.452,-0.103,0.255,1.0,211.0,1.0,0.14
1386.0,0.04,-0.403,0.021,21.967,-220.276,11.578,1.0,-15.0,1.0,500.0
1387.0,0.085,0.216,0.741,67.048,171.011,587.972,-1.0,15.0,1.0,500.0
1397.0,0.263,-0.288,-0.856,0.109,-0.119,-0.354,-1.0,-211.0,1.0,0.14
1404.0,-0.265,-0.207,-0.939,-0.509,-0.398,-1.802,-1.0,-211.0,1.0,0.14
1406.0,-0.235,0.366,-0.348,-0.14,0.218,-0.207,-1.0,-321.0,1.0,0.494
1407.0,-0.743,-0.352,0.399,-0.256,-0.121,0.137,1.0,211.0,1.0,0.14
1410.0,-0.497,-0.581,0.63,-0.521,-0.609,0.66,1.0,211.0,1.0,0.14
1411.0,-0.42,-0.107,0.896,-0.619,-0.158,1.32,-1.0,-211.0,1.0,0.14
1414.0,-0.536,-0.093,0.839,-3.137,-0.547,4.911,1.0,211.0,1.0,0.14
1415.0,-0.437,-0.156,0.886,-2.752,-0.982,5.576,-1.0,-211.0,1.0,0.14
1416.0,-0.639,-0.255,0.723,-1.476,-0.59,1.668,1.0,211.0,1.0,0.14
1417.0,-0.762,-0.301,0.563,-0.958,-0.378,0.708,-1.0,-211.0,1.0,0.14
1419.0,-0.27,-0.419,0.84,-0.176,-0.273,0.546,1.0,211.0,1.0,0.14
1420.0,-0.562,-0.089,0.821,-2.015,-0.318,2.942,-1.0,-211.0,1.0,0.14
1452.0,-0.681,0.496,0.538,-9.615,6.997,7.596,-1.0,-321.0,1.0,0.494
1453.0,-0.711,0.407,0.573,-9.47,5.413,7.627,1.0,211.0,1.0,0.14
1458.0,-0.514,0.277,0.805,-2.419,1.302,3.785,-1.0,-321.0,1.0,0.494
1459.0,0.263,0.146,0.948,0.374,0.207,1.345,1.0,211.0,1.0,0.14
1486.0,-0.344,0.301,0.857,-0.714,0.624,1.779,1.0,321.0,1.0,0.494
1511.0,-0.509,0.515,0.68,-2.154,2.181,2.881,-1.0,-321.0,1.0,0.494
1517.0,-0.574,-0.019,0.813,-0.826,-0.027,1.17,1.0,211.0,1.0,0.14
