particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
251.0,0.164,0.204,0.965,1.081,1.345,6.375,-1.0,-211.0,98.0,0.14
280.0,0.133,-0.225,-0.953,0.123,-0.207,-0.88,-1.0,-211.0,98.0,0.14
350.0,-0.255,-0.097,-0.909,-0.113,-0.043,-0.404,1.0,211.0,98.0,0.14
352.0,-0.761,0.193,-0.581,-0.496,0.126,-0.378,1.0,211.0,98.0,0.14
560.0,-0.222,-0.079,0.963,-0.242,-0.086,1.051,-1.0,-211.0,98.0,0.14
616.0,-0.04,-0.931,0.181,-0.018,-0.413,0.08,1.0,211.0,98.0,0.14
635.0,0.201,-0.087,0.974,0.44,-0.19,2.129,1.0,211.0,98.0,0.14
697.0,0.23,0.191,0.954,3.755,3.114,15.553,1.0,211.0,98.0,0.14
698.0,0.273,0.216,0.937,4.23,3.351,14.526,-1.0,-211.0,98.0,0.14
699.0,0.22,0.204,0.954,3.184,2.961,13.813,1.0,211.0,98.0,0.14
701.0,0.291,0.161,0.941,0.608,0.336,1.963,1.0,211.0,98.0,0.14
702.0,0.194,-0.055,0.979,1.248,-0.351,6.291,-1.0,-211.0,98.0,0.14
729.0,-0.253,0.265,-0.887,-0.125,0.131,-0.438,-1.0,-211.0,98.0,0.14
731.0,-0.222,-0.328,0.416,-0.134,-0.198,0.251,1.0,321.0,98.0,0.494
733.0,0.08,0.29,0.912,0.142,0.513,1.615,-1.0,-321.0,98.0,0.494
770.0,0.195,-0.667,-0.376,0.044,-0.152,-0.086,1.0,211.0,98.0,0.14
771.0,-0.348,0.074,-0.924,-0.344,0.073,-0.912,-1.0,-211.0,98.0,0.14
821.0,-0.171,0.14,0.969,-0.219,0.18,1.243,-1.0,-211.0,98.0,0.14
823.0,0.34,-0.211,0.772,0.096,-0.06,0.218,1.0,211.0,98.0,0.14
824.0,0.016,-0.288,0.939,0.012,-0.217,0.709,-1.0,-211.0,98.0,0.14
826.0,-0.564,0.077,0.807,-0.505,0.069,0.723,1.0,211.0,98.0,0.14
828.0,-0.071,-0.188,0.976,-0.111,-0.296,1.535,1.0,211.0,98.0,0.14
