hit_id,r,phi,z,layer_id,particle_id
1,3.1,0.9080645161290323,-1.,1,111
2,5.05,0.9,-1.6400000000000001,2,111
3,8.85,0.8858757062146893,-2.84,3,111
4,12.25,0.8730612244897958,-3.96,4,111
5,29.9,0.8070167224080267,-9.64,5,111
6,37.1,0.7798921832884096,-12.,6,111
7,44.3,0.7526049661399548,-14.32,7,111
8,51.4,0.7255758754863812,-16.64,8,111
9,3.1,1.3225806451612903,2.92,1,114
10,5.05,1.3356435643564357,4.76,2,114
11,8.85,1.3610169491525423,8.36,3,114
12,12.25,1.383265306122449,11.6,4,114
13,29.9,1.5003210702341137,28.44,5,114
14,37.1,1.5486954177897572,35.4,6,114
15,44.3,1.5976930022573361,42.480000000000004,7,114
16,51.4,1.6466848249027237,49.52,8,114
17,3.1,2.7806451612903227,9.92,1,334
18,5.05,2.791089108910891,16.12,2,334
19,8.85,2.811864406779661,28.28,3,334
20,12.25,2.831020408163265,39.160000000000004,4,334
21,29.9,2.9308227424749163,95.96000000000001,5,334
22,37.1,2.971929919137466,119.4,6,334
23,44.3,3.0133363431151237,143.,7,334
24,51.4,3.054575875486381,166.56,8,334
25,3.1,1.4596774193548387,7.2,1,335
26,5.05,1.4554455445544554,11.72,2,335
27,8.85,1.4468926553672317,20.52,3,335
28,12.25,1.4387755102040816,28.400000000000002,4,335
29,29.9,1.3982073578595318,69.4,5,335
30,37.1,1.3815363881401614,86.16,6,335
31,44.3,1.3649119638826184,102.92,7,335
32,51.4,1.3484902723735408,119.48,8,335
33,3.1,1.282258064516129,8.52,1,336
34,5.05,1.2910891089108911,13.88,2,336
35,8.85,1.309039548022599,24.32,3,336
36,12.25,1.3253061224489795,33.68,4,336
37,29.9,1.4093511705685617,82.4,5,336
38,37.1,1.4438544474393529,102.44,6,336
39,44.3,1.478808126410835,122.60000000000001,7,336
40,51.4,1.5132645914396887,142.64000000000001,8,336
41,3.1,-0.2435483870967742,8.88,1,337
42,5.05,-0.26831683168316833,14.48,2,337
43,8.85,-0.3152542372881356,25.400000000000002,3,337
44,12.25,-0.3571428571428571,35.2,4,337
45,29.9,-0.581752508361204,87.64,5,337
46,37.1,-0.6790835579514823,110.28,6,337
47,44.3,-0.7807720090293453,134.08,7,337
48,51.4,-0.8890272373540855,159.24,8,337
49,3.1,2.3741935483870966,9.84,1,338
50,5.05,2.38019801980198,16.,2,338
51,8.85,2.393220338983051,28.080000000000002,3,338
52,12.25,2.4048979591836734,38.88,4,338
53,29.9,2.464715719063545,95.,5,338
54,37.1,2.489239892183288,117.96000000000001,6,338
55,44.3,2.5138510158013543,141.04,7,338
56,51.4,2.5381595330739297,163.84,8,338
57,3.1,1.4709677419354839,-0.88,1,355
58,5.05,1.4732673267326732,-1.4000000000000001,2,355
59,8.85,1.4779661016949153,-2.48,3,355
60,12.25,1.4816326530612243,-3.44,4,355
61,29.9,1.5012307692307691,-8.4,5,355
62,37.1,1.5092884097035038,-10.4,6,355
63,44.3,1.5171828442437922,-12.4,7,355
64,51.4,1.5251050583657586,-14.4,8,355
65,3.1,-1.8064516129032258,0.+0.28*I,1,361
66,3.1,1.3096774193548386,-0.08,1,362
67,5.05,1.30990099009901,-0.16,2,362
68,8.85,1.309039548022599,-0.28,3,362
69,12.25,1.3085714285714285,-0.36,4,362
70,29.9,1.3062140468227423,-0.92,5,362
71,3.1,1.3096774193548386,-0.28,1,364
72,5.05,1.308910891089109,-0.48,2,364
73,8.85,1.3084745762711865,-0.84,3,364
74,12.25,1.3073469387755101,-1.16,4,364
75,29.9,1.3020066889632107,-2.8000000000000003,5,364
76,37.1,1.2997897574123987,-3.44,6,364
77,44.3,1.2976794582392774,-4.12,7,364
78,51.4,1.2955719844357976,-4.8,8,364
79,3.1,1.229032258064516,0.24,1,368
80,5.05,1.2306930693069307,0.4,2,368
81,8.85,1.2350282485875708,0.68,3,368
82,12.25,1.2387755102040816,0.96,4,368
83,29.9,1.2586822742474915,2.36,5,368
84,37.1,1.2668894878706198,2.92,6,368
85,44.3,1.2750383747178329,3.52,7,368
86,51.4,1.2830038910505837,4.08,8,368
87,3.1,1.5677419354838709,-0.32,1,370
88,5.05,1.5643564356435644,-0.56,2,370
89,8.85,1.5581920903954802,-0.96,3,370
90,12.25,1.5526530612244895,-1.32,4,370
91,29.9,1.5231772575250835,-3.24,5,370
92,37.1,1.5112129380053907,-4.04,6,370
93,44.3,1.4991467268623022,-4.8,7,370
94,51.4,1.4873346303501944,-5.5600000000000005,8,370
95,3.1,0.885483870967742,-0.16,1,371
96,5.05,0.8871287128712871,-0.28,2,371
97,8.85,0.8915254237288136,-0.48,3,371
98,12.25,0.8951020408163265,-0.68,4,371
99,29.9,0.9139063545150501,-1.68,5,371
100,37.1,0.92166576819407,-2.08,6,371
101,44.3,0.9293589164785552,-2.48,7,371
102,51.4,0.9369844357976653,-2.88,8,371
103,3.1,-2.9403225806451614,-6.76,1,372
104,5.05,-2.987128712871287,-11.040000000000001,2,372
105,8.85,-3.0796610169491525,-19.44,3,372
106,12.25,3.1187755102040815,-27.12,4,372
