hit_id,r,phi,z,layer_id,particle_id
1,3.1,-1.8758064516129032,-1.4000000000000001,1,71
2,5.05,-1.8762376237623763,-2.32,2,71
3,8.85,-1.8785310734463279,-4.04,3,71
4,12.25,-1.88,-5.6000000000000005,4,71
5,29.9,-1.8880802675585282,-13.68,5,71
6,37.1,-1.8914447439353097,-16.96,6,71
7,44.3,-1.8947133182844242,-20.240000000000002,7,71
8,51.4,-1.8980466926070039,-23.48,8,71
9,3.1,-2.0258064516129033,-1.36,1,111
10,5.05,-2.0267326732673268,-2.24,2,111
11,8.85,-2.0293785310734465,-3.92,3,111
12,12.25,-2.0318367346938775,-5.44,4,111
13,29.9,-2.045344481605351,-13.280000000000001,5,111
14,37.1,-2.0508140161725064,-16.52,6,111
15,44.3,-2.0563476297968397,-19.72,7,111
16,51.4,-2.0616964980544745,-22.88,8,111
17,3.1,-1.5629032258064517,-3.64,1,112
18,5.05,-1.5504950495049505,-5.92,2,112
19,8.85,-1.5254237288135595,-10.4,3,112
20,12.25,-1.5028571428571427,-14.36,4,112
21,29.9,-1.384675585284281,-35.28,5,112
22,37.1,-1.335530997304582,-43.96,6,112
23,44.3,-1.2861670428893903,-52.72,7,112
24,51.4,-1.236237354085603,-61.480000000000004,8,112
25,3.1,-0.9629032258064516,-1.6,1,239
26,5.05,-0.9633663366336633,-2.6,2,239
27,8.85,-0.9615819209039549,-4.5600000000000005,3,239
28,12.25,-0.9608163265306121,-6.32,4,239
29,29.9,-0.9550702341137123,-15.4,5,239
30,37.1,-0.9527331536388138,-19.080000000000002,6,239
31,44.3,-0.9504650112866816,-22.8,7,239
32,51.4,-0.9481634241245136,-26.44,8,239
33,3.1,-1.0274193548387096,-0.96,1,242
34,5.05,-1.0237623762376238,-1.6,2,242
35,8.85,-1.0163841807909604,-2.8000000000000003,3,242
36,12.25,-1.010204081632653,-3.88,4,242
37,29.9,-0.9772441471571905,-9.44,5,242
38,37.1,-0.9637304582210241,-11.72,6,242
39,44.3,-0.9503115124153498,-14.,7,242
40,51.4,-0.9369844357976653,-16.240000000000002,8,242
41,3.1,-1.0516129032258064,1.6400000000000001,1,245
42,5.05,-1.0564356435643565,2.68,2,245
43,8.85,-1.067231638418079,4.72,3,245
44,12.25,-1.0763265306122447,6.5600000000000005,4,245
45,29.9,-1.1250702341137122,16.,5,245
46,37.1,-1.1448194070080862,19.84,6,245
47,44.3,-1.16482618510158,23.72,7,245
48,51.4,-1.1845097276264591,27.560000000000002,8,245
49,3.1,-0.9903225806451613,1.52,1,248
50,5.05,-0.9871287128712871,2.44,2,248
51,8.85,-0.9830508474576272,4.28,3,248
52,12.25,-0.9787755102040815,5.92,4,248
53,29.9,-0.9573444816053511,14.48,5,248
54,37.1,-0.9487008086253368,18.,6,248
55,44.3,-0.9399503386004514,21.48,7,248
56,51.4,-0.9313618677042801,24.92,8,248
57,3.1,2.174193548387097,18.28,1,257
58,5.05,2.1871287128712873,29.76,2,257
59,8.85,2.211299435028249,52.160000000000004,3,257
60,12.25,2.2326530612244895,72.24,4,257
61,29.9,2.345204013377926,177.20000000000002,5,257
62,37.1,2.3917304582210237,220.6,6,257
63,44.3,2.43879006772009,264.48,7,257
64,51.4,2.485770428015564,308.36,8,257
65,3.1,-0.9870967741935484,-1.68,1,279
66,5.05,-0.9930693069306931,-2.7600000000000002,2,279
67,8.85,-1.003954802259887,-4.84,3,279
68,12.25,-1.013877551020408,-6.72,4,279
69,29.9,-1.0659397993311035,-16.36,5,279
70,37.1,-1.0871752021563341,-20.32,6,279
71,44.3,-1.108415349887133,-24.32,7,279
72,51.4,-1.1295408560311284,-28.240000000000002,8,279
73,3.1,-1.167741935483871,-2.32,1,280
74,5.05,-1.1623762376237623,-3.7600000000000002,2,280
75,8.85,-1.1531073446327684,-6.6000000000000005,3,280
76,12.25,-1.1444897959183673,-9.16,4,280
77,29.9,-1.1002809364548494,-22.36,5,280
78,37.1,-1.0822264150943395,-27.76,6,280
79,44.3,-1.0641309255079006,-33.160000000000004,7,280
80,51.4,-1.046194552529183,-38.480000000000004,8,280
81,3.1,-0.9080645161290323,-1.44,1,282
82,5.05,-0.907920792079208,-2.32,2,282
83,8.85,-0.9062146892655367,-4.08,3,282
84,12.25,-0.9048979591836733,-5.68,4,282
85,29.9,-0.8974180602006688,-13.84,5,282
86,37.1,-0.8944474393530996,-17.16,6,282
87,44.3,-0.8914446952595936,-20.52,7,282
88,51.4,-0.8884980544747081,-23.8,8,282
89,3.1,-0.9370967741935484,-1.84,1,283
90,5.05,-0.9376237623762377,-2.96,2,283
91,8.85,-0.9412429378531074,-5.2,3,283
92,12.25,-0.943673469387755,-7.2,4,283
93,29.9,-0.9571170568561872,-17.56,5,283
94,37.1,-0.9627223719676549,-21.8,6,283
95,44.3,-0.9682708803611737,-26.04,7,283
96,51.4,-0.9736964980544747,-30.240000000000002,8,283
97,3.1,-0.9048387096774193,-1.56,1,284
98,5.05,-0.904950495049505,-2.56,2,284
99,8.85,-0.9056497175141244,-4.48,3,284
100,12.25,-0.9061224489795917,-6.2,4,284
101,29.9,-0.9095852842809364,-15.120000000000001,5,284
102,37.1,-0.910943396226415,-18.8,6,284
103,44.3,-0.9123972911963881,-22.44,7,284
104,51.4,-0.9137003891050584,-26.04,8,284
105,3.1,-0.9225806451612903,-1.76,1,285
106,5.05,-0.9217821782178218,-2.84,2,285
107,8.85,-0.9203389830508475,-5.,3,285
108,12.25,-0.9187755102040815,-6.92,4,285
109,29.9,-0.9124280936454849,-16.92,5,285
110,37.1,-0.9097520215633422,-20.96,6,285
111,44.3,-0.9070248306997741,-25.04,7,285
112,51.4,-0.904373540856031,-29.080000000000002,8,285
113,3.1,-0.8290322580645161,-2.48,1,286
114,5.05,-0.8326732673267326,-4.08,2,286
115,8.85,-0.840677966101695,-7.12,3,286
116,12.25,-0.8481632653061224,-9.88,4,286
117,29.9,-0.8861605351170568,-24.12,5,286
118,37.1,-0.901687331536388,-29.96,6,286
119,44.3,-0.9173092550790066,-35.76,7,286
120,51.4,-0.9326848249027236,-41.52,8,286
121,3.1,-0.882258064516129,-1.52,1,287
122,5.05,-0.8811881188118812,-2.52,2,287
123,8.85,-0.8790960451977401,-4.4,3,287
124,12.25,-0.8771428571428571,-6.08,4,287
125,29.9,-0.8666020066889631,-14.8,5,287
126,37.1,-0.8622803234501346,-18.36,6,287
127,44.3,-0.857981941309255,-21.92,7,287
128,51.4,-0.8537042801556419,-25.44,8,287
129,3.1,-0.8741935483870967,-1.28,1,288
130,5.05,-0.8752475247524752,-2.08,2,288
131,8.85,-0.8785310734463277,-3.64,3,288
132,12.25,-0.8812244897959183,-5.04,4,288
133,29.9,-0.8958260869565217,-12.280000000000001,5,288
134,37.1,-0.9017789757412398,-15.280000000000001,6,288
135,44.3,-0.9077155756207674,-18.240000000000002,7,288
136,51.4,-0.9135680933852139,-21.16,8,288
137,3.1,-1.0016129032258065,-0.68,1,294
138,5.05,-1.0237623762376238,-1.12,2,294
139,8.85,-1.0677966101694916,-1.96,3,294
140,12.25,-1.1073469387755102,-2.68,4,294
141,29.9,-1.3171304347826085,-6.68,5,294
142,37.1,-1.4073800539083556,-8.4,6,294
143,44.3,-1.5010654627539501,-10.200000000000001,7,294
144,51.4,-1.599455252918288,-12.040000000000001,8,294
145,3.1,-0.7,1.6,1,295
146,5.05,-0.6861386138613862,2.6,2,295
147,8.85,-0.6570621468926554,4.6000000000000005,3,295
148,12.25,-0.6310204081632652,6.36,4,295
149,29.9,-0.49476254180602003,15.64,5,295
150,37.1,-0.4380592991913746,19.48,6,295
151,44.3,-0.38044695259593675,23.400000000000002,7,295
152,51.4,-0.3224046692607004,27.36,8,295
153,3.1,-0.9129032258064516,3.16,1,299
154,5.05,-0.9178217821782179,5.16,2,299
155,8.85,-0.9254237288135594,9.040000000000001,3,299
156,12.25,-0.9326530612244897,12.48,4,299
157,29.9,-0.970876254180602,30.48,5,299
158,37.1,-0.9863665768194069,37.84,6,299
159,44.3,-1.00196388261851,45.2,7,299
160,51.4,-1.0172879377431907,52.480000000000004,8,299
161,3.1,-1.206451612903226,3.16,1,301
162,5.05,-1.2108910891089109,5.12,2,301
163,8.85,-1.219774011299435,8.96,3,301
164,12.25,-1.22734693877551,12.4,4,301
165,29.9,-1.2677792642140466,30.32,5,301
166,37.1,-1.284210242587601,37.64,6,301
167,44.3,-1.3007494356659142,44.96,7,301
168,51.4,-1.3171361867704279,52.2,8,301
169,3.1,-0.7516129032258064,3.12,1,302
170,5.05,-0.7504950495049505,5.08,2,302
171,8.85,-0.7457627118644068,8.88,3,302
172,12.25,-0.7420408163265305,12.280000000000001,4,302
173,29.9,-0.7225284280936455,30.,5,302
174,37.1,-0.7145498652291105,37.2,6,302
175,44.3,-0.7066320541760721,44.44,7,302
176,51.4,-0.6987198443579766,51.56,8,302
177,3.1,-1.15,3.,1,305
178,5.05,-1.1544554455445544,4.88,2,305
179,8.85,-1.16045197740113,8.56,3,305
180,12.25,-1.1661224489795918,11.84,4,305
181,29.9,-1.1963678929765886,28.88,5,305
182,37.1,-1.2086954177897573,35.84,6,305
183,44.3,-1.2210067720090292,42.800000000000004,7,305
184,51.4,-1.2331945525291828,49.68,8,305
185,3.1,-1.235483870967742,3.8000000000000003,1,306
186,5.05,-1.2316831683168317,6.16,2,306
187,8.85,-1.2231638418079096,10.8,3,306
188,12.25,-1.2151020408163264,14.96,4,306
189,29.9,-1.17476254180602,36.52,5,306
190,37.1,-1.1581994609164419,45.32,6,306
191,44.3,-1.141571106094808,54.160000000000004,7,306
192,51.4,-1.1253073929961088,62.88,8,306
193,3.1,-1.0451612903225806,3.36,1,308
194,5.05,-1.0574257425742575,5.5200000000000005,2,308
195,8.85,-1.0836158192090395,9.64,3,308
196,12.25,-1.1061224489795918,13.36,4,308
197,29.9,-1.2261605351170568,32.8,5,308
198,37.1,-1.2758706199460914,40.84,6,308
199,44.3,-1.3261534988713317,49.,7,308
200,51.4,-1.3765369649805446,57.2,8,308
201,3.1,1.8870967741935485,5.16,1,309
202,5.05,1.9148514851485148,8.44,2,309
203,8.85,1.9700564971751413,14.8,3,309
204,12.25,2.0195918367346937,20.52,4,309
205,29.9,2.2861872909698997,51.56,5,309
206,37.1,2.404652291105121,65.24,6,309
207,44.3,2.531810383747178,80.08,7,309
208,51.4,2.6732996108949414,96.44,8,309
209,3.1,-1.646774193548387,7.04,1,311
210,5.05,-1.6603960396039603,11.44,2,311
211,8.85,-1.6887005649717515,20.080000000000002,3,311
212,12.25,-1.713469387755102,27.84,4,311
213,29.9,-1.8430501672240802,68.36,5,311
214,37.1,-1.8969433962264148,85.2,6,311
215,44.3,-1.9515846501128666,102.32000000000001,7,311
216,51.4,-2.0068599221789882,119.52,8,311
217,3.1,-1.6387096774193548,-0.8,1,324
218,5.05,-1.6485148514851484,-1.28,2,324
219,8.85,-1.6683615819209041,-2.2800000000000002,3,324
220,12.25,-1.6853061224489794,-3.12,4,324
221,29.9,-1.775505016722408,-7.68,5,324
222,37.1,-1.8126307277628029,-9.52,6,324
223,44.3,-1.8498148984198644,-11.4,7,324
224,51.4,-1.8871322957198442,-13.280000000000001,8,324
225,3.1,-2.7338709677419355,-2.2800000000000002,1,325
226,5.05,-2.701980198019802,-3.72,2,325
227,8.85,-2.640677966101695,-6.5600000000000005,3,325
228,12.25,-2.584897959183673,-9.08,4,325
229,29.9,-2.2807290969899663,-23.,5,325
230,37.1,-2.142641509433962,-29.32,6,325
231,44.3,-1.9876568848758462,-36.4,7,325
232,51.4,-1.805704280155642,-44.72,8,325
233,3.1,-1.335483870967742,2.8000000000000003,1,334
234,5.05,-1.3405940594059407,4.5600000000000005,2,334
235,8.85,-1.3502824858757063,8.,3,334
