hit_id,r,phi,z,layer_id,particle_id
1,3.1,-1.6290322580645162,0.68,1,157
2,5.05,-1.6366336633663368,1.12,2,157
3,8.85,-1.651412429378531,1.96,3,157
4,12.25,-1.6653061224489794,2.72,4,157
5,29.9,-1.7359331103678928,6.68,5,157
6,37.1,-1.7649757412398919,8.28,6,157
7,44.3,-1.7940948081264105,9.92,7,157
8,51.4,-1.823101167315175,11.52,8,157
9,3.1,0.08225806451612903,-8.08,1,197
10,5.05,0.07623762376237624,-13.200000000000001,2,197
11,8.85,0.06327683615819209,-23.12,3,197
12,12.25,0.05142857142857142,-32.,4,197
13,29.9,-0.008755852842809364,-78.16,5,197
14,37.1,-0.03335849056603773,-97.08,6,197
15,44.3,-0.05809932279909706,-116.08,7,197
16,51.4,-0.08255252918287938,-134.84,8,197
17,3.1,0.09516129032258064,1.48,1,234
18,5.05,0.08514851485148515,2.4,2,234
19,8.85,0.0655367231638418,4.2,3,234
20,12.25,0.048163265306122444,5.84,4,234
21,29.9,-0.042073578595317726,14.280000000000001,5,234
22,37.1,-0.07945552560646899,17.76,6,234
23,44.3,-0.11673589164785551,21.240000000000002,7,234
24,51.4,-0.15419066147859922,24.72,8,234
25,3.1,0.47096774193548385,-0.88,1,235
26,5.05,0.4891089108910891,-1.48,2,235
27,8.85,0.5237288135593221,-2.56,3,235
28,12.25,0.5546938775510204,-3.56,4,235
29,29.9,0.7174113712374581,-8.8,5,235
30,37.1,0.786032345013477,-10.96,6,235
31,44.3,0.8559097065462753,-13.24,7,235
32,51.4,0.9275914396887159,-15.52,8,235
33,3.1,0.5516129032258065,2.12,1,432
34,5.05,0.5574257425742575,3.44,2,432
35,8.85,0.5689265536723164,6.,3,432
36,12.25,0.5791836734693877,8.32,4,432
37,29.9,0.6328093645484949,20.28,5,432
38,37.1,0.6546145552560646,25.2,6,432
39,44.3,0.6766997742663656,30.12,7,432
40,51.4,0.6983891050583657,34.96,8,432
41,3.1,0.24193548387096775,-1.92,1,488
42,5.05,0.24455445544554455,-3.12,2,488
43,8.85,0.2497175141242938,-5.44,3,488
44,12.25,0.2546938775510204,-7.5200000000000005,4,488
45,29.9,0.28086956521739126,-18.36,5,488
46,37.1,0.29142857142857137,-22.8,6,488
47,44.3,0.3020857787810383,-27.240000000000002,7,488
48,51.4,0.3125486381322957,-31.6,8,488
49,3.1,1.6983870967741936,-3.84,1,489
50,5.05,1.687128712871287,-6.28,2,489
51,8.85,1.6655367231638418,-11.,3,489
52,12.25,1.6461224489795916,-15.24,4,489
53,29.9,1.5443277591973243,-37.36,5,489
54,37.1,1.5023234501347706,-46.480000000000004,6,489
55,44.3,1.460004514672686,-55.68,7,489
