particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
192.0,-0.409,-0.137,0.901,-1.222,-0.41,2.689,-1.0,-211.0,38.0,0.14
194.0,-0.303,-0.367,0.877,-0.683,-0.828,1.979,1.0,211.0,38.0,0.14
195.0,-0.231,0.138,0.961,-0.469,0.281,1.953,-1.0,-211.0,38.0,0.14
196.0,-0.505,0.563,0.622,-0.35,0.39,0.431,1.0,211.0,38.0,0.14
256.0,0.15,0.65,0.738,0.198,0.857,0.974,1.0,211.0,38.0,0.14
258.0,0.298,0.438,-0.832,0.252,0.37,-0.703,-1.0,-211.0,38.0,0.14
259.0,0.495,-0.338,0.338,0.095,-0.065,0.065,1.0,211.0,38.0,0.14
304.0,-0.274,-0.558,0.766,-0.235,-0.478,0.656,-1.0,-211.0,38.0,0.14
305.0,0.047,-0.834,0.363,0.016,-0.282,0.123,1.0,211.0,38.0,0.14
306.0,-0.432,-0.261,0.86,-0.763,-0.461,1.518,-1.0,-211.0,38.0,0.14
307.0,0.296,-0.22,-0.836,0.102,-0.076,-0.287,1.0,211.0,38.0,0.14
308.0,-0.117,-0.636,-0.409,-0.025,-0.138,-0.089,-1.0,-211.0,38.0,0.14
391.0,0.023,0.345,0.902,0.012,0.187,0.49,-1.0,-211.0,38.0,0.14
569.0,-0.147,0.09,0.983,-0.308,0.188,2.06,-1.0,-211.0,38.0,0.14
573.0,0.154,-0.307,-0.924,0.129,-0.257,-0.773,1.0,211.0,38.0,0.14
706.0,0.045,0.228,-0.972,0.304,1.546,-6.605,-1.0,-211.0,38.0,0.14
707.0,0.262,0.272,-0.925,0.835,0.868,-2.948,1.0,211.0,38.0,0.14
773.0,0.109,-0.286,0.95,0.255,-0.669,2.222,1.0,211.0,38.0,0.14
775.0,0.186,0.128,0.971,0.345,0.238,1.803,1.0,211.0,38.0,0.14
794.0,0.172,0.021,0.985,1.128,0.139,6.458,1.0,211.0,38.0,0.14
990.0,0.986,0.059,0.13,1.652,0.099,0.217,-1.0,-211.0,38.0,0.14
991.0,0.581,-0.77,0.006,0.309,-0.41,0.003,1.0,211.0,38.0,0.14
993.0,0.888,0.063,-0.436,0.94,0.067,-0.461,-1.0,-211.0,38.0,0.14
994.0,0.366,-0.304,-0.75,0.111,-0.093,-0.228,1.0,211.0,38.0,0.14
995.0,0.757,-0.548,0.145,0.324,-0.235,0.062,-1.0,-211.0,38.0,0.14
1001.0,-0.173,0.946,-0.204,-0.129,0.708,-0.153,-1.0,-211.0,38.0,0.14
1002.0,-0.759,-0.205,-0.579,-0.493,-0.133,-0.376,1.0,211.0,38.0,0.14
1003.0,0.297,0.803,-0.497,0.297,0.804,-0.498,-1.0,-211.0,38.0,0.14
1004.0,-0.764,0.602,0.205,-1.028,0.81,0.276,1.0,211.0,38.0,0.14
1005.0,0.722,0.098,-0.497,0.213,0.029,-0.147,-1.0,-211.0,38.0,0.14
1065.0,-0.137,-0.126,0.981,-0.423,-0.389,3.026,-1.0,-211.0,38.0,0.14
1073.0,-0.117,0.238,-0.948,-0.092,0.188,-0.749,-1.0,-211.0,38.0,0.14
1122.0,0.08,0.445,0.892,0.435,2.433,4.872,-1.0,-211.0,38.0,0.14
1130.0,-0.185,-0.868,-0.226,-0.065,-0.303,-0.079,1.0,211.0,38.0,0.14
1131.0,0.218,-0.072,-0.966,0.256,-0.084,-1.134,-1.0,-211.0,38.0,0.14
1134.0,0.076,-0.221,0.953,0.055,-0.159,0.689,-1.0,-211.0,38.0,0.14
1242.0,-0.107,0.36,0.926,-0.394,1.329,3.424,-1.0,-211.0,38.0,0.14
1243.0,-0.105,0.159,0.982,-3.697,5.633,34.715,1.0,211.0,38.0,0.14
1248.0,-0.298,0.169,0.939,-2.954,1.678,9.324,1.0,211.0,38.0,0.14
1249.0,-0.376,0.092,0.919,-0.654,0.16,1.597,-1.0,-211.0,38.0,0.14
1292.0,0.074,-0.169,0.982,0.296,-0.674,3.911,-1.0,-211.0,38.0,0.14
1298.0,0.127,-0.314,0.94,0.743,-1.842,5.509,-1.0,-211.0,38.0,0.14
1302.0,0.621,-0.017,0.766,0.516,-0.014,0.637,-1.0,-211.0,38.0,0.14
1315.0,-0.587,0.771,0.245,-3.781,4.965,1.575,1.0,211.0,38.0,0.14
1316.0,-0.583,0.802,0.115,-1.382,1.899,0.272,-1.0,-211.0,38.0,0.14
1318.0,-0.537,0.564,-0.262,-0.131,0.138,-0.064,1.0,211.0,38.0,0.14
1319.0,-0.01,0.659,0.317,-0.002,0.135,0.065,-1.0,-211.0,38.0,0.14
1321.0,-0.355,0.761,0.449,-0.162,0.347,0.204,-1.0,-211.0,38.0,0.14
1323.0,-0.486,0.322,0.706,-0.169,0.112,0.245,1.0,211.0,38.0,0.14
1324.0,0.481,-0.786,-0.317,0.301,-0.492,-0.199,-1.0,-211.0,38.0,0.14
1325.0,0.903,0.265,-0.297,0.782,0.23,-0.258,1.0,211.0,38.0,0.14
1332.0,0.585,-0.284,-0.755,0.996,-0.483,-1.286,-1.0,-211.0,38.0,0.14
1336.0,-0.111,0.964,0.126,-0.074,0.647,0.084,1.0,211.0,38.0,0.14
1338.0,-0.015,0.641,-0.745,-0.011,0.488,-0.567,1.0,211.0,38.0,0.14
1339.0,0.332,-0.478,-0.394,0.065,-0.094,-0.077,-1.0,-211.0,38.0,0.14
1341.0,-0.732,0.614,-0.231,-0.56,0.47,-0.177,1.0,211.0,38.0,0.14
1342.0,-0.11,0.881,-0.071,-0.034,0.27,-0.022,-1.0,-211.0,38.0,0.14
1346.0,0.603,-0.607,-0.327,0.21,-0.211,-0.114,1.0,211.0,38.0,0.14
1347.0,-0.066,-0.924,-0.252,-0.033,-0.461,-0.126,-1.0,-211.0,38.0,0.14
1351.0,-0.737,-0.24,-0.622,-0.916,-0.299,-0.772,1.0,211.0,38.0,0.14
1360.0,-0.258,-0.038,-0.948,-0.194,-0.029,-0.715,1.0,211.0,38.0,0.14
1361.0,-0.278,0.296,-0.911,-0.552,0.587,-1.809,-1.0,-211.0,38.0,0.14
1363.0,-0.314,0.121,-0.941,-0.974,0.374,-2.916,1.0,211.0,38.0,0.14
1419.0,0.001,-0.287,0.948,0.001,-0.283,0.936,1.0,211.0,38.0,0.14
1456.0,-0.2,0.258,0.79,-0.191,0.245,0.753,-1.0,-321.0,38.0,0.494
1457.0,-0.097,-0.236,0.962,-0.143,-0.349,1.422,1.0,211.0,38.0,0.14
1463.0,-0.152,0.098,0.983,-1.252,0.809,8.1,-1.0,-211.0,38.0,0.14
1468.0,-0.108,0.156,0.982,-0.837,1.206,7.601,-1.0,-211.0,38.0,0.14
