hit_id,r,phi,z,layer_id,particle_id
1,3.1,0.008064516129032258,-15.6,1,83
2,5.05,0.016831683168316833,-25.44,2,83
3,8.85,0.03446327683615819,-44.6,3,83
4,12.25,0.05061224489795918,-61.76,4,83
5,29.9,0.13236120401337792,-151.12,5,83
6,37.1,0.16596765498652288,-187.84,6,83
7,44.3,0.19985553047404062,-224.8,7,83
8,51.4,0.23336964980544747,-261.48,8,83
9,3.1,-3.111290322580645,-0.68,1,137
10,5.05,-3.102970297029703,-1.12,2,137
11,8.85,-3.0875706214689265,-1.96,3,137
12,12.25,-3.074285714285714,-2.72,4,137
13,29.9,-3.0039397993311034,-6.640000000000001,5,137
14,37.1,-2.9751374663072774,-8.24,6,137
15,44.3,-2.946027088036117,-9.88,7,137
16,51.4,-2.917385214007782,-11.48,8,137
17,3.1,1.9870967741935484,-5.16,1,138
18,5.05,1.9792079207920792,-8.4,2,138
19,8.85,1.9649717514124294,-14.72,3,138
20,12.25,1.9522448979591835,-20.36,4,138
21,29.9,1.885123745819398,-49.84,5,138
22,37.1,1.857719676549865,-61.88,6,138
23,44.3,1.8299367945823926,-74.,7,138
24,51.4,1.8026614785992217,-86.,8,138
25,3.1,1.5741935483870968,-9.28,1,142
26,5.05,1.5722772277227723,-15.08,2,142
27,8.85,1.568361581920904,-26.48,3,142
28,12.25,1.5653061224489795,-36.64,4,142
29,29.9,1.5470568561872908,-89.4,5,142
30,37.1,1.5397142857142856,-110.96000000000001,6,142
31,44.3,1.5323792325056431,-132.52,7,142
32,51.4,1.5251712062256808,-153.76,8,142
33,3.1,-0.9225806451612903,-7.4,1,196
34,5.05,-0.9346534653465347,-12.040000000000001,2,196
35,8.85,-0.9570621468926555,-21.080000000000002,3,196
36,12.25,-0.9771428571428571,-29.2,4,196
37,29.9,-1.0823143812709028,-71.60000000000001,5,196
38,37.1,-1.125574123989218,-89.08,6,196
39,44.3,-1.1697381489841985,-106.76,7,196
40,51.4,-1.2133501945525291,-124.4,8,196
41,3.1,2.0516129032258066,-0.92,1,197
42,5.05,2.0594059405940595,-1.48,2,197
43,8.85,2.0757062146892657,-2.64,3,197
44,12.25,2.090204081632653,-3.64,4,197
45,29.9,2.1664481605351167,-8.88,5,197
46,37.1,2.1976280323450132,-11.040000000000001,6,197
47,44.3,2.2291106094808124,-13.24,7,197
48,51.4,2.260338521400778,-15.36,8,197
49,3.1,2.9596774193548385,-3.2,1,200
50,5.05,2.9752475247524752,-5.24,2,200
51,8.85,3.0073446327683615,-9.200000000000001,3,200
52,12.25,3.0359183673469383,-12.72,4,200
53,29.9,-3.096729096989966,-31.36,5,200
54,37.1,-3.03388140161725,-39.12,6,200
55,44.3,-2.969589164785553,-47.08,7,200
56,51.4,-2.9046848249027235,-55.120000000000005,8,200
57,3.1,1.096774193548387,-12.24,1,204
58,5.05,1.0910891089108912,-19.96,2,204
59,8.85,1.0785310734463278,-35.,3,204
60,12.25,1.0673469387755101,-48.44,4,204
61,29.9,1.0093110367892977,-118.36,5,204
62,37.1,0.9855417789757411,-147.,6,204
63,44.3,0.9616704288939051,-175.68,7,204
64,51.4,0.9381089494163424,-204.12,8,204
65,3.1,2.264516129032258,-6.44,1,239
66,5.05,2.2742574257425745,-10.48,2,239
67,8.85,2.2937853107344632,-18.36,3,239
68,12.25,2.3114285714285714,-25.44,4,239
69,29.9,2.4020602006688963,-62.32,5,239
70,37.1,2.4394770889487867,-77.48,6,239
71,44.3,2.4770112866817153,-92.76,7,239
72,51.4,2.5144124513618675,-107.96000000000001,8,239
73,3.1,2.2661290322580645,1.4000000000000001,1,266
74,5.05,2.2623762376237626,2.2800000000000002,2,266
75,8.85,2.2553672316384183,3.96,3,266
76,12.25,2.248571428571428,5.5200000000000005,4,266
77,29.9,2.214889632107023,13.44,5,266
78,37.1,2.2012021563342317,16.68,6,266
79,44.3,2.187358916478555,19.92,7,266
80,51.4,2.173817120622568,23.12,8,266
81,3.1,2.5403225806451615,2.48,1,267
82,5.05,2.5495049504950495,4.04,2,267
83,8.85,2.566666666666667,7.08,3,267
84,12.25,2.5824489795918364,9.84,4,267
85,29.9,2.66314381270903,24.04,5,267
86,37.1,2.6961725067385443,29.88,6,267
87,44.3,2.729593679458239,35.76,7,267
88,51.4,2.762665369649805,41.6,8,267
89,3.1,-1.0677419354838709,-3.04,1,372
90,5.05,-1.0623762376237624,-4.96,2,372
91,8.85,-1.0542372881355933,-8.68,3,372
92,12.25,-1.0465306122448979,-12.040000000000001,4,372
93,29.9,-1.0070367892976588,-29.400000000000002,5,372
94,37.1,-0.9909487870619945,-36.52,6,372
95,44.3,-0.9747178329571105,-43.6,7,372
96,51.4,-0.9587470817120622,-50.64,8,372
97,3.1,-1.532258064516129,-5.32,1,374
98,5.05,-1.5584158415841585,-8.64,2,374
99,8.85,-1.609039548022599,-15.16,3,374
100,12.25,-1.6555102040816325,-21.04,4,374
101,29.9,-1.904,-52.64,5,374
102,37.1,-2.0126900269541776,-66.44,6,374
103,44.3,-2.128645598194131,-81.2,7,374
104,51.4,-2.253789883268482,-97.08,8,374
105,3.1,-2.356451612903226,-1.04,1,497
106,5.05,-2.3623762376237623,-1.72,2,497
107,8.85,-2.3734463276836157,-3.,3,497
108,12.25,-2.384081632653061,-4.16,4,497
109,29.9,-2.4374247491638794,-10.16,5,497
110,37.1,-2.4592722371967652,-12.64,6,497
111,44.3,-2.4811557562076745,-15.08,7,497
112,51.4,-2.5028365758754862,-17.52,8,497
113,3.1,-2.5193548387096776,-0.92,1,499
114,5.05,-2.513861386138614,-1.48,2,499
115,8.85,-2.503954802259887,-2.6,3,499
116,12.25,-2.4955102040816324,-3.6,4,499
117,29.9,-2.451070234113712,-8.8,5,499
118,37.1,-2.432878706199461,-10.92,6,499
119,44.3,-2.414613995485327,-13.08,7,499
120,51.4,-2.3965369649805446,-15.16,8,499
121,3.1,-2.046774193548387,-0.44,1,503
122,5.05,-2.0504950495049505,-0.72,2,503
123,8.85,-2.0581920903954805,-1.28,3,503
124,12.25,-2.064897959183673,-1.8,4,503
125,29.9,-2.098789297658863,-4.36,5,503
126,37.1,-2.112673854447439,-5.44,6,503
127,44.3,-2.126650112866817,-6.48,7,503
128,51.4,-2.1403463035019454,-7.5200000000000005,8,503
129,3.1,-2.337096774193548,-0.2,1,505
130,5.05,-2.3376237623762375,-0.36,2,505
131,8.85,-2.3401129943502825,-0.64,3,505
132,12.25,-2.3424489795918366,-0.88,4,505
133,29.9,-2.3544147157190634,-2.12,5,505
134,37.1,-2.359288409703504,-2.6,6,505
135,44.3,-2.3641128668171554,-3.12,7,505
136,51.4,-2.368953307392996,-3.64,8,505
137,3.1,-2.054838709677419,0.04,1,507
138,5.05,-2.0554455445544555,0.08,2,507
139,8.85,-2.0593220338983054,0.16,3,507
140,12.25,-2.0620408163265305,0.2,4,507
141,29.9,-2.077752508361204,0.48,5,507
142,37.1,-2.084172506738544,0.6,6,507
143,44.3,-2.0905778781038373,0.72,7,507
144,51.4,-2.0968210116731516,0.8,8,507
145,3.1,-2.3096774193548386,0.56,1,509
146,5.05,-2.3207920792079206,0.88,2,509
147,8.85,-2.342937853107345,1.56,3,509
148,12.25,-2.363265306122449,2.16,4,509
149,29.9,-2.4680133779264213,5.28,5,509
