particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
136.0,-0.188,0.104,-0.972,-0.272,0.151,-1.403,-1.0,-211.0,29.0,0.14
143.0,-0.381,0.175,0.902,-0.522,0.24,1.237,-1.0,-211.0,29.0,0.14
299.0,-0.208,0.051,0.977,-1.371,0.336,6.432,1.0,211.0,29.0,0.14
302.0,-0.137,0.165,0.976,-0.724,0.873,5.169,1.0,211.0,29.0,0.14
305.0,-0.177,0.038,0.982,-1.599,0.343,8.874,1.0,321.0,29.0,0.494
307.0,-0.176,-0.043,0.983,-1.479,-0.361,8.272,-1.0,-211.0,29.0,0.14
329.0,-0.185,-0.139,-0.968,-0.268,-0.203,-1.408,1.0,211.0,29.0,0.14
332.0,0.207,-0.187,-0.952,0.233,-0.21,-1.071,1.0,211.0,29.0,0.14
333.0,-0.215,-0.131,-0.95,-0.58,-0.354,-2.561,-1.0,-321.0,29.0,0.494
339.0,0.234,0.061,0.965,0.311,0.081,1.285,1.0,211.0,29.0,0.14
340.0,-0.058,-0.186,0.972,-0.063,-0.202,1.054,-1.0,-211.0,29.0,0.14
386.0,-0.223,-0.008,-0.965,-0.223,-0.008,-0.966,1.0,211.0,29.0,0.14
387.0,0.209,-0.102,-0.97,0.409,-0.2,-1.895,-1.0,-211.0,29.0,0.14
891.0,0.5,0.859,0.065,0.837,1.439,0.109,-1.0,-211.0,29.0,0.14
897.0,-0.219,0.684,0.687,-0.276,0.864,0.868,1.0,211.0,29.0,0.14
898.0,-0.181,0.112,0.976,-0.509,0.314,2.741,-1.0,-211.0,29.0,0.14
935.0,0.174,0.211,0.96,0.434,0.524,2.391,1.0,211.0,29.0,0.14
938.0,0.455,0.707,0.354,0.155,0.24,0.12,1.0,211.0,29.0,0.14
942.0,-0.731,-0.619,-0.285,-2.081,-1.762,-0.811,-1.0,-211.0,29.0,0.14
955.0,-0.297,0.191,-0.934,-2.432,1.564,-7.65,-1.0,-321.0,29.0,0.494
958.0,-0.342,0.217,-0.914,-6.654,4.211,-17.762,-1.0,-321.0,29.0,0.494
959.0,-0.267,0.197,-0.943,-6.702,4.959,-23.72,1.0,211.0,29.0,0.14
960.0,-0.23,0.223,-0.947,-1.697,1.644,-6.995,-1.0,-211.0,29.0,0.14
962.0,-0.317,0.149,-0.935,-0.908,0.426,-2.678,1.0,211.0,29.0,0.14
966.0,-0.179,0.36,-0.914,-1.767,3.556,-9.035,-1.0,-321.0,29.0,0.494
967.0,-0.038,0.329,-0.942,-0.1,0.86,-2.466,1.0,211.0,29.0,0.14
971.0,-0.249,0.405,-0.878,-2.123,3.459,-7.492,-1.0,-321.0,29.0,0.494
973.0,-0.042,0.525,-0.847,-0.077,0.975,-1.574,1.0,211.0,29.0,0.14
1004.0,-0.393,-0.463,-0.639,-0.41,-0.484,-0.667,1.0,321.0,29.0,0.494
1108.0,0.243,0.131,-0.961,1.117,0.601,-4.406,-1.0,-211.0,29.0,0.14
1171.0,-0.255,0.747,0.251,-0.225,0.659,0.222,-1.0,-321.0,29.0,0.494
1172.0,0.21,0.853,0.455,0.204,0.829,0.442,1.0,211.0,29.0,0.14
