hit_id,r,phi,z,layer_id,particle_id
1,3.1,1.8064516129032258,3.4,1,116
2,5.05,1.7811881188118812,5.5600000000000005,2,116
3,8.85,1.7322033898305085,9.72,3,116
4,12.25,1.68734693877551,13.48,4,116
5,29.9,1.4484682274247491,33.68,5,116
6,37.1,1.3445121293800537,42.44,6,116
7,44.3,1.2342076749435664,51.76,7,116
8,51.4,1.1162451361867705,61.72,8,116
9,3.1,-1.8290322580645162,4.12,1,204
10,5.05,-1.812871287128713,6.76,2,204
11,8.85,-1.7802259887005651,11.84,3,204
12,12.25,-1.7514285714285713,16.36,4,204
13,29.9,-1.5984548494983277,40.36,5,204
14,37.1,-1.5348571428571427,50.36,6,204
15,44.3,-1.46913769751693,60.6,7,204
16,51.4,-1.403194552529183,71.,8,204
17,3.1,-2.7241935483870967,6.84,1,205
18,5.05,-2.735643564356436,11.16,2,205
19,8.85,-2.7587570621468926,19.56,3,205
20,12.25,-2.7795918367346935,27.080000000000002,4,205
21,29.9,-2.8888628762541804,66.4,5,205
22,37.1,-2.9338975741239888,82.68,6,205
23,44.3,-2.9794898419864557,99.08,7,205
24,51.4,-3.025007782101167,115.48,8,205
25,3.1,-1.7903225806451613,9.52,1,355
26,5.05,-1.7683168316831683,15.52,2,355
27,8.85,-1.7254237288135594,27.2,3,355
28,12.25,-1.6865306122448978,37.72,4,355
29,29.9,-1.4820133779264213,93.60000000000001,5,355
30,37.1,-1.3945498652291104,117.44,6,355
31,44.3,-1.3038194130925507,142.32,7,355
32,51.4,-1.2085214007782101,168.20000000000002,8,355
33,3.1,-2.7161290322580647,10.28,1,360
34,5.05,-2.70990099009901,16.72,2,360
35,8.85,-2.6954802259887005,29.28,3,360
36,12.25,-2.6828571428571424,40.56,4,360
37,29.9,-2.6172040133779264,99.16,5,360
38,37.1,-2.5904150943396225,123.16,6,360
39,44.3,-2.563431151241535,147.28,7,360
40,51.4,-2.536704280155642,171.16,8,360
41,3.1,1.6016129032258064,-8.120000000000001,1,382
42,5.05,1.5831683168316832,-13.24,2,382
43,8.85,1.5463276836158193,-23.240000000000002,3,382
44,12.25,1.513469387755102,-32.2,4,382
45,29.9,1.3402140468227424,-79.52,5,382
46,37.1,1.2668894878706198,-99.48,6,382
47,44.3,1.1919187358916477,-120.,7,382
48,51.4,1.1145252918287938,-141.,8,382
49,3.1,-2.1693548387096775,-15.56,1,383
50,5.05,-2.1574257425742576,-25.36,2,383
51,8.85,-2.1333333333333333,-44.480000000000004,3,383
52,12.25,-2.1118367346938776,-61.56,4,383
53,29.9,-1.9997458193979931,-151.04,5,383
54,37.1,-1.9533962264150941,-188.04,6,383
55,44.3,-1.906455981941309,-225.44,7,383
56,51.4,-1.8596147859922179,-262.84000000000003,8,383
57,3.1,0.75,-6.28,1,384
58,5.05,0.7366336633663366,-10.24,2,384
59,8.85,0.7107344632768362,-17.96,3,384
60,12.25,0.6865306122448979,-24.88,4,384
61,29.9,0.5623076923076923,-61.08,5,384
62,37.1,0.5108247978436657,-76.12,6,384
63,44.3,0.4583476297968397,-91.32000000000001,7,384
64,51.4,0.4058171206225681,-106.60000000000001,8,384
65,3.1,-2.0612903225806454,-2.2800000000000002,1,385
66,5.05,-2.0445544554455446,-3.68,2,385
67,8.85,-2.012994350282486,-6.48,3,385
68,12.25,-1.984081632653061,-8.96,4,385
69,29.9,-1.8342943143812709,-22.080000000000002,5,385
70,37.1,-1.7717574123989215,-27.560000000000002,6,385
71,44.3,-1.7077516930022572,-33.160000000000004,7,385
72,51.4,-1.6428482490272374,-38.800000000000004,8,385
73,3.1,1.9193548387096775,-1.76,1,425
74,5.05,1.8673267326732674,-2.88,2,425
75,8.85,1.7638418079096045,-5.08,3,425
76,12.25,1.6693877551020406,-7.12,4,425
77,29.9,1.0789030100334447,-19.72,5,425
78,3.1,-0.1032258064516129,-0.24,1,494
79,5.05,-0.1316831683168317,-0.4,2,494
80,8.85,-0.18700564971751413,-0.72,3,494
81,12.25,-0.23714285714285713,-1.,4,494
82,29.9,-0.5074983277591973,-2.56,5,494
83,37.1,-0.6273962264150943,-3.24,6,494
84,44.3,-0.7573634311512415,-3.96,7,494
85,51.4,-0.9013307392996108,-4.8,8,494
86,3.1,1.353225806451613,4.72,1,495
87,5.05,1.4089108910891088,7.68,2,495
88,8.85,1.5175141242937853,13.56,3,495
89,12.25,1.6175510204081631,18.96,4,495
90,29.9,2.2611705685618726,53.76,5,495
91,3.1,-1.4,15.040000000000001,1,530
92,5.05,-1.4198019801980197,24.52,2,530
93,8.85,-1.4570621468926555,43.04,3,530
94,12.25,-1.490612244897959,59.64,4,530
95,29.9,-1.667364548494983,147.4,5,530
96,37.1,-1.7415148247978434,184.44,6,530
97,44.3,-1.8188848758465008,222.56,7,530
98,51.4,-1.897385214007782,261.6,8,530
99,3.1,-2.7483870967741937,7.28,1,531
100,5.05,-2.741584158415842,11.88,2,531
101,8.85,-2.728813559322034,20.8,3,531
102,12.25,-2.717142857142857,28.8,4,531
103,29.9,-2.6559799331103675,70.36,5,531
104,37.1,-2.6310134770889486,87.4,6,531
105,44.3,-2.605950338600451,104.48,7,531
106,51.4,-2.581023346303502,121.4,8,531
107,3.1,2.317741935483871,1.28,1,566
108,5.05,2.3099009900990097,2.08,2,566
109,8.85,2.2954802259887006,3.68,3,566
110,12.25,2.2824489795918366,5.08,4,566
111,29.9,2.2137525083612037,12.4,5,566
112,37.1,2.1856226415094335,15.44,6,566
113,44.3,2.1574266365688484,18.44,7,566
114,51.4,2.129498054474708,21.44,8,566
115,3.1,-3.0725806451612905,10.88,1,571
116,5.05,-3.098019801980198,17.76,2,571
117,8.85,3.1350282485875707,31.16,3,571
118,12.25,3.0893877551020403,43.24,4,571
119,29.9,2.8469030100334445,108.,5,571
120,37.1,2.7408032345013473,136.24,6,571
121,44.3,2.628591422121896,166.24,7,571
122,51.4,2.5073346303501944,198.44,8,571
123,3.1,-0.08870967741935484,-0.68,1,855
124,5.05,-0.08316831683168317,-1.12,2,855
125,8.85,-0.07288135593220339,-1.96,3,855
