particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
110.0,0.297,0.107,0.922,0.186,0.067,0.577,1.0,211.0,90.0,0.14
119.0,-0.212,0.156,0.962,-0.413,0.304,1.879,1.0,211.0,90.0,0.14
123.0,-0.18,0.264,0.9,-0.3,0.439,1.501,1.0,321.0,90.0,0.494
125.0,-0.045,0.221,0.972,-0.316,1.561,6.849,-1.0,-321.0,90.0,0.494
126.0,0.903,0.224,0.224,0.436,0.108,0.108,1.0,211.0,90.0,0.14
127.0,0.781,0.239,-0.567,0.979,0.299,-0.71,-1.0,-211.0,90.0,0.14
128.0,0.939,0.343,-0.001,3.425,1.252,-0.005,1.0,211.0,90.0,0.14
132.0,-0.471,0.465,0.727,-1.263,1.245,1.947,-1.0,-321.0,90.0,0.494
135.0,-0.606,0.221,0.757,-2.729,0.996,3.409,1.0,321.0,90.0,0.494
277.0,0.078,-0.633,0.768,0.179,-1.456,1.765,1.0,211.0,90.0,0.14
281.0,0.334,-0.43,0.838,1.753,-2.257,4.402,-1.0,-211.0,90.0,0.14
282.0,0.392,-0.544,0.742,4.135,-5.733,7.827,1.0,211.0,90.0,0.14
283.0,0.332,-0.412,0.847,0.89,-1.103,2.27,-1.0,-211.0,90.0,0.14
287.0,0.4,-0.535,0.742,1.095,-1.464,2.03,1.0,211.0,90.0,0.14
288.0,0.539,-0.38,0.75,1.721,-1.215,2.397,-1.0,-211.0,90.0,0.14
292.0,0.056,0.788,0.462,0.019,0.273,0.16,-1.0,-211.0,90.0,0.14
294.0,0.815,0.002,0.576,1.806,0.004,1.277,1.0,211.0,90.0,0.14
300.0,0.375,0.276,-0.878,0.487,0.359,-1.14,-1.0,-211.0,90.0,0.14
301.0,0.006,-0.198,-0.979,0.021,-0.676,-3.34,1.0,211.0,90.0,0.14
303.0,0.418,0.094,-0.901,0.925,0.208,-1.994,1.0,211.0,90.0,0.14
305.0,0.321,0.099,-0.941,1.56,0.483,-4.577,-1.0,-211.0,90.0,0.14
306.0,0.042,-0.21,-0.976,0.15,-0.752,-3.498,1.0,211.0,90.0,0.14
309.0,0.144,-0.102,-0.982,1.005,-0.714,-6.847,-1.0,-321.0,90.0,0.494
310.0,0.299,-0.077,-0.949,0.63,-0.163,-2.002,1.0,211.0,90.0,0.14
337.0,-0.124,0.124,0.982,-0.273,0.272,2.161,-1.0,-211.0,90.0,0.14
346.0,0.434,-0.374,0.696,0.14,-0.12,0.224,1.0,211.0,90.0,0.14
347.0,0.421,-0.44,0.305,0.08,-0.084,0.058,-1.0,-211.0,90.0,0.14
349.0,0.55,0.811,-0.12,0.479,0.706,-0.105,1.0,211.0,90.0,0.14
350.0,0.868,0.477,0.118,1.842,1.013,0.251,-1.0,-211.0,90.0,0.14
351.0,0.841,0.377,-0.356,2.642,1.184,-1.119,1.0,321.0,90.0,0.494
352.0,0.886,0.426,-0.175,2.62,1.26,-0.519,-1.0,-211.0,90.0,0.14
353.0,-0.076,0.27,0.644,-0.053,0.187,0.447,1.0,321.0,90.0,0.494
354.0,0.15,-0.011,0.696,0.106,-0.007,0.49,-1.0,-321.0,90.0,0.494
361.0,-0.586,0.213,0.781,-2.486,0.905,3.31,-1.0,-211.0,90.0,0.14
363.0,-0.677,0.061,0.732,-8.143,0.735,8.798,1.0,321.0,90.0,0.494
364.0,-0.722,0.156,0.673,-3.159,0.682,2.947,-1.0,-211.0,90.0,0.14
376.0,0.684,0.008,0.437,0.164,0.002,0.104,-1.0,-211.0,90.0,0.14
378.0,0.375,-0.476,0.795,1.517,-1.927,3.216,1.0,211.0,90.0,0.14
380.0,0.391,-0.486,0.781,8.5,-10.556,16.986,1.0,321.0,90.0,0.494
383.0,0.598,-0.306,0.688,0.304,-0.156,0.349,-1.0,-211.0,90.0,0.14
384.0,0.428,-0.454,0.781,2.252,-2.391,4.108,1.0,211.0,90.0,0.14
385.0,0.411,-0.483,0.773,2.075,-2.443,3.905,-1.0,-211.0,90.0,0.14
387.0,0.608,-0.496,0.598,0.526,-0.429,0.517,1.0,211.0,90.0,0.14
388.0,0.453,-0.51,0.73,1.524,-1.716,2.456,-1.0,-211.0,90.0,0.14
393.0,0.585,-0.536,0.582,0.459,-0.421,0.457,1.0,211.0,90.0,0.14
394.0,0.415,-0.722,0.551,1.022,-1.779,1.357,1.0,211.0,90.0,0.14
395.0,0.681,-0.691,0.218,0.945,-0.959,0.302,-1.0,-211.0,90.0,0.14
396.0,0.475,-0.778,-0.41,3.178,-5.202,-2.737,1.0,211.0,90.0,0.14
399.0,0.351,-0.459,-0.8,0.304,-0.398,-0.693,-1.0,-211.0,90.0,0.14
400.0,-0.135,-0.191,-0.967,-0.182,-0.258,-1.303,1.0,211.0,90.0,0.14
409.0,0.208,-0.06,-0.975,0.502,-0.146,-2.355,-1.0,-211.0,90.0,0.14
482.0,-0.579,0.216,0.785,-1.777,0.663,2.412,1.0,211.0,90.0,0.14
484.0,-0.301,0.092,0.916,-0.597,0.183,1.817,-1.0,-321.0,90.0,0.494
493.0,-0.571,0.376,0.724,-0.838,0.552,1.063,1.0,211.0,90.0,0.14
494.0,-0.408,0.381,0.828,-1.198,1.116,2.428,-1.0,-211.0,90.0,0.14
510.0,-0.375,0.417,0.826,-0.894,0.994,1.97,1.0,211.0,90.0,0.14
515.0,-0.244,0.315,0.912,-0.359,0.464,1.343,-1.0,-211.0,90.0,0.14
517.0,-0.04,0.612,-0.744,-76.734,1161.744,-1412.431,1.0,-15.0,90.0,500.0
518.0,0.036,-0.767,-0.543,52.935,-1127.16,-798.178,-1.0,15.0,90.0,500.0
521.0,-0.567,0.225,0.789,-1.047,0.415,1.458,1.0,211.0,90.0,0.14
522.0,-0.453,0.395,0.799,-2.627,2.288,4.628,-1.0,-211.0,90.0,0.14
523.0,-0.281,0.37,0.883,-0.577,0.759,1.814,1.0,211.0,90.0,0.14
524.0,-0.527,0.462,0.66,-0.273,0.239,0.342,-1.0,-211.0,90.0,0.14
