hit_id,r,phi,z,layer_id,particle_id
1,3.1,2.5403225806451615,0.36,1,352
2,5.05,2.5297029702970297,0.56,2,352
3,8.85,2.510169491525424,0.96,3,352
4,12.25,2.4922448979591834,1.36,4,352
5,29.9,2.3992173913043477,3.3200000000000003,5,352
6,37.1,2.361029649595687,4.12,6,352
7,44.3,2.3222844243792324,4.92,7,352
8,51.4,2.283953307392996,5.72,8,352
9,3.1,2.7483870967741937,0.72,1,353
10,5.05,2.7564356435643567,1.2,2,353
11,8.85,2.7728813559322036,2.08,3,353
12,12.25,2.7869387755102037,2.92,4,353
13,29.9,2.8623678929765886,7.08,5,353
14,37.1,2.8932991913746626,8.8,6,353
15,44.3,2.9243069977426632,10.56,7,353
16,51.4,2.9552217898832684,12.280000000000001,8,353
17,3.1,3.0274193548387096,-0.16,1,356
18,5.05,3.023762376237624,-0.24,2,356
19,8.85,3.0163841807909604,-0.44,3,356
20,12.25,3.010204081632653,-0.6,4,356
21,29.9,2.9777859531772575,-1.48,5,356
22,37.1,2.964415094339622,-1.84,6,356
23,44.3,2.9511693002257333,-2.2,7,356
24,51.4,2.938089494163424,-2.56,8,356
25,3.1,-3.014516129032258,1.8,1,359
26,5.05,-3.003960396039604,2.92,2,359
27,8.85,-2.9847457627118645,5.12,3,359
28,12.25,-2.966938775510204,7.08,4,359
29,29.9,-2.875785953177257,17.400000000000002,5,359
30,37.1,-2.8382210242587598,21.6,6,359
31,44.3,-2.8003566591422118,25.88,7,359
32,51.4,-2.7627976653696495,30.12,8,359
33,3.1,-2.220967741935484,-0.48,1,360
34,5.05,-2.230693069306931,-0.8,2,360
35,8.85,-2.247457627118644,-1.36,3,360
36,12.25,-2.2624489795918366,-1.92,4,360
37,29.9,-2.342020066889632,-4.68,5,360
38,37.1,-2.3745929919137465,-5.8,6,360
39,44.3,-2.407399548532731,-6.92,7,360
40,51.4,-2.4399961089494164,-8.08,8,360
41,3.1,-0.3580645161290323,6.08,1,367
42,5.05,-0.31485148514851485,9.88,2,367
43,8.85,-0.22937853107344633,17.400000000000002,3,367
44,12.25,-0.15224489795918367,24.240000000000002,4,367
45,29.9,0.2978127090301003,63.88,5,367
46,37.1,0.53877628032345,85.12,6,367
47,3.1,1.5580645161290323,-0.76,1,368
48,5.05,1.5475247524752476,-1.24,2,368
49,8.85,1.5254237288135595,-2.2,3,368
50,12.25,1.5057142857142856,-3.04,4,368
51,29.9,1.4026421404682274,-7.44,5,368
52,37.1,1.3601832884097034,-9.24,6,368
53,44.3,1.3173273137697517,-11.08,7,368
54,51.4,1.274603112840467,-12.88,8,368
55,3.1,-1.7516129032258065,-3.96,1,374
56,5.05,-1.7554455445544555,-6.44,2,374
57,8.85,-1.7610169491525425,-11.28,3,374
58,12.25,-1.7665306122448978,-15.64,4,374
59,29.9,-1.7938127090301001,-38.160000000000004,5,374
60,37.1,-1.8049326145552558,-47.32,6,374
61,44.3,-1.816121896162528,-56.52,7,374
62,51.4,-1.8271361867704279,-65.6,8,374
63,3.1,-1.3419354838709678,-4.12,1,376
64,5.05,-1.3376237623762377,-6.76,2,376
65,8.85,-1.328813559322034,-11.8,3,376
66,12.25,-1.3212244897959182,-16.36,4,376
67,29.9,-1.2814247491638795,-39.92,5,376
68,37.1,-1.2652398921832881,-49.56,6,376
69,44.3,-1.24879006772009,-59.24,7,376
70,51.4,-1.2327976653696497,-68.76,8,376
71,3.1,-1.7790322580645161,-2.2800000000000002,1,377
72,5.05,-1.7811881188118812,-3.72,2,377
73,8.85,-1.7847457627118644,-6.48,3,377
74,12.25,-1.7877551020408162,-9.,4,377
75,29.9,-1.8040468227424749,-21.96,5,377
76,37.1,-1.8107061994609162,-27.240000000000002,6,377
77,44.3,-1.8172731376975166,-32.56,7,377
78,51.4,-1.823828793774319,-37.76,8,377
79,3.1,-1.5096774193548388,-2.24,1,378
80,5.05,-1.508910891089109,-3.64,2,378
81,8.85,-1.507909604519774,-6.36,3,378
82,12.25,-1.50734693877551,-8.84,4,378
83,29.9,-1.503277591973244,-21.56,5,378
84,37.1,-1.5015902964959567,-26.72,6,378
85,44.3,-1.4999142212189616,-31.92,7,378
86,51.4,-1.498249027237354,-37.04,8,378
87,3.1,-1.45,-1.68,1,379
88,5.05,-1.4504950495049505,-2.72,2,379
89,8.85,-1.4531073446327685,-4.76,3,379
90,12.25,-1.4551020408163264,-6.6000000000000005,4,379
91,29.9,-1.4647290969899665,-16.12,5,379
92,37.1,-1.4687816711590294,-20.,6,379
93,44.3,-1.4728216704288937,-23.88,7,379
94,51.4,-1.4767509727626458,-27.72,8,379
95,3.1,-1.3629032258064515,-2.16,1,382
96,5.05,-1.3623762376237625,-3.52,2,382
97,8.85,-1.3615819209039548,-6.16,3,382
98,12.25,-1.3612244897959183,-8.56,4,382
99,29.9,-1.3576120401337792,-20.84,5,382
100,37.1,-1.3561509433962262,-25.88,6,382
101,44.3,-1.3547810383747176,-30.88,7,382
102,51.4,-1.3533190661478598,-35.84,8,382
103,3.1,-1.5403225806451613,-4.5600000000000005,1,389
104,5.05,-1.5425742574257426,-7.4,2,389
105,8.85,-1.5497175141242938,-12.96,3,389
106,12.25,-1.5551020408163263,-17.96,4,389
107,29.9,-1.5853779264214045,-43.84,5,389
108,37.1,-1.5976334231805929,-54.44,6,389
109,44.3,-1.6098961625282164,-65.,7,389
110,51.4,-1.622077821011673,-75.44,8,389
111,3.1,-0.17258064516129032,-3.8000000000000003,1,391
112,5.05,-0.15544554455445544,-6.16,2,391
113,8.85,-0.11977401129943503,-10.8,3,391
114,12.25,-0.08816326530612244,-14.96,4,391
115,29.9,0.07812040133779263,-36.96,5,391
116,37.1,0.14809703504043126,-46.2,6,391
117,44.3,0.21988713318284422,-55.68,7,391
118,51.4,0.2930350194552529,-65.36,8,391
119,3.1,-0.4596774193548387,-6.76,1,394
120,5.05,-0.4376237623762376,-11.,2,394
121,8.85,-0.3949152542372881,-19.28,3,394
122,12.25,-0.3571428571428571,-26.72,4,394
123,29.9,-0.15533110367892974,-66.32000000000001,5,394
124,37.1,-0.06955795148247977,-83.2,6,394
125,44.3,0.020108352144469523,-100.76,7,394
126,51.4,0.1133112840466926,-119.,8,394
127,3.1,-1.8983870967741936,-8.52,1,395
128,5.05,-1.9029702970297029,-13.88,2,395
129,8.85,-1.9112994350282486,-24.32,3,395
130,12.25,-1.9187755102040815,-33.68,4,395
131,29.9,-1.9577859531772575,-82.24,5,395
132,37.1,-1.973741239892183,-102.08,6,395
133,44.3,-1.989729119638826,-121.92,7,395
134,51.4,-2.0054046692607,-141.56,8,395
135,3.1,-1.0629032258064517,5.92,1,487
136,5.05,-1.0504950495049505,9.6,2,487
137,8.85,-1.0265536723163842,16.84,3,487
138,12.25,-1.0044897959183672,23.36,4,487
139,29.9,-0.8902541806020067,57.28,5,487
140,37.1,-0.8430350404312668,71.32000000000001,6,487
141,44.3,-0.7952009029345372,85.52,7,487
142,51.4,-0.7473385214007782,99.72,8,487
143,3.1,-2.195161290322581,-0.44,1,514
144,5.05,-2.1871287128712873,-0.72,2,514
145,8.85,-2.1706214689265537,-1.24,3,514
146,12.25,-2.1563265306122448,-1.72,4,514
147,29.9,-2.0801404682274245,-4.2,5,514
148,37.1,-2.0490727762803234,-5.24,6,514
149,44.3,-2.017589164785553,-6.24,7,514
150,51.4,-1.9864863813229572,-7.28,8,514
151,3.1,2.143548387096774,11.16,1,515
152,5.05,2.131683168316832,18.16,2,515
153,8.85,2.1073446327683616,31.84,3,515
154,12.25,2.0857142857142854,44.08,4,515
155,29.9,1.9726822742474914,108.16,5,515
156,37.1,1.9259029649595685,134.64000000000001,6,515
157,44.3,1.878672686230248,161.44,7,515
158,51.4,1.8314357976653695,188.20000000000002,8,515
159,3.1,0.7725806451612903,7.92,1,516
160,5.05,0.7821782178217822,12.92,2,516
161,8.85,0.8005649717514125,22.64,3,516
162,12.25,0.8163265306122448,31.32,4,516
163,29.9,0.9000334448160534,76.68,5,516
164,37.1,0.9343126684636117,95.32000000000001,6,516
165,44.3,0.9688848758465011,114.04,7,516
166,51.4,1.0031984435797665,132.68,8,516
167,3.1,0.9225806451612903,-12.56,1,552
168,5.05,0.9326732673267327,-20.44,2,552
169,8.85,0.9536723163841808,-35.800000000000004,3,552
170,12.25,0.9722448979591836,-49.6,4,552
171,29.9,1.0700334448160533,-121.52,5,552
172,37.1,1.1099946091644204,-151.16,6,552
173,44.3,1.1507810383747177,-181.04,7,552
174,51.4,1.1910583657587548,-210.8,8,552
175,3.1,0.9661290322580646,-2.,1,556
176,5.05,0.9306930693069307,-3.24,2,556
