particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
346.0,-0.452,-0.529,-0.497,-0.122,-0.142,-0.134,1.0,211.0,99.0,0.14
373.0,0.266,-0.512,0.735,0.104,-0.2,0.287,-1.0,-211.0,99.0,0.14
385.0,-0.187,-0.065,-0.979,-0.547,-0.19,-2.857,1.0,211.0,99.0,0.14
389.0,0.51,0.014,-0.484,0.1,0.003,-0.095,-1.0,-211.0,99.0,0.14
390.0,0.005,-0.439,-0.841,0.008,-0.684,-1.309,1.0,321.0,99.0,0.494
392.0,-0.121,0.526,0.836,-0.166,0.721,1.146,-1.0,-211.0,99.0,0.14
404.0,0.336,0.36,0.812,0.149,0.159,0.36,-1.0,-211.0,99.0,0.14
408.0,-0.518,0.671,0.516,-0.593,0.769,0.59,-1.0,-211.0,99.0,0.14
410.0,0.724,0.036,0.655,0.472,0.023,0.427,1.0,211.0,99.0,0.14
430.0,0.637,0.151,-0.727,0.43,0.102,-0.49,-1.0,-211.0,99.0,0.14
438.0,0.164,-0.032,0.985,0.675,-0.131,4.046,-1.0,-211.0,99.0,0.14
499.0,0.448,-0.266,0.802,0.214,-0.127,0.383,1.0,211.0,99.0,0.14
506.0,0.775,-0.44,-0.33,0.347,-0.198,-0.148,-1.0,-211.0,99.0,0.14
509.0,0.19,0.106,-0.945,0.109,0.061,-0.544,1.0,211.0,99.0,0.14
510.0,0.167,0.154,-0.973,0.535,0.492,-3.109,-1.0,-211.0,99.0,0.14
530.0,0.038,-0.332,-0.937,0.051,-0.447,-1.262,-1.0,-211.0,99.0,0.14
531.0,-0.178,-0.044,-0.969,-0.149,-0.037,-0.814,1.0,211.0,99.0,0.14
533.0,0.316,-0.877,-0.278,0.19,-0.528,-0.167,-1.0,-211.0,99.0,0.14
535.0,-0.357,0.179,-0.909,-0.426,0.214,-1.086,1.0,211.0,99.0,0.14
537.0,0.374,0.871,0.112,0.175,0.408,0.052,-1.0,-211.0,99.0,0.14
539.0,0.03,0.787,-0.603,0.034,0.887,-0.68,1.0,211.0,99.0,0.14
541.0,0.447,0.366,0.333,0.084,0.069,0.062,1.0,211.0,99.0,0.14
543.0,-0.682,0.475,0.499,-0.384,0.268,0.281,-1.0,-211.0,99.0,0.14
548.0,-0.144,-0.156,0.964,-0.126,-0.137,0.847,-1.0,-211.0,99.0,0.14
549.0,-0.276,0.011,0.955,-0.341,0.014,1.182,1.0,211.0,99.0,0.14
564.0,-0.013,-0.317,0.947,-0.043,-1.032,3.078,1.0,211.0,99.0,0.14
572.0,-0.19,-0.074,-0.973,-0.245,-0.095,-1.254,1.0,211.0,99.0,0.14
574.0,0.25,-0.904,-0.032,0.101,-0.367,-0.013,-1.0,-211.0,99.0,0.14
576.0,0.571,-0.574,-0.487,0.243,-0.245,-0.208,1.0,211.0,99.0,0.14
578.0,0.381,-0.842,0.237,0.176,-0.39,0.11,1.0,211.0,99.0,0.14
579.0,0.209,-0.316,0.824,0.069,-0.105,0.273,-1.0,-211.0,99.0,0.14
601.0,0.858,0.179,0.346,0.356,0.074,0.143,1.0,211.0,99.0,0.14
602.0,-0.359,0.15,0.903,-0.274,0.115,0.688,-1.0,-211.0,99.0,0.14
743.0,0.165,0.136,0.972,0.229,0.188,1.343,1.0,211.0,99.0,0.14
819.0,0.401,-0.664,0.062,0.089,-0.148,0.014,1.0,211.0,99.0,0.14
822.0,0.185,0.405,0.834,0.279,0.61,1.257,1.0,321.0,99.0,0.494
865.0,0.632,0.001,0.61,0.184,0.0,0.178,-1.0,-211.0,99.0,0.14
866.0,0.718,0.312,0.279,0.18,0.078,0.07,1.0,211.0,99.0,0.14
1082.0,0.128,0.314,-0.938,0.248,0.61,-1.821,-1.0,-211.0,99.0,0.14
1083.0,0.17,-0.048,-0.979,0.246,-0.07,-1.418,1.0,211.0,99.0,0.14
1129.0,-0.184,0.087,0.966,-0.16,0.075,0.838,1.0,211.0,99.0,0.14
1236.0,0.301,0.102,0.947,1.234,0.419,3.88,-1.0,-211.0,99.0,0.14
1241.0,0.427,0.12,0.892,0.665,0.188,1.389,-1.0,-211.0,99.0,0.14
1243.0,0.281,-0.597,0.736,0.264,-0.56,0.69,-1.0,-211.0,99.0,0.14
1246.0,0.751,-0.043,0.617,0.452,-0.026,0.371,1.0,211.0,99.0,0.14
1247.0,0.233,-0.559,0.794,0.627,-1.505,2.137,-1.0,-211.0,99.0,0.14
1253.0,-0.463,0.728,0.148,-0.133,0.21,0.043,1.0,211.0,99.0,0.14
1256.0,-0.648,0.753,-0.055,-0.9,1.044,-0.077,-1.0,-211.0,99.0,0.14
1257.0,0.065,-0.651,-0.671,0.026,-0.26,-0.268,1.0,211.0,99.0,0.14
1260.0,0.914,-0.197,-0.343,1.493,-0.322,-0.56,1.0,211.0,99.0,0.14
1262.0,0.12,-0.72,0.681,0.307,-1.844,1.743,1.0,211.0,99.0,0.14
1264.0,-0.415,-0.418,0.768,-0.816,-0.822,1.51,-1.0,-321.0,99.0,0.494
1295.0,-0.087,0.138,0.852,-0.086,0.136,0.844,1.0,321.0,99.0,0.494
1296.0,-0.584,-0.121,0.762,-0.326,-0.067,0.425,-1.0,-211.0,99.0,0.14
1297.0,-0.202,-0.022,0.151,-0.103,-0.011,0.077,-1.0,-321.0,99.0,0.494
1333.0,-0.081,0.181,-0.977,-0.143,0.318,-1.718,1.0,211.0,99.0,0.14
1334.0,0.14,-0.48,-0.825,0.074,-0.253,-0.435,-1.0,-211.0,99.0,0.14
1336.0,-0.082,-0.586,-0.781,-0.058,-0.415,-0.553,-1.0,-211.0,99.0,0.14
1337.0,0.688,0.295,-0.407,0.183,0.079,-0.108,-1.0,-211.0,99.0,0.14
