particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
212.0,-0.478,-0.7,0.527,-1.184,-1.732,1.304,1.0,211.0,86.0,0.14
214.0,-0.524,-0.587,0.617,-2.564,-2.869,3.016,-1.0,-211.0,86.0,0.14
217.0,-0.361,-0.571,0.694,-0.203,-0.321,0.39,-1.0,-211.0,86.0,0.14
219.0,0.338,-0.472,0.802,1.18,-1.648,2.799,1.0,321.0,86.0,0.494
222.0,0.32,-0.547,0.774,10.143,-17.338,24.528,1.0,211.0,86.0,0.14
357.0,0.033,-0.343,-0.938,0.11,-1.143,-3.127,-1.0,-211.0,86.0,0.14
411.0,-0.272,-0.025,0.948,-0.229,-0.021,0.799,1.0,211.0,86.0,0.14
412.0,-0.4,-0.535,0.718,-0.289,-0.387,0.52,-1.0,-211.0,86.0,0.14
421.0,-0.543,-0.371,0.701,-0.275,-0.188,0.355,1.0,211.0,86.0,0.14
422.0,0.268,-0.525,0.8,1.162,-2.281,3.472,-1.0,-321.0,86.0,0.494
447.0,-0.076,-0.145,-0.986,-0.949,-1.794,-12.246,-1.0,-211.0,86.0,0.14
459.0,-0.133,-0.095,-0.982,-0.207,-0.147,-1.522,1.0,211.0,86.0,0.14
479.0,-0.302,-0.048,-0.946,-0.394,-0.063,-1.235,1.0,211.0,86.0,0.14
480.0,0.278,-0.326,-0.885,0.212,-0.249,-0.674,-1.0,-211.0,86.0,0.14
571.0,-0.106,-0.178,-0.976,-0.224,-0.377,-2.06,1.0,211.0,86.0,0.14
572.0,-0.268,0.007,-0.957,-0.344,0.009,-1.227,-1.0,-211.0,86.0,0.14
647.0,0.226,0.6,-0.669,0.084,0.222,-0.248,-1.0,-211.0,86.0,0.14
648.0,0.233,-0.374,-0.86,0.444,-0.713,-1.64,1.0,321.0,86.0,0.494
671.0,-0.272,0.067,0.958,-0.58,0.142,2.039,-1.0,-211.0,86.0,0.14
672.0,-0.263,0.644,0.628,-0.105,0.258,0.252,1.0,211.0,86.0,0.14
675.0,0.162,-0.406,-0.893,0.219,-0.549,-1.206,1.0,211.0,86.0,0.14
676.0,0.126,0.35,-0.916,0.116,0.323,-0.844,-1.0,-211.0,86.0,0.14
