hit_id,r,phi,z,layer_id,particle_id
1,3.1,-1.9725806451612904,-3.56,1,65
2,5.05,-2.001980198019802,-5.8,2,65
3,8.85,-2.06045197740113,-10.200000000000001,3,65
4,12.25,-2.1122448979591835,-14.16,4,65
5,29.9,-2.3945551839464883,-35.64,5,65
6,37.1,-2.520765498652291,-45.28,6,65
7,44.3,-2.659060948081264,-55.76,7,65
8,51.4,-2.8153852140077817,-67.64,8,65
9,3.1,-1.117741935483871,-17.56,1,437
10,5.05,-1.1227722772277229,-28.6,2,437
11,8.85,-1.1310734463276837,-50.160000000000004,3,437
12,12.25,-1.1383673469387754,-69.44,4,437
13,29.9,-1.1777190635451504,-169.56,5,437
14,37.1,-1.1937574123989216,-210.48000000000002,6,437
15,44.3,-1.2098013544018058,-251.44,7,437
16,51.4,-1.2257198443579767,-291.88,8,437
17,3.1,-0.6290322580645161,-18.6,1,438
18,5.05,-0.6267326732673267,-30.28,2,438
19,8.85,-0.6203389830508474,-53.08,3,438
20,12.25,-0.6146938775510203,-73.48,4,438
21,29.9,-0.5861872909698996,-179.4,5,438
22,37.1,-0.5744258760107815,-222.64000000000001,6,438
23,44.3,-0.562726862302483,-265.92,7,438
24,51.4,-0.5512101167315174,-308.6,8,438
25,3.1,-1.0306451612903227,-8.68,1,440
26,5.05,-1.0346534653465347,-14.120000000000001,2,440
27,8.85,-1.0429378531073448,-24.76,3,440
28,12.25,-1.050204081632653,-34.28,4,440
29,29.9,-1.0884548494983277,-83.72,5,440
30,37.1,-1.1041293800539083,-103.92,6,440
31,44.3,-1.1197742663656884,-124.12,7,440
32,51.4,-1.1352295719844356,-144.08,8,440
33,3.1,-0.2693548387096774,-8.32,1,442
34,5.05,-0.26435643564356437,-13.56,2,442
35,8.85,-0.25310734463276835,-23.8,3,442
36,12.25,-0.24285714285714283,-32.92,4,442
37,29.9,-0.19126421404682273,-80.44,5,442
38,37.1,-0.17009164420485173,-99.88,6,442
