particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
140.0,-0.293,0.252,0.911,-0.285,0.245,0.887,1.0,211.0,78.0,0.14
436.0,-0.283,-0.115,0.951,-1.023,-0.414,3.44,-1.0,-211.0,78.0,0.14
440.0,-0.174,0.177,0.817,-0.165,0.168,0.774,-1.0,-321.0,78.0,0.494
443.0,-0.198,0.023,0.974,-0.255,0.03,1.257,1.0,211.0,78.0,0.14
450.0,0.282,0.291,0.912,0.575,0.593,1.859,-1.0,-211.0,78.0,0.14
453.0,0.005,0.785,0.617,0.011,1.839,1.446,-1.0,-211.0,78.0,0.14
458.0,-0.686,-0.175,0.443,-0.174,-0.045,0.113,-1.0,-211.0,78.0,0.14
463.0,-0.277,0.241,-0.689,-0.219,0.191,-0.545,-1.0,-321.0,78.0,0.494
465.0,0.342,-0.412,-0.723,0.109,-0.131,-0.231,1.0,211.0,78.0,0.14
474.0,-0.326,-0.724,-0.411,-0.36,-0.799,-0.454,-1.0,-321.0,78.0,0.494
476.0,-0.911,0.136,-0.376,-1.287,0.192,-0.53,1.0,211.0,78.0,0.14
542.0,-0.199,0.055,-0.977,-0.567,0.156,-2.775,-1.0,-211.0,78.0,0.14
556.0,-0.113,0.178,0.976,-0.27,0.424,2.32,-1.0,-211.0,78.0,0.14
557.0,0.296,-0.342,-0.882,0.308,-0.356,-0.918,1.0,211.0,78.0,0.14
653.0,0.066,0.227,0.964,0.077,0.264,1.118,1.0,211.0,78.0,0.14
655.0,-0.175,0.2,0.953,-0.169,0.192,0.917,-1.0,-211.0,78.0,0.14
659.0,-0.418,-0.134,0.893,-2.164,-0.692,4.624,-1.0,-321.0,78.0,0.494
660.0,-0.152,-0.193,0.961,-0.162,-0.206,1.025,1.0,211.0,78.0,0.14
666.0,0.034,0.422,0.898,0.04,0.497,1.059,1.0,211.0,78.0,0.14
667.0,-0.153,0.766,0.604,-0.135,0.672,0.53,-1.0,-211.0,78.0,0.14
670.0,0.13,0.14,0.959,0.087,0.093,0.638,-1.0,-211.0,78.0,0.14
678.0,0.256,0.112,0.936,0.167,0.073,0.611,1.0,211.0,78.0,0.14
679.0,0.224,0.225,0.948,2.165,2.175,9.186,-1.0,-211.0,78.0,0.14
686.0,0.193,0.967,-0.041,0.169,0.846,-0.035,1.0,211.0,78.0,0.14
688.0,-0.486,0.552,0.66,-0.449,0.51,0.61,-1.0,-211.0,78.0,0.14
689.0,0.344,-0.515,0.714,0.146,-0.219,0.304,1.0,211.0,78.0,0.14
694.0,-0.671,0.439,0.237,-0.171,0.112,0.06,1.0,211.0,78.0,0.14
696.0,-0.182,0.546,0.583,-0.044,0.133,0.142,1.0,211.0,78.0,0.14
697.0,-0.32,0.176,-0.658,-0.24,0.132,-0.494,1.0,321.0,78.0,0.494
698.0,-0.817,0.074,-0.553,-0.794,0.072,-0.538,-1.0,-211.0,78.0,0.14
702.0,0.113,0.835,-0.394,0.043,0.318,-0.15,-1.0,-211.0,78.0,0.14
703.0,0.618,-0.005,-0.765,0.479,-0.004,-0.592,1.0,211.0,78.0,0.14
704.0,0.278,0.624,-0.415,0.065,0.145,-0.096,-1.0,-211.0,78.0,0.14
707.0,0.069,0.844,-0.506,0.059,0.726,-0.435,1.0,211.0,78.0,0.14
709.0,0.348,0.165,-0.847,0.468,0.222,-1.138,-1.0,-321.0,78.0,0.494
710.0,0.665,0.245,0.311,0.146,0.054,0.069,1.0,211.0,78.0,0.14
711.0,0.657,-0.454,0.485,0.257,-0.178,0.19,1.0,211.0,78.0,0.14
717.0,-0.951,-0.241,-0.14,-0.981,-0.249,-0.144,1.0,211.0,78.0,0.14
718.0,-0.813,0.074,-0.201,-0.209,0.019,-0.052,-1.0,-211.0,78.0,0.14
741.0,-0.126,-0.106,-0.986,-0.619,-0.521,-4.847,1.0,211.0,78.0,0.14
764.0,0.239,0.752,-0.504,0.095,0.299,-0.201,1.0,211.0,78.0,0.14
765.0,0.072,-0.805,-0.331,0.021,-0.231,-0.095,-1.0,-211.0,78.0,0.14
769.0,-0.119,-0.253,-0.897,-0.049,-0.104,-0.366,-1.0,-211.0,78.0,0.14
861.0,0.145,0.751,-0.268,0.034,0.179,-0.064,-1.0,-211.0,78.0,0.14
863.0,0.024,0.941,-0.196,0.012,0.477,-0.099,1.0,211.0,78.0,0.14
868.0,-0.487,-0.067,0.669,-0.122,-0.017,0.168,-1.0,-211.0,78.0,0.14
1018.0,0.165,-0.195,-0.966,0.763,-0.898,-4.453,1.0,211.0,78.0,0.14
1028.0,0.486,-0.778,-0.386,0.695,-1.111,-0.551,1.0,211.0,78.0,0.14
1032.0,-0.785,-0.561,0.19,-0.606,-0.433,0.146,1.0,211.0,78.0,0.14
1033.0,0.752,-0.508,0.396,0.744,-0.502,0.391,-1.0,-211.0,78.0,0.14
1038.0,0.157,-0.053,0.985,0.38,-0.128,2.39,1.0,211.0,78.0,0.14
1076.0,-0.336,0.57,0.427,-0.076,0.129,0.097,-1.0,-211.0,78.0,0.14
1078.0,-0.876,-0.095,-0.163,-0.275,-0.03,-0.051,1.0,211.0,78.0,0.14
1101.0,-0.055,-0.163,-0.965,-0.038,-0.114,-0.675,-1.0,-211.0,78.0,0.14
1158.0,0.235,-0.17,-0.956,1.101,-0.796,-4.476,1.0,211.0,78.0,0.14
1159.0,0.473,-0.462,-0.724,0.338,-0.33,-0.518,-1.0,-211.0,78.0,0.14
1162.0,-0.123,-0.369,-0.916,-0.17,-0.511,-1.269,1.0,211.0,78.0,0.14
1164.0,-0.51,-0.657,-0.497,-0.286,-0.369,-0.279,1.0,211.0,78.0,0.14
1165.0,0.395,-0.815,-0.391,0.331,-0.683,-0.327,-1.0,-211.0,78.0,0.14
1170.0,-0.123,-0.574,-0.278,-0.023,-0.105,-0.051,-1.0,-211.0,78.0,0.14
1171.0,0.078,-0.969,-0.221,0.133,-1.649,-0.377,-1.0,-211.0,78.0,0.14
1175.0,0.172,-0.948,-0.191,0.127,-0.7,-0.141,1.0,211.0,78.0,0.14
1176.0,-0.062,-0.483,-0.76,-0.02,-0.157,-0.247,-1.0,-211.0,78.0,0.14
1209.0,0.436,-0.79,0.404,0.396,-0.717,0.367,-1.0,-211.0,78.0,0.14
1210.0,0.952,-0.225,0.154,0.975,-0.23,0.157,1.0,211.0,78.0,0.14
1211.0,-0.616,-0.502,0.576,-0.451,-0.367,0.422,-1.0,-211.0,78.0,0.14
1214.0,0.225,0.703,-0.633,0.136,0.425,-0.383,-1.0,-211.0,78.0,0.14
1216.0,-0.736,0.646,0.144,-0.738,0.648,0.144,1.0,211.0,78.0,0.14
1219.0,-0.283,-0.168,-0.94,-0.433,-0.257,-1.441,-1.0,-211.0,78.0,0.14
1220.0,-0.427,-0.098,-0.894,-0.662,-0.151,-1.388,1.0,211.0,78.0,0.14
1237.0,0.661,-0.341,0.595,0.304,-0.157,0.273,-1.0,-211.0,78.0,0.14
1268.0,0.042,0.215,0.971,0.06,0.311,1.405,1.0,211.0,78.0,0.14
1270.0,0.667,-0.151,0.558,0.198,-0.045,0.166,1.0,211.0,78.0,0.14
1271.0,-0.266,0.736,-0.491,-0.097,0.267,-0.179,-1.0,-211.0,78.0,0.14
1337.0,0.618,-0.5,0.6,0.972,-0.785,0.943,1.0,211.0,78.0,0.14
1338.0,0.326,-0.822,0.455,0.415,-1.047,0.58,-1.0,-211.0,78.0,0.14
1339.0,-0.11,-0.69,0.371,-0.025,-0.157,0.085,1.0,211.0,78.0,0.14
1340.0,-0.025,-0.942,-0.194,-0.013,-0.485,-0.1,-1.0,-211.0,78.0,0.14
1342.0,0.347,0.552,0.714,0.189,0.301,0.39,1.0,211.0,78.0,0.14
1344.0,-0.438,0.736,-0.141,-0.123,0.207,-0.04,1.0,211.0,78.0,0.14
1345.0,-0.82,0.551,-0.018,-0.747,0.501,-0.016,-1.0,-211.0,78.0,0.14
1347.0,-0.473,0.105,-0.867,-0.569,0.127,-1.043,-1.0,-211.0,78.0,0.14
1349.0,0.199,-0.023,-0.952,0.12,-0.014,-0.577,1.0,211.0,78.0,0.14
1350.0,-0.389,-0.044,-0.917,-0.71,-0.08,-1.67,-1.0,-211.0,78.0,0.14
1353.0,-0.319,-0.372,0.846,-0.747,-0.871,1.983,1.0,321.0,78.0,0.494
1354.0,-0.287,-0.418,0.848,-0.91,-1.323,2.686,-1.0,-321.0,78.0,0.494
1368.0,-0.015,0.423,0.843,-0.006,0.178,0.355,1.0,211.0,78.0,0.14
1380.0,-0.651,-0.51,-0.525,-0.45,-0.352,-0.363,1.0,211.0,78.0,0.14
1381.0,-0.363,-0.572,-0.696,-0.213,-0.335,-0.408,-1.0,-211.0,78.0,0.14
1382.0,-0.89,0.132,-0.247,-0.345,0.051,-0.096,1.0,211.0,78.0,0.14
1404.0,0.018,-0.389,-0.921,0.165,-3.597,-8.508,1.0,211.0,78.0,0.14
1408.0,-0.084,-0.295,-0.951,-0.349,-1.231,-3.965,-1.0,-211.0,78.0,0.14
1465.0,0.304,-0.15,-0.902,0.159,-0.079,-0.473,1.0,211.0,78.0,0.14
1466.0,-0.169,0.551,-0.752,-0.074,0.241,-0.329,-1.0,-211.0,78.0,0.14
1479.0,0.361,0.512,-0.768,0.38,0.54,-0.81,1.0,211.0,78.0,0.14
1486.0,-0.608,-0.242,0.723,-0.384,-0.153,0.458,1.0,211.0,78.0,0.14
1487.0,0.051,-0.272,-0.96,0.206,-1.103,-3.891,1.0,211.0,78.0,0.14
1488.0,0.065,-0.334,-0.94,0.68,-3.489,-9.822,-1.0,-211.0,78.0,0.14
1490.0,0.076,-0.345,-0.935,0.326,-1.473,-3.993,1.0,211.0,78.0,0.14
1491.0,0.032,-0.287,-0.957,0.214,-1.916,-6.399,-1.0,-211.0,78.0,0.14
1520.0,-0.229,-0.287,0.93,-9.755,-12.222,39.659,1.0,211.0,78.0,0.14
1522.0,-0.217,-0.3,0.929,-4.559,-6.3,19.504,-1.0,-321.0,78.0,0.494
1526.0,-0.505,-0.649,0.462,-0.212,-0.272,0.194,1.0,211.0,78.0,0.14
1527.0,0.432,-0.514,0.641,0.161,-0.192,0.24,-1.0,-211.0,78.0,0.14
1583.0,-0.457,-0.191,0.868,-1.644,-0.685,3.118,1.0,211.0,78.0,0.14
1584.0,-0.377,-0.17,0.91,-2.019,-0.911,4.871,-1.0,-211.0,78.0,0.14
1623.0,0.337,-0.808,-0.483,2.405,-5.756,-3.445,1.0,211.0,78.0,0.14
1625.0,0.384,-0.783,-0.489,4.484,-9.146,-5.718,1.0,211.0,78.0,0.14
1626.0,0.494,-0.655,-0.568,1.027,-1.363,-1.181,-1.0,-211.0,78.0,0.14
1627.0,0.343,-0.731,-0.59,2.17,-4.626,-3.736,1.0,211.0,78.0,0.14
1632.0,-0.11,0.361,-0.909,-0.086,0.284,-0.714,-1.0,-211.0,78.0,0.14
1635.0,-0.248,0.088,-0.964,-0.904,0.32,-3.509,-1.0,-211.0,78.0,0.14
1636.0,-0.286,-0.051,-0.956,-1.107,-0.197,-3.706,1.0,211.0,78.0,0.14
1637.0,-0.295,0.101,-0.95,-13.865,4.743,-44.723,-1.0,-211.0,78.0,0.14
1648.0,0.331,-0.797,-0.505,1.729,-4.159,-2.637,-1.0,-211.0,78.0,0.14
1650.0,0.402,-0.752,-0.522,2.828,-5.286,-3.671,1.0,211.0,78.0,0.14
1651.0,0.475,-0.793,-0.379,1.94,-3.242,-1.549,-1.0,-211.0,78.0,0.14
1655.0,-0.214,0.313,-0.838,-0.076,0.111,-0.298,1.0,211.0,78.0,0.14
1753.0,-0.009,0.367,0.906,-0.006,0.244,0.602,-1.0,-211.0,78.0,0.14
1763.0,0.678,0.526,0.317,0.235,0.182,0.11,-1.0,-211.0,78.0,0.14
1766.0,0.869,0.06,0.49,3.145,0.218,1.774,-1.0,-211.0,78.0,0.14
1769.0,0.766,0.038,0.613,0.562,0.028,0.45,-1.0,-211.0,78.0,0.14
1772.0,0.701,-0.356,0.2,0.592,-0.301,0.169,1.0,321.0,78.0,0.494
1774.0,-0.369,0.179,-0.663,-294.608,142.841,-528.88,1.0,-15.0,78.0,500.0
1775.0,0.274,0.031,-0.814,267.541,30.155,-795.741,-1.0,15.0,78.0,500.0
1808.0,0.227,0.23,0.935,0.215,0.218,0.885,1.0,211.0,78.0,0.14
1809.0,0.328,0.001,0.931,0.289,0.001,0.819,-1.0,-211.0,78.0,0.14
1811.0,0.685,-0.664,0.274,0.79,-0.767,0.316,1.0,211.0,78.0,0.14
1815.0,0.771,0.343,-0.32,0.25,0.111,-0.104,1.0,211.0,78.0,0.14
1816.0,0.673,-0.39,0.62,0.939,-0.544,0.865,-1.0,-211.0,78.0,0.14
1817.0,0.907,0.182,0.358,1.002,0.201,0.396,1.0,211.0,78.0,0.14
1821.0,0.811,-0.042,0.576,1.267,-0.066,0.9,1.0,211.0,78.0,0.14
1822.0,0.84,-0.304,0.448,2.94,-1.065,1.569,-1.0,-211.0,78.0,0.14
1823.0,0.726,-0.363,0.535,1.543,-0.771,1.136,1.0,321.0,78.0,0.494
1824.0,0.793,-0.302,0.494,2.058,-0.783,1.281,-1.0,-321.0,78.0,0.494
