hit_id,r,phi,z,layer_id,particle_id
1,3.1,0.1,-1.32,1,169
2,5.05,0.0900990099009901,-2.2,2,169
3,8.85,0.07175141242937853,-3.84,3,169
4,12.25,0.055510204081632646,-5.28,4,169
5,29.9,-0.030247491638795986,-12.96,5,169
6,37.1,-0.06552560646900268,-16.12,6,169
7,44.3,-0.10092550790067718,-19.28,7,169
8,51.4,-0.1363307392996109,-22.44,8,169
9,3.1,2.9935483870967743,4.,1,170
10,5.05,3.,6.48,2,170
11,8.85,3.012994350282486,11.4,3,170
12,12.25,3.024489795918367,15.76,4,170
13,29.9,3.0854715719063543,38.52,5,170
14,37.1,3.110495956873315,47.84,6,170
15,44.3,3.135521444695259,57.2,7,170
16,51.4,-3.12284046692607,66.48,8,170
17,3.1,-3.0451612903225804,-10.76,1,172
18,5.05,-3.0267326732673268,-17.52,2,172
19,8.85,-2.992090395480226,-30.76,3,172
20,12.25,-2.960408163265306,-42.6,4,172
21,29.9,-2.7941404682274245,-105.12,5,172
22,37.1,-2.72421563342318,-131.4,6,172
23,44.3,-2.6524604966139953,-158.4,7,172
24,51.4,-2.5793696498054475,-185.88,8,172
25,3.1,-1.8951612903225807,-6.,1,173
26,5.05,-1.8980198019801982,-9.76,2,173
27,8.85,-1.9045197740112996,-17.080000000000002,3,173
28,12.25,-1.9097959183673467,-23.64,4,173
29,29.9,-1.9382274247491638,-57.76,5,173
30,37.1,-1.9498221024258757,-71.68,6,173
31,44.3,-1.9615620767494355,-85.64,7,173
32,51.4,-1.9729922178988326,-99.4,8,173
33,3.1,1.2870967741935484,2.52,1,344
34,5.05,1.3,4.08,2,344
35,8.85,1.3265536723163842,7.16,3,344
36,12.25,1.350204081632653,9.88,4,344
37,29.9,1.4726889632107023,24.32,5,344
38,37.1,1.523309973045822,30.28,6,344
39,44.3,1.5749751693002256,36.32,7,344
40,51.4,1.6266420233463035,42.4,8,344
41,3.1,-1.7435483870967743,-0.72,1,345
42,5.05,-1.7584158415841584,-1.2,2,345
43,8.85,-1.7864406779661017,-2.08,3,345
44,12.25,-1.8122448979591834,-2.92,4,345
45,29.9,-1.947210702341137,-7.12,5,345
46,37.1,-2.003433962264151,-8.88,6,345
47,44.3,-2.060185101580135,-10.68,7,345
48,51.4,-2.117988326848249,-12.48,8,345
49,3.1,-1.435483870967742,6.44,1,346
50,5.05,-1.4178217821782177,10.48,2,346
51,8.85,-1.3824858757062148,18.400000000000002,3,346
52,12.25,-1.350612244897959,25.48,4,346
53,29.9,-1.1829498327759196,62.92,5,346
54,37.1,-1.1121024258760106,78.64,6,346
55,44.3,-1.0399548532731375,94.8,7,346
56,51.4,-0.965692607003891,111.28,8,346
57,3.1,-0.3064516129032258,-3.04,1,358
58,5.05,-0.3,-5.,2,358
59,8.85,-0.28926553672316385,-8.72,3,358
60,12.25,-0.2791836734693877,-12.08,4,358
61,29.9,-0.22799331103678927,-29.52,5,358
62,37.1,-0.20693261455525602,-36.68,6,358
63,44.3,-0.18596388261851013,-43.84,7,358
64,51.4,-0.16517120622568093,-50.92,8,358
65,3.1,-2.2629032258064514,-4.68,1,359
66,5.05,-2.3,-7.6000000000000005,2,359
67,8.85,-2.371751412429379,-13.36,3,359
68,12.25,-2.436734693877551,-18.6,4,359
69,29.9,-2.799371237458194,-47.72,5,359
70,37.1,-2.972571428571428,-61.68,6,359
71,44.3,3.100830699774266,-78.56,7,359
72,3.1,-2.979032258064516,-9.16,1,379
73,5.05,-2.9326732673267326,-14.92,2,379
74,8.85,-2.840677966101695,-26.28,3,379
75,12.25,-2.7567346938775508,-36.64,4,379
76,29.9,-2.2582140468227423,-98.2,5,379
77,37.1,-1.964576819407008,-134.44,6,379
78,3.1,-2.529032258064516,-0.2,1,424
79,5.05,-2.5534653465346535,-0.32,2,424
80,8.85,-2.6,-0.6,3,424
81,12.25,-2.6424489795918364,-0.8,4,424
82,29.9,-2.868963210702341,-2.,5,424
83,37.1,-2.966614555256064,-2.56,6,424
84,44.3,-3.069593679458239,-3.08,7,424
85,51.4,3.10431906614786,-3.68,8,424
86,3.1,-2.27258064516129,-0.84,1,428
87,5.05,-2.285148514851485,-1.36,2,428
88,8.85,-2.3096045197740116,-2.4,3,428
89,12.25,-2.330612244897959,-3.3200000000000003,4,428
90,29.9,-2.4427692307692306,-8.120000000000001,5,428
91,37.1,-2.4890566037735846,-10.120000000000001,6,428
92,44.3,-2.5358781038374714,-12.16,7,428
93,51.4,-2.5826770428015564,-14.16,8,428
94,3.1,-1.1290322580645162,15.52,1,431
95,5.05,-1.0940594059405941,25.28,2,431
96,8.85,-1.0254237288135593,44.480000000000004,3,431
97,12.25,-0.9632653061224489,61.800000000000004,4,431
98,29.9,-0.6197324414715719,157.88,5,431
99,37.1,-0.45803773584905655,203.,6,431
100,44.3,-0.2680090293453724,256.,7,431
101,3.1,0.22419354838709676,8.96,1,443
102,5.05,0.2207920792079208,14.6,2,443
103,8.85,0.21355932203389832,25.6,3,443
104,12.25,0.20775510204081632,35.44,4,443
105,29.9,0.17670903010033442,86.56,5,443
106,37.1,0.16413477088948786,107.44,6,443
107,44.3,0.15134988713318281,128.32,7,443
108,51.4,0.13891050583657588,148.92000000000002,8,443
109,3.1,-0.14838709677419354,6.8,1,444
110,5.05,-0.14554455445544554,11.08,2,444
111,8.85,-0.1401129943502825,19.44,3,444
112,12.25,-0.13469387755102039,26.88,4,444
113,29.9,-0.10814046822742474,65.68,5,444
114,37.1,-0.09741778975741239,81.48,6,444
115,44.3,-0.08649661399548532,97.32000000000001,7,444
116,51.4,-0.07580544747081712,112.96000000000001,8,444
117,3.1,1.7548387096774194,7.84,1,445
118,5.05,1.7742574257425743,12.76,2,445
119,8.85,1.8101694915254238,22.36,3,445
120,12.25,1.8424489795918366,31.,4,445
121,29.9,2.012822742474916,76.56,5,445
122,37.1,2.084630727762803,95.72,6,445
123,44.3,2.1582708803611736,115.44,7,445
124,51.4,2.234011673151751,135.56,8,445
125,3.1,2.9016129032258062,0.48,1,522
126,5.05,2.9445544554455445,0.76,2,522
127,8.85,3.0305084745762714,1.32,3,522
128,12.25,3.108571428571428,1.84,4,522
129,29.9,-2.721478260869565,4.88,5,522
130,37.1,-2.475584905660377,6.5200000000000005,6,522
131,44.3,-2.0349345372460492,9.44,7,522
132,3.1,0.22741935483870968,-4.64,1,524
133,5.05,0.17425742574257425,-7.5600000000000005,2,524
134,8.85,0.06949152542372881,-13.32,3,524
135,12.25,-0.02571428571428571,-18.6,4,524
136,29.9,-0.6256454849498327,-51.84,5,524
137,3.1,-0.16451612903225807,4.32,1,539
138,5.05,-0.17722772277227722,7.08,2,539
139,8.85,-0.2033898305084746,12.4,3,539
140,12.25,-0.22612244897959183,17.16,4,539
141,29.9,-0.3457993311036789,42.12,5,539
142,37.1,-0.3953530997304582,52.480000000000004,6,539
143,44.3,-0.445530474040632,62.96,7,539
144,51.4,-0.49591050583657587,73.44,8,539
145,3.1,0.9338709677419355,-10.72,1,543
146,5.05,0.9168316831683169,-17.44,2,543
147,8.85,0.8836158192090395,-30.6,3,543
148,12.25,0.8538775510204081,-42.4,4,543
149,29.9,0.6977391304347825,-104.48,5,543
150,37.1,0.6324366576819406,-130.48,6,543
151,44.3,0.5656433408577878,-157.08,7,543
152,51.4,0.4979610894941634,-184.04,8,543
153,3.1,-2.467741935483871,-13.36,1,555
154,5.05,-2.499009900990099,-21.76,2,555
155,8.85,-2.558757062146893,-38.2,3,555
156,12.25,-2.6130612244897957,-53.04,4,555
157,29.9,-2.908535117056856,-133.92000000000002,5,555
158,37.1,-3.042404312668463,-170.44,6,555
159,44.3,3.0935395033860043,-210.84,7,555
160,51.4,2.922280155642023,-257.56,8,555
161,3.1,-1.5516129032258064,18.72,1,1148
162,5.05,-1.5603960396039604,30.52,2,1148
163,8.85,-1.5757062146892655,53.480000000000004,3,1148
164,12.25,-1.5897959183673467,74.04,4,1148
165,29.9,-1.6627023411371236,181.08,5,1148
166,37.1,-1.6926684636118596,225.,6,1148
167,44.3,-1.7227945823927764,269.12,7,1148
168,51.4,-1.7526536964980544,312.88,8,1148
169,3.1,-2.7451612903225806,9.88,1,1153
170,5.05,-2.743564356435644,16.080000000000002,2,1153
171,8.85,-2.7389830508474575,28.2,3,1153
172,12.25,-2.7346938775510203,39.04,4,1153
173,29.9,-2.714200668896321,95.28,5,1153
174,37.1,-2.705795148247978,118.24000000000001,6,1153
175,44.3,-2.697435665914221,141.20000000000002,7,1153
176,51.4,-2.6891750972762645,163.84,8,1153
177,3.1,3.054838709677419,14.,1,1155
178,5.05,3.0514851485148515,22.8,2,1155
179,8.85,3.0440677966101695,39.96,3,1155
180,12.25,3.037142857142857,55.32,4,1155
181,29.9,3.00257525083612,135.08,5,1155
182,37.1,2.988517520215633,167.64000000000001,6,1155
183,44.3,2.9743476297968394,200.24,7,1155
184,51.4,2.9603813229571982,232.44,8,1155
185,3.1,1.8903225806451613,15.8,1,1156
186,5.05,1.9000000000000001,25.72,2,1156
187,8.85,1.919774011299435,45.08,3,1156
188,12.25,1.9375510204081632,62.440000000000005,4,1156
189,29.9,2.0291973244147155,152.88,5,1156
190,37.1,2.0671266846361185,190.12,6,1156
191,44.3,2.105083521444695,227.64000000000001,7,1156
192,51.4,2.1431245136186767,264.96,8,1156
193,3.1,-3.0580645161290323,11.92,1,1159
194,5.05,-3.0633663366336634,19.44,2,1159
195,8.85,-3.073446327683616,34.04,3,1159
196,12.25,-3.0820408163265305,47.12,4,1159
197,29.9,-3.1268628762541804,115.12,5,1159
198,37.1,3.1379892183288405,142.92000000000002,6,1159
199,44.3,3.119634311512415,170.76,7,1159
200,51.4,3.101540856031128,198.28,8,1159
201,3.1,2.791935483870968,11.88,1,1162
202,5.05,2.7821782178217824,19.32,2,1162
203,8.85,2.7638418079096048,33.88,3,1162
204,12.25,2.746530612244898,46.88,4,1162
205,29.9,2.658140468227425,114.8,5,1162
206,37.1,2.621940700808625,142.76,6,1162
207,44.3,2.584997742663657,170.88,7,1162
208,51.4,2.548677042801556,198.84,8,1162
209,3.1,2.791935483870968,17.52,1,1165
210,5.05,2.797029702970297,28.560000000000002,2,1165
211,8.85,2.806214689265537,50.04,3,1165
212,12.25,2.81469387755102,69.24,4,1165
213,29.9,2.8573645484949832,169.16,5,1165
214,37.1,2.8747870619946085,210.,6,1165
215,44.3,2.892379232505643,250.92000000000002,7,1165
216,51.4,2.9097120622568093,291.32,8,1165
217,3.1,0.5129032258064516,15.88,1,1169
218,5.05,0.5297029702970297,25.88,2,1169
219,8.85,0.5610169491525424,45.4,3,1169
220,12.25,0.5889795918367347,62.92,4,1169
221,29.9,0.736628762541806,154.88,5,1169
222,37.1,0.79822102425876,193.28,6,1169
223,44.3,0.8610519187358916,232.44,7,1169
224,51.4,0.9244824902723735,272.04,8,1169
225,3.1,-0.30483870967741933,6.96,1,1178
226,5.05,-0.3089108910891089,11.36,2,1178
227,8.85,-0.31751412429378534,19.88,3,1178
228,12.25,-0.32530612244897955,27.52,4,1178
229,29.9,-0.36513043478260865,67.24,5,1178
230,37.1,-0.3813315363881401,83.48,6,1178
231,44.3,-0.3975620767494356,99.72,7,1178
232,51.4,-0.41368871595330736,115.76,8,1178
233,3.1,-1.3806451612903226,1.6,1,1182
234,5.05,-1.3841584158415843,2.56,2,1182
235,8.85,-1.3932203389830509,4.5200000000000005,3,1182
236,12.25,-1.4016326530612244,6.24,4,1182
237,29.9,-1.443010033444816,15.280000000000001,5,1182
238,37.1,-1.4599838274932613,18.96,6,1182
239,44.3,-1.476966139954853,22.68,7,1182
240,51.4,-1.493817120622568,26.32,8,1182
241,3.1,-1.7790322580645161,4.76,1,1185
242,5.05,-1.8297029702970298,7.76,2,1185
243,8.85,-1.9282485875706215,13.68,3,1185
244,12.25,-2.0187755102040814,19.080000000000002,4,1185
245,29.9,-2.572515050167224,52.120000000000005,5,1185
246,37.1,-2.9554339622641503,75.,6,1185
247,3.1,-0.5483870967741935,-1.72,1,1186
248,5.05,-0.5435643564356436,-2.8000000000000003,2,1186
249,8.85,-0.5361581920903955,-4.88,3,1186
250,12.25,-0.5297959183673469,-6.76,4,1186
251,29.9,-0.4952173913043478,-16.48,5,1186
252,37.1,-0.48113207547169806,-20.44,6,1186
253,44.3,-0.46694356659142205,-24.44,7,1186
254,51.4,-0.4529143968871595,-28.36,8,1186
255,3.1,-0.23387096774193547,-3.68,1,1187
256,5.05,-0.23663366336633665,-6.,2,1187
257,8.85,-0.2423728813559322,-10.48,3,1187
258,12.25,-0.24734693877551017,-14.52,4,1187
259,29.9,-0.27416053511705685,-35.44,5,1187
260,37.1,-0.2851051212938005,-44.,6,1187
261,44.3,-0.29602257336343113,-52.56,7,1187
262,51.4,-0.30685992217898833,-61.,8,1187
263,3.1,0.3580645161290323,-9.64,1,1190
264,5.05,0.3504950495049505,-15.72,2,1190
265,8.85,0.33446327683615823,-27.52,3,1190
266,12.25,0.31999999999999995,-38.12,4,1190
267,29.9,0.24436789297658862,-93.24,5,1190
268,37.1,0.21343935309973042,-115.88,6,1190
269,44.3,0.18235665914221216,-138.6,7,1190
270,51.4,0.15147859922178988,-161.16,8,1190
271,3.1,-1.8048387096774194,16.72,1,1346
272,5.05,-1.796039603960396,27.240000000000002,2,1346
273,8.85,-1.7796610169491527,47.72,3,1346
274,12.25,-1.7653061224489794,66.08,4,1346
275,29.9,-1.690448160535117,161.6,5,1346
276,37.1,-1.6596765498652288,200.8,6,1346
277,44.3,-1.6288532731376972,240.20000000000002,7,1346
278,51.4,-1.5981984435797665,279.28000000000003,8,1346
279,3.1,-2.029032258064516,17.48,1,1347
280,5.05,-2.0346534653465347,28.44,2,1347
281,8.85,-2.043502824858757,49.88,3,1347
282,12.25,-2.0518367346938775,69.04,4,1347
