hit_id,r,phi,z,layer_id,particle_id
1,3.1,-1.4258064516129032,-0.36,1,36
2,5.05,-1.4138613861386138,-0.6,2,36
3,8.85,-1.3887005649717514,-1.04,3,36
4,12.25,-1.366938775510204,-1.44,4,36
5,29.9,-1.252314381270903,-3.48,5,36
6,37.1,-1.204754716981132,-4.36,6,36
7,44.3,-1.1569977426636568,-5.2,7,36
8,51.4,-1.1086381322957197,-6.08,8,36
9,3.1,2.9290322580645163,-0.12,1,79
10,5.05,2.9455445544554455,-0.2,2,79
11,8.85,2.978531073446328,-0.32,3,79
12,12.25,3.007755102040816,-0.44,4,79
13,29.9,-3.122086956521739,-1.12,5,79
14,37.1,-3.057892183288409,-1.4000000000000001,6,79
15,44.3,-2.9923069977426633,-1.68,7,79
16,51.4,-2.925785992217899,-1.96,8,79
17,3.1,3.0951612903225807,10.88,1,81
18,5.05,3.0831683168316832,17.72,2,81
19,8.85,3.059887005649718,31.04,3,81
20,12.25,3.0391836734693873,43.,4,81
21,29.9,2.931505016722408,105.4,5,81
22,37.1,2.8867924528301883,131.16,6,81
23,44.3,2.8420316027088033,157.24,7,81
24,51.4,2.796863813229572,183.24,8,81
25,3.1,0.7016129032258065,0.96,1,305
26,5.05,0.7108910891089109,1.56,2,305
27,8.85,0.728813559322034,2.7600000000000002,3,305
28,12.25,0.7453061224489795,3.8000000000000003,4,305
29,29.9,0.8288494983277591,9.32,5,305
30,37.1,0.8631051212938005,11.56,6,305
31,44.3,0.8978148984198645,13.84,7,305
32,51.4,0.9322217898832684,16.12,8,305
33,3.1,1.3564516129032258,0.12,1,308
34,5.05,1.3405940594059407,0.24,2,308
35,8.85,1.309039548022599,0.4,3,308
36,12.25,1.2812244897959182,0.52,4,308
37,29.9,1.1343946488294314,1.32,5,308
38,37.1,1.0730619946091642,1.6400000000000001,6,308
39,44.3,1.0105598194130925,1.96,7,308
40,51.4,0.9475019455252918,2.32,8,308
41,3.1,-2.52258064516129,1.4000000000000001,1,309
42,5.05,-2.516831683168317,2.2800000000000002,2,309
43,8.85,-2.5056497175141246,4.,3,309
44,12.25,-2.4955102040816324,5.5200000000000005,4,309
45,29.9,-2.4428829431438124,13.52,5,309
46,37.1,-2.42133153638814,16.76,6,309
47,44.3,-2.39972460496614,20.04,7,309
48,51.4,-2.3783463035019454,23.28,8,309
49,3.1,3.0306451612903227,6.08,1,310
50,5.05,3.013861386138614,9.88,2,310
51,8.85,2.9836158192090396,17.32,3,310
52,12.25,2.9559183673469387,24.,4,310
53,29.9,2.8108561872909696,59.120000000000005,5,310
54,37.1,2.750059299191374,73.76,6,310
55,44.3,2.6887629796839727,88.68,7,310
56,51.4,2.6260038910505834,103.76,8,310
57,3.1,-0.7887096774193548,0.92,1,315
58,5.05,-0.7594059405940594,1.48,2,315
59,8.85,-0.7028248587570621,2.6,3,315
60,12.25,-0.6518367346938775,3.6,4,315
61,29.9,-0.37593311036789295,9.040000000000001,5,315
62,37.1,-0.25293800539083555,11.44,6,315
63,44.3,-0.11942212189616251,14.08,7,315
64,51.4,0.030560311284046692,17.04,8,315
65,3.1,2.445161290322581,-2.7600000000000002,1,316
66,5.05,2.4346534653465346,-4.48,2,316
67,8.85,2.412994350282486,-7.84,3,316
68,12.25,2.393469387755102,-10.88,4,316
69,29.9,2.2934648829431437,-26.64,5,316
70,37.1,2.252339622641509,-33.160000000000004,6,316
71,44.3,2.210460496613995,-39.72,7,316
72,51.4,2.168988326848249,-46.28,8,316
73,3.1,2.943548387096774,5.,1,317
74,5.05,2.9594059405940594,8.120000000000001,2,317
75,8.85,2.9887005649717517,14.24,3,317
76,12.25,3.015102040816326,19.72,4,317
77,29.9,-3.1292508361204012,48.480000000000004,5,317
78,37.1,-3.0718221024258754,60.480000000000004,6,317
79,44.3,-3.0125688487584648,72.68,7,317
80,51.4,-2.9535019455252915,84.96000000000001,8,317
81,3.1,2.838709677419355,-1.76,1,319
82,5.05,2.8435643564356434,-2.84,2,319
83,8.85,2.8531073446327686,-5.,3,319
84,12.25,2.8616326530612244,-6.92,4,319
85,29.9,2.906829431438127,-16.96,5,319
86,37.1,2.9251913746630724,-21.04,6,319
87,44.3,2.943647855530474,-25.12,7,319
88,51.4,2.9619027237354083,-29.2,8,319
89,3.1,3.1306451612903228,-4.28,1,322
90,5.05,3.124752475247525,-6.96,2,322
91,8.85,3.114689265536723,-12.16,3,322
92,12.25,3.105306122448979,-16.84,4,322
93,29.9,3.057384615384615,-41.2,5,322
94,37.1,3.0378221024258756,-51.120000000000005,6,322
95,44.3,3.018018058690745,-61.120000000000005,7,322
96,51.4,2.9985486381322954,-70.96000000000001,8,322
97,3.1,1.8935483870967742,-18.68,1,334
98,5.05,1.8603960396039605,-30.48,2,334
99,8.85,1.7943502824858757,-53.56,3,334
100,12.25,1.7346938775510203,-74.4,4,334
101,29.9,1.406735785953177,-189.32,5,334
102,37.1,1.2552506738544473,-242.56,6,334
103,44.3,1.079941309255079,-303.68,7,334
104,3.1,2.2451612903225806,-16.16,1,338
105,5.05,2.23960396039604,-26.32,2,338
106,8.85,2.2299435028248586,-46.12,3,338
107,12.25,2.220816326530612,-63.84,4,338
108,29.9,2.1747491638795986,-155.96,5,338
109,37.1,2.155929919137466,-193.64000000000001,6,338
110,44.3,2.1370112866817155,-231.36,7,338
111,51.4,2.118385214007782,-268.64,8,338
112,3.1,2.6838709677419357,-2.68,1,371
113,5.05,2.6762376237623764,-4.4,2,371
114,8.85,2.663276836158192,-7.68,3,371
115,12.25,2.651020408163265,-10.64,4,371
116,29.9,2.589117056856187,-26.,5,371
117,37.1,2.563838274932614,-32.28,6,371
118,44.3,2.538257336343115,-38.6,7,371
119,51.4,2.513023346303502,-44.84,8,371
120,3.1,0.5274193548387097,-0.68,1,427
121,5.05,0.5227722772277228,-1.12,2,427
122,8.85,0.5146892655367232,-1.96,3,427
123,12.25,0.506938775510204,-2.68,4,427
124,29.9,0.4672441471571906,-6.5600000000000005,5,427
125,37.1,0.45098113207547164,-8.16,6,427
126,44.3,0.4347088036117381,-9.72,7,427
127,51.4,0.4185836575875486,-11.32,8,427
128,3.1,-0.7548387096774194,-2.48,1,429
129,5.05,-0.7396039603960396,-4.04,2,429
130,8.85,-0.7073446327683616,-7.08,3,429
131,12.25,-0.6791836734693877,-9.8,4,429
132,29.9,-0.5292173913043478,-24.16,5,429
133,37.1,-0.46665229110512124,-30.12,6,429
134,44.3,-0.4027810383747178,-36.24,7,429
135,51.4,-0.338147859922179,-42.44,8,429
136,3.1,-1.3483870967741935,5.5200000000000005,1,431
137,5.05,-1.3386138613861387,9.,2,431
138,8.85,-1.3180790960451978,15.76,3,431
139,12.25,-1.2995918367346937,21.8,4,431
140,29.9,-1.205123745819398,53.4,5,431
141,37.1,-1.1661725067385442,66.4,6,431
142,44.3,-1.1268352144469524,79.52,7,431
143,51.4,-1.0877354085603113,92.60000000000001,8,431
144,3.1,-2.5580645161290323,2.7600000000000002,1,433
145,5.05,-2.5673267326732674,4.5200000000000005,2,433
146,8.85,-2.5847457627118646,7.92,3,433
147,12.25,-2.600408163265306,10.96,4,433
148,29.9,-2.6816789297658863,26.88,5,433
149,37.1,-2.7149595687331534,33.4,6,433
150,44.3,-2.74855079006772,39.96,7,433
151,51.4,-2.7819805447470816,46.480000000000004,8,433
152,3.1,2.6661290322580644,-0.76,1,437
153,5.05,2.6623762376237625,-1.2,2,437
154,8.85,2.6553672316384183,-2.12,3,437
155,12.25,2.6493877551020404,-2.92,4,437
156,29.9,2.6181137123745817,-7.16,5,437
157,37.1,2.6053530997304577,-8.88,6,437
158,44.3,2.592672686230248,-10.6,7,437
159,51.4,2.5800972762645915,-12.32,8,437
160,3.1,2.8629032258064515,-3.88,1,439
161,5.05,2.8534653465346533,-6.32,2,439
162,8.85,2.8367231638418082,-11.08,3,439
163,12.25,2.8216326530612243,-15.32,4,439
164,29.9,2.742969899665552,-37.52,5,439
165,37.1,2.7104690026954175,-46.64,6,439
166,44.3,2.6781715575620764,-55.800000000000004,7,439
167,51.4,2.6456498054474706,-64.88,8,439
168,3.1,2.8741935483870966,-1.76,1,441
169,5.05,2.877227722772277,-2.84,2,441
170,8.85,2.8836158192090395,-5.,3,441
171,12.25,2.8885714285714283,-6.92,4,441
172,29.9,2.915926421404682,-16.88,5,441
173,37.1,2.927115902964959,-20.96,6,441
174,44.3,2.93827539503386,-25.04,7,441
175,51.4,2.9493346303501946,-29.04,8,441
176,3.1,2.893548387096774,-10.8,1,447
177,5.05,2.9326732673267326,-17.6,2,447
178,8.85,3.009039548022599,-30.96,3,447
179,12.25,3.077959183673469,-43.04,4,447
180,29.9,-2.816428093645485,-111.36,5,447
181,37.1,-2.6248733153638812,-145.04,6,447
182,44.3,-2.378004514672686,-188.24,7,447
183,3.1,-0.8596774193548387,-2.36,1,449
184,5.05,-0.8722772277227723,-3.8000000000000003,2,449
185,8.85,-0.8983050847457628,-6.68,3,449
186,12.25,-0.9208163265306122,-9.28,4,449
187,29.9,-1.0398996655518393,-22.72,5,449
188,37.1,-1.0890997304582208,-28.32,6,449
189,44.3,-1.1391151241534987,-33.96,7,449
190,51.4,-1.189272373540856,-39.6,8,449
191,3.1,-1.232258064516129,-7.4,1,450
192,5.05,-1.2257425742574257,-12.08,2,450
193,8.85,-1.2124293785310736,-21.16,3,450
194,12.25,-1.2008163265306122,-29.28,4,450
195,29.9,-1.138943143812709,-71.60000000000001,5,450
196,37.1,-1.113752021563342,-88.92,6,450
197,44.3,-1.0882302483069977,-106.32000000000001,7,450
198,51.4,-1.0631284046692606,-123.52,8,450
199,3.1,-2.0580645161290323,-9.96,1,451
200,5.05,-2.0752475247524753,-16.2,2,451
201,8.85,-2.109039548022599,-28.400000000000002,3,451
202,12.25,-2.1391836734693874,-39.36,4,451
203,29.9,-2.298809364548495,-97.04,5,451
