particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
156.0,0.457,-0.703,-0.386,0.166,-0.256,-0.141,1.0,211.0,20.0,0.14
157.0,0.27,-0.115,0.952,0.446,-0.19,1.572,-1.0,-211.0,20.0,0.14
254.0,-0.075,0.176,0.979,-0.159,0.375,2.086,1.0,211.0,20.0,0.14
404.0,-0.217,-0.535,-0.786,-0.138,-0.34,-0.5,-1.0,-211.0,20.0,0.14
408.0,0.433,-0.147,-0.889,3.516,-1.194,-7.231,-1.0,-211.0,20.0,0.14
410.0,0.603,-0.232,-0.759,1.038,-0.399,-1.306,1.0,211.0,20.0,0.14
415.0,0.821,-0.244,-0.505,1.114,-0.331,-0.685,-1.0,-211.0,20.0,0.14
416.0,0.711,-0.283,-0.635,0.918,-0.365,-0.819,1.0,211.0,20.0,0.14
418.0,0.364,-0.018,-0.919,0.332,-0.016,-0.839,-1.0,-211.0,20.0,0.14
419.0,0.703,-0.483,-0.501,0.67,-0.461,-0.478,1.0,211.0,20.0,0.14
420.0,0.774,0.001,-0.63,1.992,0.002,-1.622,-1.0,-211.0,20.0,0.14
421.0,0.329,0.476,-0.777,0.185,0.267,-0.436,1.0,211.0,20.0,0.14
441.0,-0.034,-0.846,0.468,-0.019,-0.468,0.259,-1.0,-211.0,20.0,0.14
450.0,0.462,0.155,0.85,0.323,0.108,0.594,1.0,211.0,20.0,0.14
451.0,-0.694,-0.294,-0.628,-0.494,-0.209,-0.447,-1.0,-211.0,20.0,0.14
454.0,0.171,-0.887,0.328,0.086,-0.447,0.165,1.0,211.0,20.0,0.14
490.0,-0.402,-0.363,-0.817,-0.279,-0.253,-0.568,1.0,211.0,20.0,0.14
492.0,0.757,-0.051,-0.589,0.377,-0.026,-0.294,1.0,211.0,20.0,0.14
494.0,-0.202,-0.479,0.846,-0.237,-0.56,0.991,1.0,211.0,20.0,0.14
497.0,-0.038,-0.196,0.976,-0.062,-0.317,1.578,-1.0,-211.0,20.0,0.14
499.0,-0.133,-0.107,0.982,-0.222,-0.178,1.641,-1.0,-211.0,20.0,0.14
514.0,0.694,-0.536,0.47,0.967,-0.748,0.655,1.0,211.0,20.0,0.14
554.0,-0.259,-0.839,-0.099,-0.077,-0.25,-0.03,1.0,211.0,20.0,0.14
555.0,-0.759,-0.294,-0.564,-0.759,-0.294,-0.564,-1.0,-211.0,20.0,0.14
557.0,0.516,-0.738,0.23,0.195,-0.279,0.087,-1.0,-211.0,20.0,0.14
579.0,0.123,0.128,0.984,1.973,2.057,15.814,-1.0,-211.0,20.0,0.14
613.0,-0.578,-0.478,0.509,-0.191,-0.158,0.168,1.0,211.0,20.0,0.14
615.0,0.67,-0.081,-0.017,0.127,-0.015,-0.003,-1.0,-211.0,20.0,0.14
620.0,0.547,-0.193,-0.331,0.103,-0.036,-0.062,1.0,211.0,20.0,0.14
628.0,0.127,0.226,-0.9,0.051,0.09,-0.359,1.0,211.0,20.0,0.14
629.0,0.535,0.056,-0.838,0.806,0.084,-1.264,-1.0,-211.0,20.0,0.14
631.0,0.264,0.01,-0.964,0.98,0.037,-3.576,-1.0,-211.0,20.0,0.14
633.0,0.437,-0.175,-0.882,4.316,-1.726,-8.712,1.0,211.0,20.0,0.14
635.0,0.819,-0.413,-0.31,0.455,-0.23,-0.172,-1.0,-211.0,20.0,0.14
637.0,0.895,-0.076,-0.412,0.821,-0.069,-0.378,1.0,211.0,20.0,0.14
643.0,0.587,-0.622,-0.04,0.159,-0.168,-0.011,-1.0,-211.0,20.0,0.14
687.0,-0.356,-0.194,0.902,-0.333,-0.181,0.843,1.0,211.0,20.0,0.14
688.0,-0.567,0.664,-0.113,-0.167,0.196,-0.033,-1.0,-211.0,20.0,0.14
708.0,0.495,0.782,0.334,0.383,0.605,0.259,-1.0,-211.0,20.0,0.14
722.0,0.188,0.036,-0.977,0.268,0.05,-1.387,1.0,211.0,20.0,0.14
724.0,0.303,0.139,-0.936,0.368,0.168,-1.136,1.0,211.0,20.0,0.14
874.0,0.505,0.542,-0.269,0.114,0.123,-0.061,-1.0,-211.0,20.0,0.14
875.0,-0.198,0.743,0.51,-0.072,0.269,0.184,1.0,211.0,20.0,0.14
876.0,0.176,0.731,-0.544,0.066,0.274,-0.204,-1.0,-211.0,20.0,0.14
1108.0,-0.228,0.036,-0.967,-0.303,0.048,-1.287,-1.0,-211.0,20.0,0.14
1124.0,-0.098,-0.179,-0.979,-0.521,-0.956,-5.22,-1.0,-211.0,20.0,0.14
1132.0,-0.085,0.987,0.053,-0.096,1.114,0.06,-1.0,-211.0,20.0,0.14
1134.0,0.1,0.963,0.242,0.245,2.355,0.591,1.0,211.0,20.0,0.14
1139.0,-0.097,0.136,0.985,-0.317,0.445,3.229,-1.0,-211.0,20.0,0.14
1142.0,0.608,-0.103,0.785,1.284,-0.218,1.658,1.0,211.0,20.0,0.14
1148.0,0.748,0.133,-0.492,0.868,0.154,-0.571,-1.0,-321.0,20.0,0.494
1150.0,0.619,0.523,-0.524,0.33,0.279,-0.28,1.0,211.0,20.0,0.14
1154.0,0.035,-0.93,0.348,0.043,-1.159,0.434,-1.0,-211.0,20.0,0.14
1156.0,-0.101,-0.212,-0.955,-0.078,-0.165,-0.743,1.0,211.0,20.0,0.14
1159.0,-0.379,-0.919,-0.064,-0.615,-1.492,-0.104,-1.0,-211.0,20.0,0.14
1161.0,-0.945,-0.009,0.13,-1.563,-0.016,0.216,1.0,321.0,20.0,0.494
1163.0,-0.475,-0.072,0.83,-0.234,-0.035,0.409,-1.0,-211.0,20.0,0.14
1164.0,-0.689,-0.281,-0.581,-1.035,-0.422,-0.873,1.0,321.0,20.0,0.494
1166.0,-0.187,0.564,0.634,-0.187,0.563,0.633,1.0,321.0,20.0,0.494
1226.0,-0.412,0.413,0.722,-0.155,0.155,0.272,-1.0,-211.0,20.0,0.14
1227.0,0.265,-0.097,0.836,0.278,-0.102,0.877,1.0,321.0,20.0,0.494
1246.0,-0.162,0.067,0.98,-0.825,0.341,4.987,1.0,321.0,20.0,0.494
1247.0,-0.012,-0.211,0.974,-0.069,-1.237,5.714,-1.0,-321.0,20.0,0.494
1248.0,-0.079,-0.262,0.951,-0.076,-0.25,0.907,1.0,211.0,20.0,0.14
1249.0,-0.184,-0.161,0.968,-0.48,-0.42,2.53,-1.0,-211.0,20.0,0.14
1286.0,0.223,-0.293,-0.923,0.275,-0.361,-1.139,-1.0,-211.0,20.0,0.14
1341.0,-0.541,-0.319,0.767,-0.568,-0.335,0.806,-1.0,-211.0,20.0,0.14
1345.0,0.203,-0.742,0.635,0.409,-1.491,1.276,-1.0,-211.0,20.0,0.14
1474.0,0.195,0.084,-0.977,1.544,0.666,-7.758,-1.0,-211.0,20.0,0.14
1479.0,0.934,0.218,-0.024,0.464,0.108,-0.012,-1.0,-211.0,20.0,0.14
1483.0,0.658,0.75,0.024,1.621,1.847,0.06,1.0,211.0,20.0,0.14
1485.0,0.885,0.41,-0.21,2.04,0.944,-0.485,-1.0,-211.0,20.0,0.14
1487.0,-0.628,0.66,-0.206,-0.246,0.258,-0.081,1.0,211.0,20.0,0.14
1490.0,-0.44,0.793,-0.185,-0.163,0.293,-0.068,-1.0,-211.0,20.0,0.14
1495.0,0.145,-0.785,-0.588,0.154,-0.831,-0.623,-1.0,-211.0,20.0,0.14
1498.0,0.743,-0.504,-0.387,0.492,-0.334,-0.257,-1.0,-211.0,20.0,0.14
1500.0,-0.187,-0.288,0.936,-0.342,-0.527,1.71,1.0,211.0,20.0,0.14
1502.0,0.427,-0.265,0.826,0.233,-0.145,0.451,-1.0,-211.0,20.0,0.14
1542.0,0.16,0.152,-0.949,0.351,0.335,-2.087,-1.0,-321.0,20.0,0.494
1543.0,0.069,0.307,-0.944,0.098,0.438,-1.347,1.0,211.0,20.0,0.14
1580.0,-0.219,0.184,-0.952,-0.27,0.227,-1.177,1.0,211.0,20.0,0.14
1581.0,0.299,0.261,-0.881,0.163,0.143,-0.481,-1.0,-211.0,20.0,0.14
1584.0,-0.319,0.646,-0.575,-0.115,0.233,-0.207,-1.0,-211.0,20.0,0.14
1586.0,0.211,-0.097,-0.918,0.092,-0.042,-0.4,1.0,211.0,20.0,0.14
1587.0,-0.574,0.792,0.001,-0.385,0.53,0.001,1.0,211.0,20.0,0.14
1594.0,0.29,0.92,0.221,0.281,0.892,0.215,1.0,211.0,20.0,0.14
