hit_id,r,phi,z,layer_id,particle_id
1,3.1,1.846774193548387,16.,1,765
2,5.05,1.8792079207920793,26.080000000000002,2,765
3,8.85,1.9401129943502826,45.800000000000004,3,765
4,12.25,1.9955102040816324,63.56,4,765
5,29.9,2.2977859531772573,160.8,5,765
6,37.1,2.4351698113207543,204.88,6,765
7,44.3,2.5879142212189614,254.04,7,765
8,51.4,2.767758754863813,311.64,8,765
9,3.1,1.3661290322580646,9.200000000000001,1,767
10,5.05,1.3752475247524754,15.,2,767
11,8.85,1.392090395480226,26.32,3,767
12,12.25,1.40734693877551,36.44,4,767
13,29.9,1.4866755852842808,89.16,5,767
14,37.1,1.5192776280323448,110.84,6,767
15,44.3,1.552103837471783,132.6,7,767
16,51.4,1.584704280155642,154.24,8,767
17,3.1,-1.6306451612903226,10.6,1,768
18,5.05,-1.6603960396039603,17.240000000000002,2,768
19,8.85,-1.7163841807909606,30.28,3,768
20,12.25,-1.76734693877551,42.04,4,768
21,29.9,-2.0428428093645485,105.72,5,768
22,37.1,-2.1653692722371964,134.04,6,768
23,44.3,-2.2986455981941307,164.84,7,768
24,51.4,-2.447338521400778,199.20000000000002,8,768
25,3.1,1.1096774193548387,9.28,1,770
26,5.05,1.117821782178218,15.16,2,770
27,8.85,1.1322033898305086,26.560000000000002,3,770
28,12.25,1.1453061224489796,36.76,4,770
29,29.9,1.2130836120401336,89.88,5,770
30,37.1,1.2407708894878704,111.64,6,770
31,44.3,1.2685914221218961,133.52,7,770
32,51.4,1.2962334630350194,155.16,8,770
33,3.1,1.0516129032258064,5.64,1,773
34,5.05,1.0326732673267327,9.24,2,773
35,8.85,0.9977401129943503,16.16,3,773
36,12.25,0.9661224489795918,22.400000000000002,4,773
37,29.9,0.7996254180602006,55.28,5,773
38,37.1,0.729854447439353,69.12,6,773
39,44.3,0.6578961625282166,83.32000000000001,7,773
40,51.4,0.5845486381322957,97.76,8,773
41,3.1,-2.424193548387097,10.28,1,774
42,5.05,-2.391089108910891,16.72,2,774
43,8.85,-2.3254237288135595,29.400000000000002,3,774
44,12.25,-2.266530612244898,40.84,4,774
45,29.9,-1.9410702341137123,103.88,5,774
46,37.1,-1.7899946091644203,133.04,6,774
47,44.3,-1.6177246049661398,166.4,7,774
48,3.1,-2.129032258064516,-10.68,1,787
49,5.05,-2.131683168316832,-17.400000000000002,2,787
50,8.85,-2.138983050847458,-30.48,3,787
51,12.25,-2.144897959183673,-42.160000000000004,4,787
52,29.9,-2.1765685618729096,-102.96000000000001,5,787
53,37.1,-2.1894716981132074,-127.8,6,787
54,44.3,-2.2023250564334083,-152.64000000000001,7,787
55,51.4,-2.215093385214008,-177.20000000000002,8,787
56,3.1,-0.2709677419354839,-11.8,1,797
57,5.05,-0.27920792079207923,-19.240000000000002,2,797
58,8.85,-0.2943502824858757,-33.72,3,797
59,12.25,-0.3081632653061224,-46.68,4,797
60,29.9,-0.38116387959866216,-114.16,5,797
61,37.1,-0.410932614555256,-141.84,6,797
62,44.3,-0.441079006772009,-169.68,7,797
63,51.4,-0.47077431906614786,-197.24,8,797
64,3.1,2.996774193548387,-12.84,1,798
65,5.05,3.006930693069307,-20.88,2,798
66,8.85,3.0259887005649717,-36.6,3,798
67,12.25,3.043673469387755,-50.72,4,798
68,29.9,3.13561872909699,-124.16,5,798
69,37.1,-3.109671159029649,-154.4,6,798
70,44.3,-3.0717426636568845,-184.88,7,798
71,51.4,-3.0336731517509725,-215.20000000000002,8,798
72,3.1,0.2,-9.28,1,800
73,5.05,0.20495049504950497,-15.120000000000001,2,800
74,8.85,0.21355932203389832,-26.48,3,800
75,12.25,0.22163265306122445,-36.64,4,800
76,29.9,0.2623344481605351,-89.48,5,800
77,37.1,0.2790566037735849,-111.08,6,800
78,44.3,0.29571557562076745,-132.72,7,800
79,51.4,0.3122178988326848,-154.08,8,800
80,3.1,1.4080645161290322,-6.76,1,803
81,5.05,1.4,-11.040000000000001,2,803
82,8.85,1.384180790960452,-19.36,3,803
83,12.25,1.3702040816326528,-26.8,4,803
84,29.9,1.2971170568561872,-65.52,5,803
85,37.1,1.2674393530997303,-81.44,6,803
86,44.3,1.2372009029345372,-97.4,7,803
87,51.4,1.2074630350194553,-113.24000000000001,8,803
88,3.1,-0.2661290322580645,-12.280000000000001,1,860
89,5.05,-0.27524752475247527,-19.96,2,860
90,8.85,-0.2943502824858757,-35.,3,860
91,12.25,-0.3114285714285714,-48.480000000000004,4,860
92,29.9,-0.3996989966555184,-118.72,5,860
93,37.1,-0.4359514824797843,-147.6,6,860
94,44.3,-0.4726997742663656,-176.68,7,860
95,51.4,-0.5091400778210117,-205.6,8,860
96,3.1,0.7032258064516129,0.,1,862
97,5.05,0.7118811881188118,0.04,2,862
98,8.85,0.727683615819209,0.04,3,862
99,12.25,0.7420408163265305,0.08,4,862
100,29.9,0.8174782608695652,0.16,5,862
101,37.1,0.8483504043126684,0.2,6,862
102,44.3,0.879395033860045,0.24,7,862
103,51.4,0.9101945525291828,0.28,8,862
104,3.1,1.988709677419355,11.24,1,981
105,5.05,1.9514851485148514,18.36,2,981
106,8.85,1.8785310734463279,32.28,3,981
107,12.25,1.8118367346938773,44.88,4,981
108,29.9,1.4394849498327758,115.52,5,981
109,37.1,1.2591913746630725,149.72,6,981
110,44.3,1.0358103837471782,191.92000000000002,7,981
111,3.1,0.6838709677419355,6.04,1,984
112,5.05,0.6554455445544555,9.8,2,984
113,8.85,0.5994350282485876,17.240000000000002,3,984
114,12.25,0.5489795918367346,23.92,4,984
115,29.9,0.27507023411371234,60.120000000000005,5,984
116,37.1,0.15332075471698112,76.2,6,984
117,44.3,0.021413092550790064,93.64,7,984
118,51.4,-0.1264747081712062,113.12,8,984
119,3.1,1.1435483870967742,6.04,1,985
120,5.05,1.1485148514851484,9.84,2,985
121,8.85,1.1559322033898305,17.2,3,985
122,12.25,1.1628571428571428,23.84,4,985
123,29.9,1.1985284280936455,58.160000000000004,5,985
124,37.1,1.213185983827493,72.2,6,985
125,44.3,1.2277607223476297,86.28,7,985
126,51.4,1.2421906614785991,100.12,8,985
127,3.1,1.5467741935483872,11.48,1,987
128,5.05,1.5405940594059406,18.72,2,987
129,8.85,1.529943502824859,32.8,3,987
130,12.25,1.520408163265306,45.4,4,987
131,29.9,1.4698461538461538,110.92,5,987
132,37.1,1.4491698113207545,137.72,6,987
133,44.3,1.4284604966139953,164.6,7,987
134,51.4,1.4078910505836575,191.16,8,987
135,3.1,1.7403225806451612,2.56,1,988
136,5.05,1.793069306930693,4.16,2,988
137,8.85,1.8949152542372882,7.32,3,988
138,12.25,1.9885714285714284,10.24,4,988
139,29.9,2.570127090301003,28.28,5,988
140,3.1,0.31290322580645163,3.56,1,989
141,5.05,0.30396039603960395,5.8,2,989
142,8.85,0.28644067796610173,10.16,3,989
143,12.25,0.270204081632653,14.040000000000001,4,989
144,29.9,0.1871705685618729,34.4,5,989
145,37.1,0.15313746630727762,42.76,6,989
146,44.3,0.11873137697516929,51.160000000000004,7,989
147,51.4,0.08460311284046693,59.52,8,989
148,3.1,0.7693548387096775,1.44,1,993
149,5.05,0.7732673267326733,2.36,2,993
150,8.85,0.7813559322033898,4.16,3,993
151,12.25,0.7881632653061224,5.76,4,993
152,29.9,0.8244147157190634,14.,5,993
153,37.1,0.8391859838274931,17.400000000000002,6,993
154,44.3,0.8539909706546275,20.8,7,993
155,51.4,0.8685875486381323,24.12,8,993
156,3.1,2.024193548387097,2.52,1,995
157,5.05,2.015841584158416,4.08,2,995
158,8.85,1.9994350282485875,7.16,3,995
159,12.25,1.9844897959183672,9.88,4,995
160,29.9,1.907638795986622,24.2,5,995
161,37.1,1.876140161725067,30.080000000000002,6,995
162,44.3,1.8443656884875845,36.,7,995
163,51.4,1.812782101167315,41.88,8,995
164,3.1,-3.0709677419354837,1.04,1,996
165,5.05,-3.0603960396039604,1.68,2,996
166,8.85,-3.0384180790960453,2.96,3,996
167,12.25,-3.0187755102040814,4.08,4,996
168,29.9,-2.916040133779264,10.040000000000001,5,996
169,37.1,-2.8734123989218325,12.48,6,996
170,44.3,-2.830902934537246,14.96,7,996
171,51.4,-2.7878677042801554,17.400000000000002,8,996
172,3.1,2.1790322580645163,-1.24,1,998
173,5.05,2.1633663366336635,-2.04,2,998
174,8.85,2.131638418079096,-3.56,3,998
175,12.25,2.103673469387755,-4.96,4,998
176,29.9,1.956307692307692,-12.16,5,998
177,37.1,1.8948355795148246,-15.200000000000001,6,998
178,44.3,1.8320090293453724,-18.28,7,998
179,51.4,1.768396887159533,-21.400000000000002,8,998
180,3.1,-1.9419354838709677,-1.8800000000000001,1,1000
181,5.05,-1.9376237623762376,-3.04,2,1000
182,8.85,-1.9293785310734464,-5.32,3,1000
183,12.25,-1.9224489795918365,-7.36,4,1000
184,29.9,-1.885123745819398,-18.,5,1000
185,37.1,-1.8699999999999997,-22.32,6,1000
186,44.3,-1.8547268623024828,-26.68,7,1000
187,51.4,-1.839770428015564,-30.96,8,1000
188,3.1,-1.2080645161290322,-1.,1,1003
189,5.05,-1.2207920792079208,-1.6400000000000001,2,1003
190,8.85,-1.2480225988700566,-2.92,3,1003
191,12.25,-1.2722448979591836,-4.04,4,1003
192,29.9,-1.3988896321070232,-9.88,5,1003
193,37.1,-1.4513692722371965,-12.32,6,1003
194,44.3,-1.5045959367945823,-14.8,7,1003
195,51.4,-1.5582451361867704,-17.28,8,1003
196,3.1,-2.082258064516129,-0.96,1,1004
197,5.05,-2.0772277227722773,-1.56,2,1004
198,8.85,-2.0661016949152544,-2.7600000000000002,3,1004
199,12.25,-2.056734693877551,-3.8000000000000003,4,1004
200,29.9,-2.0061137123745816,-9.32,5,1004
201,37.1,-1.985563342318059,-11.56,6,1004
202,44.3,-1.9648623024830698,-13.8,7,1004
203,51.4,-1.9444163424124512,-16.04,8,1004
204,3.1,-2.0403225806451615,-10.64,1,1009
205,5.05,-2.0356435643564357,-17.36,2,1009
206,8.85,-2.0242937853107343,-30.400000000000002,3,1009
207,12.25,-2.0142857142857142,-42.12,4,1009
208,29.9,-1.962334448160535,-102.88,5,1009
209,37.1,-1.9411159029649594,-127.76,6,1009
210,44.3,-1.919810383747178,-152.68,7,1009
211,51.4,-1.8987743190661477,-177.32,8,1009
212,3.1,-2.17258064516129,-11.72,1,1023
213,5.05,-2.208910891089109,-19.12,2,1023
214,8.85,-2.2790960451977402,-33.6,3,1023
215,12.25,-2.3424489795918366,-46.68,4,1023
216,29.9,-2.695096989966555,-119.60000000000001,5,1023
217,37.1,-2.8626900269541773,-154.12,6,1023
218,44.3,-3.0620722347629794,-195.24,7,1023
219,3.1,0.6080645161290322,-7.5600000000000005,1,1024
220,5.05,0.6366336633663366,-12.32,2,1024
221,8.85,0.6909604519774012,-21.6,3,1024
222,12.25,0.740408163265306,-30.,4,1024
223,29.9,1.0061270903010033,-75.24,5,1024
224,37.1,1.1239245283018866,-95.24,6,1024
225,44.3,1.2504785553047402,-116.84,7,1024
226,51.4,1.3907587548638132,-140.64000000000001,8,1024
227,3.1,2.053225806451613,-6.96,1,1033
228,5.05,2.0633663366336634,-11.32,2,1033
229,8.85,2.0830508474576273,-19.88,3,1033
230,12.25,2.100408163265306,-27.52,4,1033
231,29.9,2.1899866220735786,-67.36,5,1033
232,37.1,2.2269541778975737,-83.76,6,1033
233,44.3,2.2641083521444694,-100.28,7,1033
234,51.4,2.301284046692607,-116.72,8,1033
235,3.1,1.9338709677419355,-11.8,1,1034
236,5.05,1.9118811881188118,-19.2,2,1034
237,8.85,1.8689265536723165,-33.68,3,1034
238,12.25,1.8302040816326528,-46.72,4,1034
239,29.9,1.6247224080267557,-115.92,5,1034
240,37.1,1.53733153638814,-145.48,6,1034
241,44.3,1.445729119638826,-176.28,7,1034
242,51.4,1.3503424124513619,-208.36,8,1034
243,3.1,-1.8290322580645162,-10.84,1,1042
244,5.05,-1.801980198019802,-17.72,2,1042
245,8.85,-1.7474576271186442,-31.080000000000002,3,1042
246,12.25,-1.6987755102040816,-43.12,4,1042
247,29.9,-1.4358461538461538,-108.12,5,1042
248,37.1,-1.319676549865229,-136.8,6,1042
249,44.3,-1.1953724604966138,-167.68,7,1042
250,51.4,-1.0574396887159532,-201.64000000000001,8,1042
251,3.1,-2.370967741935484,-13.56,1,1046
252,5.05,-2.399009900990099,-22.080000000000002,2,1046
253,8.85,-2.4559322033898305,-38.76,3,1046
254,12.25,-2.5065306122448976,-53.800000000000004,4,1046
255,29.9,-2.781859531772575,-135.28,5,1046
256,37.1,-2.904296495956873,-171.52,6,1046
257,44.3,-3.037205417607223,-210.92000000000002,7,1046
258,51.4,3.096645914396887,-254.96,8,1046
259,3.1,-0.13548387096774195,-13.52,1,1052
260,5.05,-0.08613861386138615,-22.080000000000002,2,1052
261,8.85,0.013559322033898306,-38.92,3,1052
262,12.25,0.10408163265306121,-54.36,4,1052
263,29.9,0.6597591973244147,-148.72,5,1052
264,37.1,1.0470350404312667,-214.44,6,1052
265,3.1,1.5661290322580645,2.12,1,1096
266,5.05,1.5445544554455446,3.44,2,1096
267,8.85,1.5022598870056498,6.04,3,1096
268,12.25,1.4648979591836733,8.4,4,1096
269,29.9,1.2645953177257525,20.84,5,1096
270,37.1,1.1791859838274932,26.12,6,1096
271,44.3,1.090455981941309,31.64,7,1096
272,51.4,0.9983035019455252,37.36,8,1096
273,3.1,-2.175806451612903,5.68,1,1097
274,5.05,-2.1663366336633665,9.24,2,1097
275,8.85,-2.1480225988700568,16.2,3,1097
276,12.25,-2.131836734693877,22.44,4,1097
277,29.9,-2.0477324414715716,54.92,5,1097
278,37.1,-2.013148247978436,68.28,6,1097
279,44.3,-1.9783702031602706,81.72,7,1097
280,51.4,-1.9438210116731516,95.08,8,1097
281,3.1,-0.5983870967741935,-1.,1,1098
282,5.05,-0.6108910891089109,-1.6,2,1098
283,8.85,-0.6344632768361582,-2.84,3,1098
284,12.25,-0.6559183673469388,-3.92,4,1098
285,29.9,-0.7683545150501672,-9.6,5,1098
286,37.1,-0.8146253369272236,-11.96,6,1098
287,44.3,-0.8617426636568848,-14.36,7,1098
288,51.4,-0.9086731517509727,-16.72,8,1098
