particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
284.0,0.172,-0.064,-0.981,0.4,-0.148,-2.285,1.0,211.0,96.0,0.14
286.0,-0.546,0.436,0.659,-0.275,0.22,0.332,1.0,211.0,96.0,0.14
289.0,-0.233,0.179,0.955,-0.775,0.598,3.183,-1.0,-211.0,96.0,0.14
296.0,0.302,0.646,0.389,0.255,0.546,0.329,1.0,321.0,96.0,0.494
298.0,-0.632,0.48,0.457,-0.219,0.167,0.159,-1.0,-211.0,96.0,0.14
301.0,-0.035,0.617,-0.777,-0.041,0.719,-0.907,1.0,211.0,96.0,0.14
303.0,-0.596,-0.328,-0.701,-0.387,-0.213,-0.456,-1.0,-211.0,96.0,0.14
307.0,0.138,0.229,-0.963,0.482,0.799,-3.364,-1.0,-211.0,96.0,0.14
351.0,0.134,0.312,-0.932,0.152,0.355,-1.059,-1.0,-211.0,96.0,0.14
352.0,-0.955,-0.192,0.119,-0.692,-0.139,0.086,1.0,211.0,96.0,0.14
353.0,0.838,-0.112,-0.313,0.271,-0.036,-0.101,-1.0,-211.0,96.0,0.14
355.0,-0.108,0.65,0.61,-0.034,0.207,0.194,1.0,211.0,96.0,0.14
356.0,0.82,-0.428,-0.027,0.303,-0.158,-0.01,-1.0,-211.0,96.0,0.14
360.0,-0.273,-0.32,0.9,-0.344,-0.403,1.133,1.0,211.0,96.0,0.14
361.0,0.293,-0.517,0.78,0.206,-0.363,0.548,-1.0,-211.0,96.0,0.14
547.0,-0.296,-0.245,0.915,-0.338,-0.28,1.047,-1.0,-211.0,96.0,0.14
550.0,0.167,-0.15,0.973,0.477,-0.427,2.782,1.0,211.0,96.0,0.14
554.0,0.209,0.713,0.659,0.248,0.846,0.783,-1.0,-211.0,96.0,0.14
558.0,0.697,0.228,0.67,0.873,0.286,0.839,-1.0,-211.0,96.0,0.14
664.0,0.05,0.228,0.971,0.13,0.594,2.53,-1.0,-211.0,96.0,0.14
669.0,0.221,0.138,0.962,0.385,0.24,1.679,1.0,211.0,96.0,0.14
686.0,-0.057,0.405,0.832,-0.021,0.151,0.31,-1.0,-211.0,96.0,0.14
689.0,0.409,-0.824,-0.248,0.189,-0.381,-0.115,1.0,211.0,96.0,0.14
691.0,0.655,0.522,0.235,0.185,0.148,0.067,-1.0,-211.0,96.0,0.14
692.0,-0.201,-0.159,-0.966,-0.799,-0.632,-3.829,1.0,211.0,96.0,0.14
695.0,0.108,-0.321,-0.931,0.111,-0.331,-0.957,-1.0,-211.0,96.0,0.14
714.0,-0.019,0.378,0.903,-0.013,0.261,0.623,1.0,211.0,96.0,0.14
718.0,-0.568,-0.702,0.249,-0.227,-0.281,0.099,1.0,211.0,96.0,0.14
792.0,-0.19,-0.324,-0.907,-0.14,-0.24,-0.671,1.0,211.0,96.0,0.14
796.0,-0.782,0.502,-0.306,-0.529,0.339,-0.207,-1.0,-211.0,96.0,0.14
799.0,-0.221,-0.395,0.865,-0.143,-0.256,0.561,-1.0,-211.0,96.0,0.14
811.0,0.077,0.307,0.927,0.053,0.211,0.637,-1.0,-211.0,96.0,0.14
815.0,0.335,-0.067,-0.928,0.318,-0.063,-0.88,1.0,211.0,96.0,0.14
816.0,0.027,0.673,0.369,0.006,0.147,0.08,-1.0,-211.0,96.0,0.14
827.0,-0.171,0.041,-0.984,-1.497,0.356,-8.631,1.0,211.0,96.0,0.14
832.0,0.232,-0.106,-0.949,0.177,-0.081,-0.721,-1.0,-211.0,96.0,0.14
834.0,0.382,-0.061,-0.912,0.385,-0.061,-0.92,1.0,211.0,96.0,0.14
837.0,-0.038,-0.253,-0.933,-0.021,-0.141,-0.518,1.0,211.0,96.0,0.14
838.0,0.223,0.148,-0.952,0.207,0.137,-0.884,-1.0,-211.0,96.0,0.14
840.0,0.14,0.497,0.826,0.087,0.309,0.513,1.0,211.0,96.0,0.14
841.0,-0.44,0.087,0.882,-0.422,0.083,0.845,-1.0,-211.0,96.0,0.14
844.0,0.189,0.034,0.978,0.301,0.054,1.563,-1.0,-211.0,96.0,0.14
871.0,-0.428,0.119,0.87,-0.28,0.078,0.571,-1.0,-211.0,96.0,0.14
873.0,-0.037,-0.214,0.974,-0.081,-0.468,2.13,1.0,211.0,96.0,0.14
918.0,-0.172,-0.072,0.98,-0.358,-0.15,2.044,1.0,211.0,96.0,0.14
925.0,0.221,-0.011,0.973,0.433,-0.022,1.904,1.0,211.0,96.0,0.14
928.0,-0.249,0.062,0.961,-0.329,0.081,1.271,1.0,211.0,96.0,0.14
944.0,-0.233,0.169,0.952,-0.3,0.218,1.227,1.0,211.0,96.0,0.14
946.0,0.075,-0.195,0.972,0.101,-0.262,1.304,1.0,211.0,96.0,0.14
947.0,-0.047,0.2,0.977,-0.125,0.531,2.595,-1.0,-211.0,96.0,0.14
948.0,0.277,0.246,0.912,0.223,0.198,0.734,1.0,211.0,96.0,0.14
949.0,0.326,-0.008,0.944,0.87,-0.02,2.516,-1.0,-211.0,96.0,0.14
981.0,-0.231,0.201,-0.949,-0.469,0.408,-1.924,1.0,211.0,96.0,0.14
982.0,0.359,0.173,-0.899,0.274,0.132,-0.686,-1.0,-211.0,96.0,0.14
983.0,0.187,0.242,-0.952,2.236,2.884,-11.36,1.0,211.0,96.0,0.14
989.0,-0.17,-0.348,0.826,-0.204,-0.418,0.992,1.0,321.0,96.0,0.494
991.0,-0.887,-0.224,-0.172,-0.339,-0.086,-0.066,1.0,211.0,96.0,0.14
992.0,0.418,-0.332,0.601,0.098,-0.078,0.141,-1.0,-211.0,96.0,0.14
1165.0,0.59,0.474,-0.637,0.572,0.46,-0.618,1.0,211.0,96.0,0.14
1166.0,0.257,0.782,-0.541,0.208,0.634,-0.438,-1.0,-211.0,96.0,0.14
1247.0,-0.817,-0.287,0.473,-0.706,-0.248,0.408,-1.0,-211.0,96.0,0.14
1249.0,0.893,0.081,0.427,1.034,0.094,0.494,1.0,211.0,96.0,0.14
1286.0,0.288,-0.023,0.953,0.423,-0.034,1.4,-1.0,-211.0,96.0,0.14
1287.0,0.323,0.182,0.924,0.471,0.265,1.347,1.0,211.0,96.0,0.14
1288.0,-0.078,0.325,0.937,-0.107,0.447,1.288,-1.0,-211.0,96.0,0.14
1290.0,0.188,-0.018,0.979,0.32,-0.03,1.669,-1.0,-211.0,96.0,0.14
1344.0,-0.444,0.633,0.394,-0.125,0.178,0.111,1.0,211.0,96.0,0.14
1346.0,0.632,0.592,-0.132,0.183,0.171,-0.038,1.0,211.0,96.0,0.14
1347.0,0.347,-0.37,-0.855,0.432,-0.46,-1.063,-1.0,-211.0,96.0,0.14
1357.0,0.054,0.396,-0.905,0.053,0.385,-0.881,-1.0,-211.0,96.0,0.14
1391.0,0.098,0.171,-0.98,0.573,0.997,-5.719,-1.0,-211.0,96.0,0.14
1394.0,0.079,0.148,-0.985,1.008,1.895,-12.605,1.0,321.0,96.0,0.494
1398.0,0.064,0.249,-0.965,0.195,0.756,-2.934,-1.0,-211.0,96.0,0.14
1424.0,-0.171,-0.187,-0.925,-0.299,-0.326,-1.613,-1.0,-321.0,96.0,0.494
1437.0,0.684,-0.309,0.028,0.145,-0.065,0.006,1.0,211.0,96.0,0.14
1441.0,0.911,-0.1,0.029,0.319,-0.035,0.01,1.0,211.0,96.0,0.14
1443.0,0.003,0.193,-0.977,0.015,1.025,-5.178,1.0,321.0,96.0,0.494
1483.0,-0.36,0.14,0.922,-2.23,0.864,5.71,-1.0,-211.0,96.0,0.14
1517.0,-0.866,0.327,-0.307,-0.545,0.205,-0.193,1.0,211.0,96.0,0.14
1518.0,-0.826,0.114,-0.542,-1.095,0.151,-0.718,-1.0,-211.0,96.0,0.14
1521.0,-0.667,-0.039,-0.68,-1.092,-0.063,-1.114,1.0,321.0,96.0,0.494
1522.0,-0.541,0.051,-0.813,-0.362,0.034,-0.544,-1.0,-211.0,96.0,0.14
1527.0,0.255,0.123,-0.945,0.221,0.106,-0.818,1.0,211.0,96.0,0.14
1534.0,0.28,-0.01,-0.954,0.368,-0.014,-1.253,1.0,211.0,96.0,0.14
1535.0,0.042,-0.185,-0.98,0.104,-0.459,-2.439,-1.0,-211.0,96.0,0.14
1539.0,0.431,-0.201,-0.876,0.736,-0.343,-1.495,1.0,211.0,96.0,0.14
1547.0,-0.138,-0.24,-0.961,-0.773,-1.346,-5.38,-1.0,-211.0,96.0,0.14
1566.0,0.935,-0.047,-0.35,20.834,-1.052,-7.805,1.0,211.0,96.0,0.14
1567.0,0.861,0.16,-0.479,2.098,0.389,-1.167,-1.0,-211.0,96.0,0.14
1569.0,0.935,0.025,-0.347,1.799,0.047,-0.669,1.0,211.0,96.0,0.14
1574.0,0.78,0.223,0.525,0.422,0.12,0.284,-1.0,-211.0,96.0,0.14
1575.0,-0.569,0.504,-0.64,-0.75,0.664,-0.843,1.0,211.0,96.0,0.14
1577.0,0.165,0.969,0.15,0.226,1.33,0.206,-1.0,-211.0,96.0,0.14
1578.0,0.26,-0.609,-0.649,0.097,-0.227,-0.242,1.0,211.0,96.0,0.14
1579.0,-0.118,-0.266,-0.94,-0.092,-0.207,-0.732,-1.0,-211.0,96.0,0.14
1582.0,0.277,-0.373,-0.884,0.695,-0.936,-2.221,1.0,211.0,96.0,0.14
1583.0,0.703,-0.082,-0.656,0.372,-0.043,-0.347,-1.0,-211.0,96.0,0.14
1584.0,0.315,-0.437,-0.807,0.642,-0.89,-1.645,1.0,321.0,96.0,0.494
1593.0,-0.287,0.241,0.926,-0.995,0.835,3.216,1.0,211.0,96.0,0.14
1594.0,-0.261,0.135,0.955,-1.4,0.726,5.116,-1.0,-211.0,96.0,0.14
1601.0,-0.376,-0.119,0.903,-0.309,-0.098,0.74,1.0,211.0,96.0,0.14
1602.0,-0.31,-0.189,0.828,-0.358,-0.218,0.955,1.0,321.0,96.0,0.494
1603.0,0.064,-0.722,0.683,0.098,-1.098,1.038,-1.0,-211.0,96.0,0.14
1629.0,-0.093,-0.149,-0.984,-0.435,-0.696,-4.586,-1.0,-211.0,96.0,0.14
1643.0,0.478,0.723,-0.484,0.551,0.832,-0.557,1.0,211.0,96.0,0.14
1644.0,0.96,0.045,-0.085,0.507,0.024,-0.045,-1.0,-211.0,96.0,0.14
1645.0,-0.098,0.708,0.544,-0.031,0.224,0.172,1.0,211.0,96.0,0.14
1646.0,0.078,0.93,0.184,0.036,0.422,0.083,-1.0,-211.0,96.0,0.14
1652.0,0.185,0.846,-0.288,0.063,0.288,-0.098,1.0,211.0,96.0,0.14
1653.0,0.406,-0.677,-0.16,0.096,-0.159,-0.038,-1.0,-211.0,96.0,0.14
1658.0,-0.469,-0.085,0.866,-0.434,-0.079,0.801,-1.0,-211.0,96.0,0.14
1661.0,-0.171,-0.149,0.959,-0.139,-0.121,0.781,1.0,211.0,96.0,0.14
1662.0,-0.296,-0.514,0.796,-0.347,-0.602,0.933,-1.0,-211.0,96.0,0.14
1666.0,0.545,0.752,-0.301,1.255,1.731,-0.693,-1.0,-321.0,96.0,0.494
1669.0,-0.123,-0.844,-0.042,-0.033,-0.227,-0.011,1.0,211.0,96.0,0.14
1671.0,0.209,0.196,-0.957,0.612,0.572,-2.797,-1.0,-211.0,96.0,0.14
1673.0,-0.246,-0.653,-0.649,-0.113,-0.301,-0.299,1.0,211.0,96.0,0.14
1674.0,-0.467,0.685,-0.465,-0.211,0.309,-0.209,-1.0,-211.0,96.0,0.14
1678.0,0.848,-0.412,0.096,0.371,-0.18,0.042,-1.0,-211.0,96.0,0.14
1685.0,0.241,0.185,-0.932,0.171,0.132,-0.663,1.0,211.0,96.0,0.14
1686.0,0.312,-0.407,-0.737,0.099,-0.129,-0.234,-1.0,-211.0,96.0,0.14
1692.0,-0.145,-0.222,-0.964,-6.277,-9.632,-41.822,1.0,321.0,96.0,0.494
