hit_id,r,phi,z,layer_id,particle_id
1,3.1,2.5693548387096774,-7.6000000000000005,1,101
2,5.05,2.614851485148515,-12.4,2,101
3,8.85,2.7033898305084745,-21.8,3,101
4,12.25,2.784489795918367,-30.36,4,101
5,29.9,-3.0245217391304346,-80.72,5,101
6,37.1,-2.7584905660377355,-108.88,6,101
7,3.1,2.95,-12.36,1,206
8,5.05,2.9752475247524752,-20.12,2,206
9,8.85,3.024858757062147,-35.32,3,206
10,12.25,3.0693877551020403,-49.,4,206
11,29.9,-2.974147157190635,-122.36,5,206
12,37.1,-2.8696549865229106,-154.24,6,206
13,44.3,-2.7596027088036115,-188.12,7,206
14,51.4,-2.640556420233463,-224.36,8,206
15,3.1,0.30806451612903224,-16.,1,290
16,5.05,0.3118811881188119,-26.04,2,290
17,8.85,0.31807909604519774,-45.64,3,290
18,12.25,0.3244897959183673,-63.2,4,290
19,29.9,0.35614715719063544,-154.28,5,290
20,37.1,0.3691428571428571,-191.48000000000002,6,290
21,44.3,0.38213544018058687,-228.72,7,290
22,51.4,0.3950350194552529,-265.48,8,290
23,3.1,1.8870967741935485,-4.44,1,293
24,5.05,1.8960396039603962,-7.24,2,293
25,8.85,1.911864406779661,-12.68,3,293
26,12.25,1.9257142857142855,-17.56,4,293
27,29.9,2.000428093645485,-42.96,5,293
28,37.1,2.0309272237196763,-53.36,6,293
29,44.3,2.0617968397291193,-63.84,7,293
30,51.4,2.092190661478599,-74.24,8,293
31,3.1,-0.16129032258064516,3.88,1,294
32,5.05,-0.18514851485148515,6.28,2,294
33,8.85,-0.23220338983050848,11.040000000000001,3,294
34,12.25,-0.27469387755102037,15.32,4,294
35,29.9,-0.4995384615384615,38.160000000000004,5,294
36,37.1,-0.5969703504043126,48.04,6,294
37,44.3,-0.6986501128668171,58.4,7,294
38,51.4,-0.8073346303501945,69.36,8,294
39,3.1,1.4161290322580644,-10.4,1,295
40,5.05,1.4316831683168316,-16.96,2,295
41,8.85,1.461581920903955,-29.76,3,295
42,12.25,1.4889795918367346,-41.24,4,295
43,29.9,1.6326822742474916,-101.48,5,295
44,37.1,1.6922102425876009,-126.60000000000001,6,295
45,44.3,1.7536478555304738,-152.20000000000002,7,295
46,51.4,1.814964980544747,-178.04,8,295
47,3.1,0.6403225806451613,-4.76,1,298
48,5.05,0.6356435643564357,-7.76,2,298
49,8.85,0.6276836158192091,-13.6,3,298
50,12.25,0.62,-18.84,4,298
51,29.9,0.5807290969899666,-46.,5,298
52,37.1,0.5647115902964959,-57.08,6,298
53,44.3,0.5486049661399548,-68.2,7,298
54,51.4,0.5326887159533074,-79.16,8,298
55,3.1,-0.12258064516129032,-8.88,1,304
56,5.05,-0.11089108910891089,-14.48,2,304
57,8.85,-0.08870056497175141,-25.400000000000002,3,304
58,12.25,-0.06897959183673469,-35.160000000000004,4,304
59,29.9,0.03468227424749164,-86.2,5,304
60,37.1,0.07707277628032344,-107.24000000000001,6,304
61,44.3,0.12049661399548531,-128.48,7,304
62,51.4,0.16338521400778208,-149.68,8,304
63,3.1,-0.9709677419354839,-13.52,1,310
64,5.05,-0.9930693069306931,-22.,2,310
65,8.85,-1.0372881355932204,-38.6,3,310
66,12.25,-1.077551020408163,-53.52,4,310
67,29.9,-1.289839464882943,-133.,5,310
68,37.1,-1.3807115902964957,-167.08,6,310
69,44.3,-1.476121896162528,-202.72,7,310
70,51.4,-1.5759727626459143,-240.,8,310
71,3.1,1.820967741935484,16.12,1,384
72,5.05,1.8267326732673268,26.28,2,384
73,8.85,1.8384180790960452,46.04,3,384
74,12.25,1.8489795918367344,63.72,4,384
75,29.9,1.9034314381270903,155.72,5,384
76,37.1,1.925719676549865,193.4,6,384
77,44.3,1.9480541760722345,231.12,7,384
