particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
129.0,-0.209,0.748,-0.621,-0.277,0.99,-0.822,1.0,211.0,93.0,0.14
130.0,0.38,-0.78,-0.254,0.125,-0.256,-0.083,-1.0,-211.0,93.0,0.14
131.0,-0.836,0.197,-0.412,-0.384,0.09,-0.19,1.0,211.0,93.0,0.14
226.0,-0.706,0.332,0.407,-0.208,0.098,0.12,1.0,211.0,93.0,0.14
239.0,0.428,-0.219,-0.87,0.544,-0.279,-1.108,-1.0,-211.0,93.0,0.14
241.0,-0.224,-0.257,-0.929,-0.221,-0.253,-0.917,1.0,211.0,93.0,0.14
304.0,-0.174,0.032,-0.982,-0.382,0.071,-2.158,1.0,211.0,93.0,0.14
308.0,-0.029,-0.312,-0.909,-0.015,-0.158,-0.46,1.0,211.0,93.0,0.14
309.0,-0.041,-0.217,-0.971,-0.06,-0.318,-1.423,-1.0,-211.0,93.0,0.14
311.0,0.073,-0.178,0.974,0.085,-0.207,1.132,1.0,211.0,93.0,0.14
312.0,0.326,0.108,0.935,0.504,0.167,1.448,-1.0,-211.0,93.0,0.14
341.0,-0.766,0.008,-0.638,-1.378,0.015,-1.148,1.0,211.0,93.0,0.14
342.0,-0.547,0.324,-0.769,-1.106,0.656,-1.555,-1.0,-211.0,93.0,0.14
347.0,-0.192,0.004,0.962,-0.49,0.009,2.462,1.0,321.0,93.0,0.494
348.0,-0.464,-0.113,0.873,-0.675,-0.164,1.268,-1.0,-211.0,93.0,0.14
352.0,-0.141,0.15,0.972,-0.174,0.186,1.203,-1.0,-211.0,93.0,0.14
355.0,-0.355,-0.438,0.746,-0.14,-0.172,0.294,1.0,211.0,93.0,0.14
362.0,-0.573,0.564,-0.492,-0.24,0.236,-0.206,1.0,211.0,93.0,0.14
363.0,-0.42,-0.129,-0.897,-1.213,-0.374,-2.593,1.0,211.0,93.0,0.14
364.0,-0.519,0.548,-0.415,-0.142,0.15,-0.114,-1.0,-211.0,93.0,0.14
365.0,0.174,0.231,-0.952,0.25,0.331,-1.363,-1.0,-211.0,93.0,0.14
371.0,-0.217,-0.001,-0.97,-0.289,-0.001,-1.292,1.0,211.0,93.0,0.14
379.0,-0.191,0.287,0.875,-0.078,0.118,0.36,-1.0,-211.0,93.0,0.14
381.0,-0.568,0.264,0.729,-0.289,0.134,0.37,1.0,211.0,93.0,0.14
383.0,-0.716,-0.06,0.528,-0.221,-0.018,0.163,-1.0,-211.0,93.0,0.14
467.0,-0.27,-0.088,-0.959,-0.145,-0.047,-0.514,-1.0,11.0,93.0,0.001
468.0,-0.272,-0.086,-0.958,-0.709,-0.225,-2.494,1.0,-11.0,93.0,0.001
