particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
157.0,-0.044,-0.959,0.214,-0.034,-0.749,0.167,1.0,211.0,88.0,0.14
197.0,0.356,0.033,-0.932,0.877,0.082,-2.299,1.0,211.0,88.0,0.14
234.0,0.878,0.098,0.42,0.585,0.065,0.28,1.0,211.0,88.0,0.14
235.0,0.804,0.381,-0.257,0.299,0.142,-0.096,-1.0,-211.0,88.0,0.14
432.0,0.705,0.424,0.557,0.847,0.51,0.67,-1.0,-211.0,88.0,0.14
488.0,0.827,0.2,-0.522,1.977,0.477,-1.249,-1.0,-211.0,88.0,0.14
489.0,-0.079,0.534,-0.671,-0.076,0.518,-0.651,1.0,321.0,88.0,0.494
493.0,-0.707,-0.146,-0.627,-0.336,-0.07,-0.298,-1.0,-211.0,88.0,0.14
509.0,-0.239,-0.337,-0.763,-0.238,-0.336,-0.759,1.0,321.0,88.0,0.494
510.0,0.336,0.05,0.855,0.423,0.063,1.076,-1.0,-321.0,88.0,0.494
517.0,0.219,-0.384,0.895,0.468,-0.822,1.917,-1.0,-211.0,88.0,0.14
519.0,0.479,0.209,0.811,0.252,0.11,0.427,-1.0,-211.0,88.0,0.14
520.0,0.375,-0.245,0.79,0.442,-0.288,0.93,1.0,321.0,88.0,0.494
578.0,-0.366,-0.161,-0.915,-0.88,-0.386,-2.199,-1.0,-211.0,88.0,0.14
581.0,-0.469,-0.283,-0.795,-0.252,-0.152,-0.427,1.0,211.0,88.0,0.14
582.0,0.25,0.447,-0.819,0.136,0.242,-0.444,-1.0,-211.0,88.0,0.14
584.0,-0.239,-0.027,-0.938,-0.133,-0.015,-0.523,1.0,211.0,88.0,0.14
585.0,0.286,-0.055,-0.954,0.613,-0.117,-2.042,-1.0,-211.0,88.0,0.14
607.0,-0.173,0.515,0.835,-1.045,3.121,5.059,-1.0,-321.0,88.0,0.494
622.0,0.913,-0.114,0.388,2.792,-0.347,1.187,1.0,211.0,88.0,0.14
623.0,0.866,-0.192,0.452,1.324,-0.294,0.691,-1.0,-211.0,88.0,0.14
625.0,0.866,-0.069,0.439,0.53,-0.042,0.268,1.0,211.0,88.0,0.14
626.0,0.827,-0.524,0.145,0.789,-0.5,0.138,-1.0,-211.0,88.0,0.14
634.0,-0.256,0.285,-0.885,-0.134,0.149,-0.463,-1.0,-211.0,88.0,0.14
644.0,-0.247,0.118,-0.954,-0.278,0.133,-1.075,1.0,211.0,88.0,0.14
649.0,-0.454,-0.401,0.589,-0.118,-0.105,0.154,1.0,211.0,88.0,0.14
650.0,-0.016,-0.267,0.922,-0.008,-0.132,0.457,-1.0,-211.0,88.0,0.14
652.0,0.387,0.012,0.91,0.354,0.011,0.834,1.0,211.0,88.0,0.14
659.0,-0.522,-0.14,0.822,-0.403,-0.108,0.635,1.0,211.0,88.0,0.14
670.0,-0.48,0.099,-0.871,-3.172,0.654,-5.76,1.0,211.0,88.0,0.14
675.0,0.159,-0.038,-0.986,0.698,-0.167,-4.332,1.0,211.0,88.0,0.14
679.0,0.205,-0.018,-0.978,0.931,-0.083,-4.438,-1.0,-211.0,88.0,0.14
681.0,0.183,-0.083,-0.979,1.469,-0.666,-7.843,1.0,211.0,88.0,0.14
696.0,0.161,0.12,-0.976,0.259,0.193,-1.569,-1.0,-211.0,88.0,0.14
697.0,0.127,0.11,-0.98,0.17,0.146,-1.307,1.0,211.0,88.0,0.14
698.0,-0.027,0.219,-0.941,-0.015,0.119,-0.511,-1.0,-211.0,88.0,0.14
704.0,-0.127,0.331,0.921,-0.387,1.007,2.799,1.0,321.0,88.0,0.494
736.0,0.142,-0.214,0.965,0.434,-0.654,2.954,1.0,211.0,88.0,0.14
743.0,0.318,-0.778,0.175,0.087,-0.212,0.048,1.0,211.0,88.0,0.14
754.0,-0.411,0.074,-0.909,-13.5,2.446,-29.845,1.0,211.0,88.0,0.14
755.0,-0.378,0.006,-0.926,-4.898,0.082,-12.002,-1.0,-211.0,88.0,0.14
799.0,-0.38,0.085,-0.921,-4.444,0.995,-10.778,-1.0,-211.0,88.0,0.14
852.0,0.015,-0.626,-0.741,0.009,-0.361,-0.427,-1.0,-211.0,88.0,0.14
855.0,-0.813,-0.405,-0.36,-0.527,-0.262,-0.233,1.0,211.0,88.0,0.14
856.0,0.572,-0.77,0.205,1.428,-1.923,0.512,-1.0,-321.0,88.0,0.494
857.0,0.542,-0.694,0.471,1.27,-1.626,1.105,1.0,211.0,88.0,0.14
871.0,-0.384,0.064,-0.921,-17.536,2.917,-42.025,1.0,211.0,88.0,0.14
872.0,-0.397,0.061,-0.916,-5.861,0.895,-13.504,-1.0,-211.0,88.0,0.14
873.0,0.06,0.154,-0.901,74.564,191.589,-1122.141,1.0,-15.0,88.0,500.0
896.0,0.002,0.194,0.981,0.097,8.176,41.342,-1.0,-211.0,88.0,0.14
897.0,0.345,0.569,0.74,0.504,0.833,1.082,1.0,211.0,88.0,0.14
969.0,-0.465,-0.656,-0.59,-0.852,-1.202,-1.081,1.0,211.0,88.0,0.14
971.0,-0.69,-0.722,0.049,-2.869,-3.003,0.203,-1.0,-211.0,88.0,0.14
973.0,-0.716,-0.677,0.172,-9.176,-8.673,2.199,1.0,211.0,88.0,0.14
975.0,-0.752,-0.626,0.207,-7.14,-5.94,1.963,-1.0,-211.0,88.0,0.14
977.0,-0.726,-0.632,0.269,-3.539,-3.082,1.311,-1.0,-211.0,88.0,0.14
980.0,-0.73,-0.676,0.1,-4.232,-3.92,0.58,1.0,211.0,88.0,0.14
984.0,-0.884,-0.43,0.153,-1.251,-0.608,0.216,-1.0,-211.0,88.0,0.14
987.0,-0.826,-0.421,0.259,-0.423,-0.215,0.132,1.0,211.0,88.0,0.14
989.0,0.163,-0.895,-0.403,0.223,-1.227,-0.553,1.0,211.0,88.0,0.14
994.0,-0.132,-0.919,-0.371,-0.744,-5.196,-2.099,1.0,211.0,88.0,0.14
998.0,-0.166,-0.973,-0.125,-0.23,-1.351,-0.174,-1.0,-211.0,88.0,0.14
1002.0,-0.221,-0.407,-0.874,-0.741,-1.367,-2.931,1.0,321.0,88.0,0.494
1016.0,0.062,0.183,0.981,0.732,2.17,11.613,1.0,211.0,88.0,0.14
1017.0,0.016,0.219,0.976,0.183,2.564,11.415,-1.0,-211.0,88.0,0.14
1049.0,-0.108,-0.863,-0.481,-0.136,-1.082,-0.603,1.0,211.0,88.0,0.14
1050.0,-0.219,-0.671,-0.696,-0.229,-0.704,-0.73,-1.0,-211.0,88.0,0.14
1053.0,-0.405,0.002,-0.914,-2.936,0.013,-6.621,1.0,211.0,88.0,0.14
1055.0,-0.407,0.038,-0.913,-9.102,0.843,-20.4,-1.0,-211.0,88.0,0.14
1056.0,-0.412,0.015,-0.911,-6.001,0.215,-13.269,1.0,211.0,88.0,0.14
1060.0,-0.176,-0.413,-0.819,-0.069,-0.161,-0.32,1.0,211.0,88.0,0.14
1061.0,-0.473,-0.688,-0.549,-3.048,-4.433,-3.538,-1.0,-211.0,88.0,0.14
1064.0,-0.737,-0.608,0.296,-4.609,-3.803,1.851,1.0,211.0,88.0,0.14
1065.0,-0.652,-0.704,0.281,-3.132,-3.382,1.353,-1.0,-211.0,88.0,0.14
1066.0,-0.722,-0.57,0.241,-0.326,-0.257,0.109,1.0,211.0,88.0,0.14
1067.0,-0.723,-0.663,0.184,-1.653,-1.514,0.421,-1.0,-211.0,88.0,0.14
1069.0,-0.711,-0.69,0.132,-2.325,-2.255,0.433,1.0,211.0,88.0,0.14
1071.0,-0.744,-0.633,0.213,-7.392,-6.295,2.122,1.0,211.0,88.0,0.14
1072.0,-0.718,-0.657,0.229,-9.977,-9.125,3.183,-1.0,-211.0,88.0,0.14
1074.0,-0.729,-0.65,0.211,-4.137,-3.689,1.198,1.0,211.0,88.0,0.14
1075.0,-0.73,-0.645,0.224,-17.17,-15.165,5.272,-1.0,-211.0,88.0,0.14
1077.0,-0.737,-0.669,0.09,-3.166,-2.876,0.386,1.0,211.0,88.0,0.14
1078.0,-0.767,-0.582,0.267,-3.051,-2.312,1.063,-1.0,-211.0,88.0,0.14
1085.0,-0.765,-0.596,0.197,-0.74,-0.577,0.191,1.0,211.0,88.0,0.14
1086.0,-0.838,-0.217,0.498,-2.418,-0.626,1.435,-1.0,-211.0,88.0,0.14
1087.0,-0.651,-0.753,0.043,-1.103,-1.275,0.074,-1.0,-211.0,88.0,0.14
1090.0,-0.641,-0.616,-0.065,-0.197,-0.189,-0.02,-1.0,-211.0,88.0,0.14
1094.0,-0.107,-0.854,-0.508,-0.369,-2.936,-1.749,1.0,211.0,88.0,0.14
1096.0,-0.182,-0.92,-0.346,-0.834,-4.209,-1.586,-1.0,-211.0,88.0,0.14
1097.0,-0.272,-0.883,-0.382,-2.008,-6.521,-2.822,-1.0,-211.0,88.0,0.14
1099.0,-0.225,-0.52,-0.814,-0.244,-0.563,-0.881,1.0,211.0,88.0,0.14
1101.0,-0.571,-0.454,-0.675,-0.721,-0.574,-0.852,1.0,211.0,88.0,0.14
1105.0,-0.14,-0.807,-0.283,-0.039,-0.226,-0.079,-1.0,-211.0,88.0,0.14
1114.0,0.191,0.67,0.717,0.707,2.474,2.648,1.0,211.0,88.0,0.14
1117.0,0.138,0.573,0.805,0.307,1.271,1.785,-1.0,-211.0,88.0,0.14
1120.0,0.442,0.799,0.407,2.279,4.115,2.096,1.0,211.0,88.0,0.14
1121.0,0.483,0.765,0.421,0.993,1.575,0.866,-1.0,-211.0,88.0,0.14
1126.0,0.36,0.803,0.474,1.828,4.072,2.405,1.0,211.0,88.0,0.14
1127.0,0.422,0.773,0.465,0.678,1.242,0.747,-1.0,-211.0,88.0,0.14
1129.0,0.6,0.337,0.487,0.156,0.088,0.127,-1.0,-211.0,88.0,0.14
1134.0,0.493,-0.818,-0.06,0.237,-0.394,-0.029,1.0,211.0,88.0,0.14
1138.0,-0.602,0.715,-0.184,-0.276,0.328,-0.084,-1.0,-211.0,88.0,0.14
1140.0,-0.371,-0.147,-0.916,-1.502,-0.597,-3.711,1.0,211.0,88.0,0.14
1141.0,-0.435,0.074,-0.895,-0.844,0.143,-1.738,-1.0,-211.0,88.0,0.14
1185.0,0.55,0.764,0.33,1.168,1.624,0.702,1.0,211.0,88.0,0.14
1186.0,0.554,0.711,0.432,2.976,3.818,2.323,-1.0,-211.0,88.0,0.14
1195.0,0.788,0.284,0.129,0.207,0.075,0.034,1.0,211.0,88.0,0.14
1196.0,0.524,0.128,-0.551,0.115,0.028,-0.121,-1.0,-211.0,88.0,0.14
1227.0,0.311,0.47,0.826,3.228,4.889,8.584,1.0,211.0,88.0,0.14
1232.0,0.44,0.557,0.695,1.865,2.364,2.948,1.0,321.0,88.0,0.494
1236.0,0.45,0.668,0.588,0.857,1.271,1.119,1.0,211.0,88.0,0.14
1237.0,0.253,0.81,0.52,0.35,1.12,0.72,-1.0,-211.0,88.0,0.14
1240.0,0.446,0.541,0.708,0.783,0.949,1.242,-1.0,-211.0,88.0,0.14
1243.0,0.291,0.557,0.775,0.585,1.119,1.556,1.0,211.0,88.0,0.14
1245.0,0.343,0.715,0.607,0.977,2.034,1.729,1.0,211.0,88.0,0.14
1246.0,0.376,0.746,0.549,1.989,3.94,2.903,-1.0,-211.0,88.0,0.14
1248.0,0.418,0.665,0.618,4.76,7.57,7.038,-1.0,-321.0,88.0,0.494
1249.0,0.355,0.742,0.566,1.044,2.182,1.665,1.0,211.0,88.0,0.14
