hit_id,r,phi,z,layer_id,particle_id
1,3.1,-0.8290322580645161,15.120000000000001,1,450
2,5.05,-0.805940594059406,24.6,2,450
3,8.85,-0.7621468926553673,43.2,3,450
4,12.25,-0.7228571428571428,59.88,4,450
5,29.9,-0.5127290969899665,148.68,5,450
6,37.1,-0.42275471698113204,186.72,6,450
7,44.3,-0.3288713318284424,226.44,7,450
8,51.4,-0.23085603112840467,267.92,8,450
9,3.1,-2.225806451612903,12.8,1,460
10,5.05,-2.208910891089109,20.84,2,460
11,8.85,-2.1740112994350285,36.56,3,460
12,12.25,-2.1432653061224487,50.68,4,460
13,29.9,-1.981210702341137,124.96000000000001,5,460
14,37.1,-1.9130727762803232,156.12,6,460
15,44.3,-1.8433679458239276,188.08,7,460
16,51.4,-1.772498054474708,220.56,8,460
17,3.1,-0.16774193548387098,-17.28,1,489
18,5.05,-0.17326732673267328,-28.16,2,489
19,8.85,-0.18361581920903955,-49.32,3,489
20,12.25,-0.19346938775510203,-68.28,4,489
21,29.9,-0.24368561872909697,-166.8,5,489
22,37.1,-0.2643018867924528,-207.12,6,489
23,44.3,-0.28481715575620764,-247.52,7,489
24,51.4,-0.30514007782101166,-287.44,8,489
25,3.1,1.1725806451612903,4.28,1,622
26,5.05,1.184158415841584,6.96,2,622
27,8.85,1.2056497175141243,12.24,3,622
28,12.25,1.2248979591836733,16.92,4,622
29,29.9,1.3259999999999998,41.480000000000004,5,622
30,37.1,1.3676064690026952,51.64,6,622
31,44.3,1.4096568848758464,61.84,7,622
32,51.4,1.4516147859922177,72.04,8,622
33,3.1,-2.717741935483871,11.16,1,625
34,5.05,-2.700990099009901,18.16,2,625
35,8.85,-2.6689265536723163,31.88,3,625
36,12.25,-2.6399999999999997,44.160000000000004,4,625
37,29.9,-2.4887090301003343,108.72,5,625
38,37.1,-2.425730458221024,135.72,6,625
39,44.3,-2.360966139954853,163.28,7,625
40,51.4,-2.2956614785992215,191.20000000000002,8,625
41,3.1,1.7870967741935484,0.56,1,711
42,5.05,1.7425742574257426,0.88,2,711
43,8.85,1.6536723163841809,1.56,3,711
44,12.25,1.5730612244897957,2.2,4,711
45,29.9,1.100849498327759,5.8,5,711
46,37.1,0.8369865229110511,7.84,6,711
47,3.1,2.9274193548387095,-6.72,1,712
48,5.05,2.9346534653465346,-10.92,2,712
49,8.85,2.9491525423728815,-19.16,3,712
50,12.25,2.9624489795918363,-26.52,4,712
51,29.9,3.030775919732441,-64.88,5,712
52,37.1,3.05899191374663,-80.60000000000001,6,712
53,44.3,3.0871693002257334,-96.36,7,712
54,51.4,3.1152996108949416,-112.,8,712
55,3.1,0.7451612903225806,1.2,1,715
56,5.05,0.7306930693069307,1.92,2,715
57,8.85,0.7000000000000001,3.36,3,715
58,12.25,0.6730612244897959,4.68,4,715
59,29.9,0.5308093645484949,11.52,5,715
60,37.1,0.4716927223719676,14.36,6,715
61,44.3,0.41122347629796835,17.28,7,715
62,51.4,0.3502529182879377,20.2,8,715
63,3.1,-0.6532258064516129,-6.04,1,831
64,5.05,-0.6504950495049505,-9.84,2,831
65,8.85,-0.6435028248587571,-17.240000000000002,3,831
66,12.25,-0.6375510204081632,-23.84,4,831
67,29.9,-0.6069966555183947,-58.2,5,831
68,37.1,-0.5944959568733152,-72.24,6,831
69,44.3,-0.5819142212189615,-86.32000000000001,7,831
70,51.4,-0.5695330739299611,-100.16,8,831
71,3.1,-0.8225806451612904,-5.6000000000000005,1,832
72,5.05,-0.8257425742574257,-9.08,2,832
73,8.85,-0.8327683615819209,-15.96,3,832
74,12.25,-0.8391836734693877,-22.080000000000002,4,832
75,29.9,-0.8716053511705685,-53.88,5,832
76,37.1,-0.8850080862533691,-66.88,6,832
77,44.3,-0.89827539503386,-79.88,7,832
78,51.4,-0.9114513618677043,-92.72,8,832
79,3.1,0.6064516129032258,-6.640000000000001,1,834
80,5.05,0.6227722772277228,-10.84,2,834
81,8.85,0.6542372881355932,-19.,3,834
82,12.25,0.6824489795918367,-26.32,4,834
83,29.9,0.8307826086956521,-64.84,5,834
84,37.1,0.8927978436657681,-80.92,6,834
85,44.3,0.9559142212189615,-97.32000000000001,7,834
86,51.4,1.0201322957198442,-113.92,8,834
87,3.1,2.1370967741935485,7.12,1,944
88,5.05,2.1386138613861387,11.6,2,944
89,8.85,2.143502824858757,20.28,3,944
90,12.25,2.1481632653061222,28.080000000000002,4,944
91,29.9,2.170428093645485,68.60000000000001,5,944
92,37.1,2.179482479784366,85.12,6,944
