hit_id,r,phi,z,layer_id,particle_id
1,3.1,1.1080645161290323,-10.56,1,60
2,5.05,1.0881188118811882,-17.2,2,60
3,8.85,1.0502824858757063,-30.16,3,60
4,12.25,1.0159183673469387,-41.800000000000004,4,60
5,29.9,0.8357859531772575,-103.32000000000001,5,60
6,37.1,0.7596388140161724,-129.28,6,60
7,44.3,0.6811512415349886,-156.12,7,60
8,51.4,0.6002918287937743,-183.6,8,60
9,3.1,2.806451612903226,-5.64,1,149
10,5.05,2.8168316831683167,-9.200000000000001,2,149
11,8.85,2.8355932203389833,-16.12,3,149
12,12.25,2.8526530612244896,-22.28,4,149
13,29.9,2.9412842809364546,-54.6,5,149
14,37.1,2.977520215633423,-67.88,6,149
15,44.3,3.0144108352144467,-81.24,7,149
16,51.4,3.0508715953307393,-94.52,8,149
17,3.1,-2.5370967741935484,-3.3200000000000003,1,151
18,5.05,-2.520792079207921,-5.44,2,151
19,8.85,-2.4887005649717513,-9.52,3,151
20,12.25,-2.460816326530612,-13.16,4,151
21,29.9,-2.3126822742474915,-32.44,5,151
22,37.1,-2.250873315363881,-40.480000000000004,6,151
23,44.3,-2.1878194130925506,-48.68,7,151
24,51.4,-2.1240739299610896,-56.96,8,151
25,3.1,-1.9451612903225806,-6.16,1,156
26,5.05,-1.9495049504950495,-10.040000000000001,2,156
27,8.85,-1.957627118644068,-17.64,3,156
28,12.25,-1.9648979591836733,-24.400000000000002,4,156
29,29.9,-2.0027023411371236,-59.6,5,156
30,37.1,-2.018005390835579,-73.96000000000001,6,156
31,44.3,-2.033476297968397,-88.36,7,156
32,51.4,-2.048599221789883,-102.60000000000001,8,156
33,3.1,-1.070967741935484,4.5200000000000005,1,180
34,5.05,-1.106930693069307,7.36,2,180
35,8.85,-1.1757062146892656,12.92,3,180
36,12.25,-1.2375510204081632,17.96,4,180
37,29.9,-1.5819665551839464,45.92,5,180
38,37.1,-1.7443557951482478,59.04,6,180
39,44.3,-1.9348532731376973,74.48,7,180
40,3.1,-0.3935483870967742,8.76,1,181
41,5.05,-0.37722772277227723,14.280000000000001,2,181
42,8.85,-0.34519774011299437,25.080000000000002,3,181
43,12.25,-0.31632653061224486,34.72,4,181
44,29.9,-0.1651103678929766,85.52,5,181
45,37.1,-0.10209164420485174,106.76,6,181
46,44.3,-0.03737697516930022,128.44,7,181
47,51.4,0.028112840466926067,150.4,8,181
48,3.1,2.6870967741935483,-9.84,1,208
49,5.05,2.6881188118811883,-16.04,2,208
50,8.85,2.6909604519774013,-28.12,3,208
51,12.25,2.6934693877551017,-38.92,4,208
52,29.9,2.7065819397993307,-95.,5,208
53,37.1,2.7120269541778974,-117.88,6,208
54,44.3,2.7174672686230243,-140.76,7,208
55,51.4,2.7228443579766535,-163.32,8,208
