hit_id,r,phi,z,layer_id,particle_id
1,3.1,-1.8080645161290323,-12.040000000000001,1,68
2,5.05,-1.7831683168316832,-19.6,2,68
3,8.85,-1.7361581920903955,-34.4,3,68
4,12.25,-1.693877551020408,-47.68,4,68
5,29.9,-1.4683678929765884,-118.76,5,68
6,37.1,-1.3706307277628031,-149.44,6,68
7,44.3,-1.2682076749435665,-181.76,7,68
8,51.4,-1.1595058365758755,-215.92000000000002,8,68
9,3.1,1.7306451612903226,-7.8,1,100
10,5.05,1.7435643564356436,-12.68,2,100
11,8.85,1.769491525423729,-22.240000000000002,3,100
12,12.25,1.7922448979591834,-30.8,4,100
13,29.9,1.913324414715719,-75.64,5,100
14,37.1,1.9634770889487867,-94.24,6,100
15,44.3,2.0142121896162526,-113.04,7,100
16,51.4,2.0650038910505835,-131.92000000000002,8,100
17,3.1,0.13064516129032258,4.24,1,102
18,5.05,0.12178217821782178,6.88,2,102
19,8.85,0.10395480225988701,12.08,3,102
20,12.25,0.08816326530612244,16.72,4,102
21,29.9,0.006709030100334448,40.88,5,102
22,37.1,-0.026760107816711586,50.84,6,102
23,44.3,-0.06040180586907449,60.84,7,102
24,51.4,-0.0937976653696498,70.76,8,102
25,3.1,2.1161290322580646,0.88,1,104
26,5.05,2.0821782178217823,1.44,2,104
27,8.85,2.0152542372881355,2.52,3,104
28,12.25,1.9546938775510203,3.52,4,104
29,29.9,1.622220735785953,8.96,5,104
30,37.1,1.4671320754716979,11.48,6,104
31,44.3,1.2877020316027086,14.44,7,104
32,3.1,-2.235483870967742,14.6,1,105
33,5.05,-2.221782178217822,23.8,2,105
34,8.85,-2.1954802259887005,41.76,3,105
35,12.25,-2.1726530612244894,57.84,4,105
36,29.9,-2.050916387959866,142.,5,105
37,37.1,-2.0002264150943394,176.88,6,105
38,44.3,-1.9492821670428893,212.20000000000002,7,105
39,51.4,-1.8977159533073928,247.64000000000001,8,105
40,3.1,-0.7064516129032258,-6.24,1,152
41,5.05,-0.7247524752475247,-10.200000000000001,2,152
42,8.85,-0.7615819209039548,-17.84,3,152
43,12.25,-0.7942857142857143,-24.76,4,152
44,29.9,-0.968943143812709,-61.120000000000005,5,152
45,37.1,-1.0425444743935308,-76.48,6,152
46,44.3,-1.1182392776523702,-92.24,7,152
47,51.4,-1.1956225680933852,-108.4,8,152
48,3.1,-2.543548387096774,-11.96,1,153
49,5.05,-2.513861386138614,-19.48,2,153
50,8.85,-2.457627118644068,-34.160000000000004,3,153
51,12.25,-2.406530612244898,-47.44,4,153
52,29.9,-2.1298327759197324,-119.28,5,153
53,37.1,-2.0063665768194068,-151.28,6,153
54,44.3,-1.872532731376975,-186.12,7,153
55,51.4,-1.721894941634241,-225.12,8,153
56,3.1,1.8064516129032258,-9.76,1,159
57,5.05,1.7663366336633664,-15.92,2,159
58,8.85,1.6875706214689266,-28.,3,159
59,12.25,1.6155102040816325,-39.,4,159
60,29.9,1.2071705685618728,-101.4,5,159
61,37.1,1.0008463611859837,-132.92000000000002,6,159
62,3.1,-2.1838709677419357,-8.64,1,160
63,5.05,-2.1475247524752477,-14.120000000000001,2,160
64,8.85,-2.077966101694915,-24.8,3,160
65,12.25,-2.01469387755102,-34.480000000000004,4,160
66,29.9,-1.6633846153846152,-88.28,5,160
67,37.1,-1.4970997304582208,-113.72,6,160
68,44.3,-1.2998284424379232,-143.92000000000002,7,160
69,3.1,-0.7806451612903226,-8.96,1,162
70,5.05,-0.8316831683168316,-14.64,2,162
71,8.85,-0.9322033898305085,-25.8,3,162
72,12.25,-1.0244897959183672,-36.,4,162
73,29.9,-1.5927692307692307,-99.,5,162
74,37.1,-2.013698113207547,-145.56,6,162
75,3.1,0.22258064516129034,-4.12,1,163
76,5.05,0.2386138613861386,-6.68,2,163
77,8.85,0.2711864406779661,-11.72,3,163
78,12.25,0.3004081632653061,-16.240000000000002,4,163
79,29.9,0.4523478260869565,-40.,5,163
80,37.1,0.5160485175202155,-49.92,6,163
81,44.3,0.5810699774266365,-60.08,7,163
82,51.4,0.6469260700389105,-70.36,8,163
83,3.1,-2.214516129032258,6.6000000000000005,1,165
84,5.05,-2.231683168316832,10.72,2,165
85,8.85,-2.2649717514124297,18.8,3,165
86,12.25,-2.294285714285714,26.04,4,165
87,29.9,-2.449591973244147,64.2,5,165
88,37.1,-2.5145336927223716,80.2,6,165
89,44.3,-2.581006772009029,96.52,7,165
90,51.4,-2.648295719844358,113.08,8,165
91,3.1,0.882258064516129,15.56,1,167
92,5.05,0.8930693069306931,25.32,2,167
93,8.85,0.9129943502824859,44.4,3,167
94,12.25,0.9314285714285714,61.480000000000004,4,167
95,29.9,1.0262541806020067,150.6,5,167
96,37.1,1.0650889487870618,187.32,6,167
97,44.3,1.1046546275395033,224.32,7,167
98,51.4,1.1436303501945524,261.16,8,167
99,3.1,2.662903225806452,12.8,1,204
100,5.05,2.6722772277227724,20.88,2,204
101,8.85,2.6909604519774013,36.6,3,204
102,12.25,2.70734693877551,50.68,4,204
103,29.9,2.7952775919732438,124.04,5,204
104,37.1,2.8313477088948784,154.24,6,204
105,44.3,2.867589164785553,184.6,7,204
106,51.4,2.903758754863813,214.84,8,204
107,3.1,2.8161290322580643,12.4,1,279
108,5.05,2.8287128712871286,20.2,2,279
109,8.85,2.8531073446327686,35.4,3,279
110,12.25,2.8751020408163264,49.04,4,279
111,29.9,2.9906354515050166,120.32000000000001,5,279
112,37.1,3.038371967654986,149.8,6,279
113,44.3,3.086632054176072,179.64000000000001,7,279
114,51.4,3.1348793774319064,209.52,8,279
115,3.1,-2.3951612903225805,5.04,1,359
116,5.05,-2.4227722772277227,8.24,2,359
117,8.85,-2.4757062146892657,14.48,3,359
